device_id;sent_time;received_time;msg_type;lat;lon;end_date;mode;collar_status;fence_status;hour
229107;15/10/2024 06:16:17;15/10/2024 06:16:18;poll_msg;38.3841568;-2.6894208;15/10/2024 06:30:05;fence;normal;normal;15/10/2024 06:00:00
229107;15/10/2024 06:30:05;15/10/2024 06:31:18;poll_msg;38.3843207;-2.6894374;15/10/2024 06:46:18;fence;sleep;normal;15/10/2024 06:00:00
229107;15/10/2024 06:46:18;15/10/2024 06:46:18;poll_msg;38.3836731;-2.6896531;15/10/2024 07:01:17;fence;normal;normal;15/10/2024 06:00:00
229111;15/10/2024 06:57:37;15/10/2024 06:57:38;poll_msg;38.3836522;-2.6891005;15/10/2024 07:12:37;fence;normal;normal;15/10/2024 06:00:00
229116;15/10/2024 06:05:47;15/10/2024 06:13:57;poll_msg;38.3841642;-2.6893099;15/10/2024 06:05:47;fence;sleep;normal;15/10/2024 06:00:00
229116;15/10/2024 06:05:47;15/10/2024 06:28:55;poll_msg;38.3841642;-2.6893099;15/10/2024 06:33:50;fence;sleep;normal;15/10/2024 06:00:00
229116;15/10/2024 06:33:50;15/10/2024 06:43:55;poll_msg;38.3842849;-2.6892245;15/10/2024 06:58:55;fence;sleep;normal;15/10/2024 06:00:00
229116;15/10/2024 06:58:55;15/10/2024 06:58:55;poll_msg;38.3837684;-2.6890706;15/10/2024 07:14:17;fence;normal;normal;15/10/2024 06:00:00
229175;15/10/2024 06:45:37;15/10/2024 06:45:44;poll_msg;38.3839644;-2.6893174;15/10/2024 06:50:56;fence;normal;normal;15/10/2024 06:00:00
229175;15/10/2024 06:50:56;15/10/2024 06:50:56;warn_msg;38.3836128;-2.6889406;15/10/2024 06:51:09;unknown;unknown;unknown;15/10/2024 06:00:00
229175;15/10/2024 06:51:09;15/10/2024 06:51:09;zap_msg;38.3836888;-2.6888864;15/10/2024 06:51:13;unknown;unknown;unknown;15/10/2024 06:00:00
229175;15/10/2024 06:51:13;15/10/2024 06:51:13;warn_msg;38.3836979;-2.6888628;15/10/2024 06:51:19;unknown;unknown;unknown;15/10/2024 06:00:00
229175;15/10/2024 06:51:19;15/10/2024 06:51:19;poll_msg;38.3836875;-2.6889023;15/10/2024 07:00:42;fence;normal;normal;15/10/2024 06:00:00
229181;15/10/2024 06:04:27;15/10/2024 06:13:06;poll_msg;38.3843315;-2.6894292;15/10/2024 06:04:27;fence;sleep;normal;15/10/2024 06:00:00
229181;15/10/2024 06:04:27;15/10/2024 06:13:20;poll_msg;38.3843315;-2.6894292;15/10/2024 06:27:57;fence;sleep;normal;15/10/2024 06:00:00
229181;15/10/2024 06:27:57;15/10/2024 06:27:57;poll_msg;38.3843468;-2.6894326;15/10/2024 06:41:01;fence;normal;normal;15/10/2024 06:00:00
229181;15/10/2024 06:41:01;15/10/2024 06:42:57;poll_msg;38.3843521;-2.6894322;15/10/2024 06:57:57;fence;sleep;normal;15/10/2024 06:00:00
229181;15/10/2024 06:57:57;15/10/2024 06:57:57;poll_msg;38.3838421;-2.6897151;15/10/2024 07:12:57;fence;normal;normal;15/10/2024 06:00:00
229198;15/10/2024 06:44:39;15/10/2024 06:44:41;poll_msg;38.3842569;-2.6895152;15/10/2024 06:59:37;fence;normal;normal;15/10/2024 06:00:00
229198;15/10/2024 06:59:37;15/10/2024 06:59:40;poll_msg;38.3836185;-2.6892236;15/10/2024 07:14:37;fence;normal;normal;15/10/2024 06:00:00
229327;15/10/2024 06:24:22;15/10/2024 06:28:24;poll_msg;38.3843325;-2.689421;15/10/2024 06:24:22;fence;sleep;normal;15/10/2024 06:00:00
229327;15/10/2024 06:24:22;15/10/2024 06:43:24;poll_msg;38.3843325;-2.689421;15/10/2024 06:58:22;fence;sleep;normal;15/10/2024 06:00:00
229327;15/10/2024 06:58:22;15/10/2024 06:58:24;poll_msg;38.3836182;-2.6892416;15/10/2024 07:13:22;fence;normal;normal;15/10/2024 06:00:00
229344;15/10/2024 06:26:42;15/10/2024 06:26:45;poll_msg;38.3842781;-2.6893715;15/10/2024 06:41:42;fence;normal;normal;15/10/2024 06:00:00
229344;15/10/2024 06:41:42;15/10/2024 06:41:45;poll_msg;38.3843;-2.6894467;15/10/2024 06:56:42;fence;normal;normal;15/10/2024 06:00:00
229344;15/10/2024 06:56:42;15/10/2024 06:56:46;poll_msg;38.3841595;-2.6897012;15/10/2024 06:59:36;fence;normal;normal;15/10/2024 06:00:00
229344;15/10/2024 06:59:36;15/10/2024 06:59:36;warn_msg;38.3836011;-2.6888945;15/10/2024 06:59:55;unknown;unknown;unknown;15/10/2024 06:00:00
229344;15/10/2024 06:59:55;15/10/2024 06:59:55;warn_msg;38.3836082;-2.6889291;15/10/2024 07:11:42;unknown;unknown;unknown;15/10/2024 06:00:00
246050;15/10/2024 06:15:52;15/10/2024 06:15:56;poll_msg;38.3842318;-2.6893833;15/10/2024 06:30:57;fence;normal;normal;15/10/2024 06:00:00
246050;15/10/2024 06:30:57;15/10/2024 06:30:58;poll_msg;38.3843329;-2.6894368;15/10/2024 06:45:57;fence;normal;normal;15/10/2024 06:00:00
246050;15/10/2024 06:45:57;15/10/2024 06:45:58;poll_msg;38.3838801;-2.6895993;15/10/2024 07:00:57;fence;normal;normal;15/10/2024 06:00:00
246064;15/10/2024 06:45:52;15/10/2024 06:45:53;poll_msg;38.3836283;-2.6895213;15/10/2024 06:48:55;fence;normal;normal;15/10/2024 06:00:00
246064;15/10/2024 06:48:55;15/10/2024 06:48:55;warn_msg;38.3836981;-2.6888063;15/10/2024 06:49:06;unknown;unknown;unknown;15/10/2024 06:00:00
246064;15/10/2024 06:49:06;15/10/2024 06:49:06;warn_msg;38.3836774;-2.6888351;15/10/2024 06:49:16;unknown;unknown;unknown;15/10/2024 06:00:00
246064;15/10/2024 06:49:16;15/10/2024 06:49:16;warn_msg;38.3836469;-2.6888906;15/10/2024 06:49:28;unknown;unknown;unknown;15/10/2024 06:00:00
246064;15/10/2024 06:49:28;15/10/2024 06:49:28;warn_msg;38.3836087;-2.688943;15/10/2024 07:00:52;unknown;unknown;unknown;15/10/2024 06:00:00
