device_id;sent_time;received_time;msg_type;lat;lon;end_date;mode;collar_status;fence_status;hour
229107;21/10/2024 16:01:17;21/10/2024 16:01:20;poll_msg;38.3783629;-2.6987155;21/10/2024 16:16:17;fence;normal;normal;21/10/2024 16:00:00
229107;21/10/2024 16:16:17;21/10/2024 16:16:21;poll_msg;38.3791192;-2.6997032;21/10/2024 16:31:17;fence;normal;normal;21/10/2024 16:00:00
229107;21/10/2024 16:31:17;21/10/2024 16:31:20;poll_msg;38.3801976;-2.6983444;21/10/2024 16:46:17;fence;normal;normal;21/10/2024 16:00:00
229107;21/10/2024 16:46:17;21/10/2024 16:46:20;poll_msg;38.380625;-2.6980987;21/10/2024 17:01:17;fence;normal;normal;21/10/2024 16:00:00
229111;21/10/2024 16:12:32;21/10/2024 16:12:32;poll_msg;38.3843337;-2.6894602;21/10/2024 16:27:32;teach;normal;normal;21/10/2024 16:00:00
229111;21/10/2024 16:27:32;21/10/2024 16:27:32;poll_msg;38.3841845;-2.6895369;21/10/2024 16:42:32;teach;normal;normal;21/10/2024 16:00:00
229111;21/10/2024 16:42:32;21/10/2024 16:42:33;poll_msg;38.3843887;-2.6895242;21/10/2024 16:52:56;teach;normal;normal;21/10/2024 16:00:00
229111;21/10/2024 16:52:56;21/10/2024 16:57:33;poll_msg;38.3843772;-2.6894571;21/10/2024 17:12:34;teach;sleep;normal;21/10/2024 16:00:00
229116;21/10/2024 16:28:49;21/10/2024 16:28:49;poll_msg;38.3843385;-2.6894157;21/10/2024 16:28:52;teach;normal;normal;21/10/2024 16:00:00
229116;21/10/2024 16:28:52;21/10/2024 16:43:49;poll_msg;38.3843437;-2.6894163;21/10/2024 16:53:52;teach;sleep;normal;21/10/2024 16:00:00
229116;21/10/2024 16:53:52;21/10/2024 16:58:49;poll_msg;38.3841488;-2.6896074;21/10/2024 17:13:51;teach;sleep;normal;21/10/2024 16:00:00
229175;21/10/2024 16:00:37;21/10/2024 16:00:37;poll_msg;38.3785778;-2.6979291;21/10/2024 16:00:52;teach;normal;normal;21/10/2024 16:00:00
229175;21/10/2024 16:00:52;21/10/2024 16:00:53;poll_msg;38.3785736;-2.6979594;21/10/2024 16:15:27;teach;normal;normal;21/10/2024 16:00:00
229175;21/10/2024 16:15:27;21/10/2024 16:15:31;poll_msg;38.3798447;-2.6989526;21/10/2024 16:45:37;teach;normal;normal;21/10/2024 16:00:00
229175;21/10/2024 16:45:37;21/10/2024 16:45:37;poll_msg;38.3804742;-2.6970931;21/10/2024 17:00:32;teach;normal;normal;21/10/2024 16:00:00
229181;21/10/2024 16:12:47;21/10/2024 16:12:50;poll_msg;38.3801885;-2.6986879;21/10/2024 16:28:02;fence;normal;normal;21/10/2024 16:00:00
229181;21/10/2024 16:28:02;21/10/2024 16:28:04;poll_msg;38.3819536;-2.6977324;21/10/2024 16:42:47;fence;normal;normal;21/10/2024 16:00:00
229181;21/10/2024 16:42:47;21/10/2024 16:42:51;poll_msg;38.3818163;-2.6978675;21/10/2024 17:12:52;fence;normal;normal;21/10/2024 16:00:00
229198;21/10/2024 16:29:37;21/10/2024 16:29:40;poll_msg;38.3799712;-2.699032;21/10/2024 16:44:37;fence;normal;normal;21/10/2024 16:00:00
229198;21/10/2024 16:44:37;21/10/2024 16:44:40;poll_msg;38.3812425;-2.6979107;21/10/2024 16:59:37;fence;normal;normal;21/10/2024 16:00:00
229198;21/10/2024 16:59:37;21/10/2024 16:59:40;poll_msg;38.3794248;-2.6980405;21/10/2024 17:14:37;fence;normal;normal;21/10/2024 16:00:00
229327;21/10/2024 16:13:17;21/10/2024 16:13:20;poll_msg;38.3805913;-2.6980545;21/10/2024 16:28:17;teach;normal;normal;21/10/2024 16:00:00
229327;21/10/2024 16:28:17;21/10/2024 16:28:20;poll_msg;38.3819516;-2.6969457;21/10/2024 16:43:17;teach;normal;normal;21/10/2024 16:00:00
229327;21/10/2024 16:43:17;21/10/2024 16:43:20;poll_msg;38.381001;-2.697114;21/10/2024 16:58:17;teach;normal;normal;21/10/2024 16:00:00
229327;21/10/2024 16:58:17;21/10/2024 16:58:20;poll_msg;38.3789246;-2.6973999;21/10/2024 17:13:17;teach;normal;normal;21/10/2024 16:00:00
229344;21/10/2024 16:11:37;21/10/2024 16:11:41;poll_msg;38.3842787;-2.6894544;21/10/2024 16:25:17;teach;normal;normal;21/10/2024 16:00:00
229344;21/10/2024 16:25:17;21/10/2024 16:26:42;poll_msg;38.3842556;-2.6895076;21/10/2024 16:41:47;teach;sleep;normal;21/10/2024 16:00:00
229344;21/10/2024 16:41:47;21/10/2024 16:41:48;poll_msg;38.3842323;-2.6894647;21/10/2024 16:56:42;teach;normal;normal;21/10/2024 16:00:00
229344;21/10/2024 16:56:42;21/10/2024 16:56:42;poll_msg;38.3842599;-2.6893962;21/10/2024 17:11:41;teach;normal;normal;21/10/2024 16:00:00
246050;21/10/2024 16:00:52;21/10/2024 16:00:55;poll_msg;38.3795071;-2.6988609;21/10/2024 16:15:52;teach;normal;normal;21/10/2024 16:00:00
246050;21/10/2024 16:15:52;21/10/2024 16:15:55;poll_msg;38.3810677;-2.6980384;21/10/2024 16:30:52;teach;normal;normal;21/10/2024 16:00:00
246050;21/10/2024 16:30:52;21/10/2024 16:30:55;poll_msg;38.3820472;-2.6971326;21/10/2024 16:45:52;teach;normal;normal;21/10/2024 16:00:00
246050;21/10/2024 16:45:52;21/10/2024 16:45:55;poll_msg;38.3806815;-2.6975825;21/10/2024 17:00:52;teach;normal;normal;21/10/2024 16:00:00
246064;21/10/2024 16:00:42;21/10/2024 16:00:43;poll_msg;38.3797709;-2.6983916;21/10/2024 16:01:07;teach;normal;normal;21/10/2024 16:00:00
246064;21/10/2024 16:01:07;21/10/2024 16:01:08;poll_msg;38.3797879;-2.698395;21/10/2024 16:13:17;teach;normal;normal;21/10/2024 16:00:00
246064;21/10/2024 16:13:17;21/10/2024 16:15:49;poll_msg;38.3804078;-2.6982881;21/10/2024 16:31:12;teach;sleep;normal;21/10/2024 16:00:00
246064;21/10/2024 16:31:12;21/10/2024 16:31:15;poll_msg;38.3804094;-2.6980978;21/10/2024 16:45:47;teach;normal;normal;21/10/2024 16:00:00
246064;21/10/2024 16:45:47;21/10/2024 16:45:48;poll_msg;38.3805927;-2.697719;21/10/2024 17:00:47;teach;normal;normal;21/10/2024 16:00:00
