device_id;sent_time;received_time;msg_type;lat;lon;end_date;mode;collar_status;fence_status;hour
229107;14/10/2024 00:02:57;14/10/2024 00:16:17;poll_msg;38.3843726;-2.6894916;14/10/2024 00:02:57;fence;sleep;normal;14/10/2024 00:00:00
229107;14/10/2024 00:02:57;14/10/2024 00:31:17;poll_msg;38.3843726;-2.6894916;14/10/2024 00:40:02;fence;sleep;normal;14/10/2024 00:00:00
229107;14/10/2024 00:40:02;14/10/2024 00:46:17;poll_msg;38.38427;-2.6894526;14/10/2024 00:40:02;fence;sleep;normal;14/10/2024 00:00:00
229107;14/10/2024 00:40:02;14/10/2024 01:01:17;poll_msg;38.38427;-2.6894526;14/10/2024 01:16:17;fence;sleep;normal;14/10/2024 00:00:00
229111;14/10/2024 00:10:17;14/10/2024 00:12:41;poll_msg;38.3843453;-2.6895562;14/10/2024 00:10:17;fence;sleep;normal;14/10/2024 00:00:00
229111;14/10/2024 00:10:17;14/10/2024 00:27:38;poll_msg;38.3843453;-2.6895562;14/10/2024 00:38:52;fence;sleep;normal;14/10/2024 00:00:00
229111;14/10/2024 00:38:52;14/10/2024 00:42:39;poll_msg;38.3843085;-2.6894746;14/10/2024 00:38:52;fence;sleep;normal;14/10/2024 00:00:00
229111;14/10/2024 00:38:52;14/10/2024 00:57:39;poll_msg;38.3843085;-2.6894746;14/10/2024 01:08:51;fence;sleep;normal;14/10/2024 00:00:00
229175;14/10/2024 00:20:42;14/10/2024 00:30:45;poll_msg;38.3842642;-2.6894934;14/10/2024 00:20:42;fence;sleep;normal;14/10/2024 00:00:00
229175;14/10/2024 00:20:42;14/10/2024 00:45:45;poll_msg;38.3842642;-2.6894934;14/10/2024 00:20:42;fence;sleep;normal;14/10/2024 00:00:00
229175;14/10/2024 00:20:42;14/10/2024 01:00:45;poll_msg;38.3842642;-2.6894934;14/10/2024 00:20:42;fence;sleep;normal;14/10/2024 00:00:00
229175;14/10/2024 00:20:42;14/10/2024 01:15:45;poll_msg;38.3842642;-2.6894934;14/10/2024 01:27:17;fence;sleep;normal;14/10/2024 00:00:00
229181;14/10/2024 00:00:57;14/10/2024 00:13:05;poll_msg;38.3843117;-2.6894884;14/10/2024 00:28:07;fence;sleep;normal;14/10/2024 00:00:00
229181;14/10/2024 00:28:07;14/10/2024 00:28:09;poll_msg;38.3843769;-2.6895011;14/10/2024 00:39:27;fence;normal;normal;14/10/2024 00:00:00
229181;14/10/2024 00:39:27;14/10/2024 00:43:05;poll_msg;38.3843487;-2.6893968;14/10/2024 00:56:02;fence;sleep;normal;14/10/2024 00:00:00
229181;14/10/2024 00:56:02;14/10/2024 00:58:05;poll_msg;38.3843161;-2.689443;14/10/2024 00:56:02;fence;sleep;normal;14/10/2024 00:00:00
229181;14/10/2024 00:56:02;14/10/2024 01:13:05;poll_msg;38.3843161;-2.689443;14/10/2024 01:28:02;fence;sleep;normal;14/10/2024 00:00:00
229198;14/10/2024 00:44:29;14/10/2024 00:44:38;poll_msg;38.3844017;-2.6893292;14/10/2024 00:59:40;fence;sleep;normal;14/10/2024 00:00:00
229198;14/10/2024 00:59:40;14/10/2024 00:59:40;poll_msg;38.3843369;-2.6893927;14/10/2024 01:11:27;fence;normal;normal;14/10/2024 00:00:00
229327;14/10/2024 00:30:57;14/10/2024 00:43:23;poll_msg;38.3842963;-2.6894503;14/10/2024 00:56:34;fence;sleep;normal;14/10/2024 00:00:00
229327;14/10/2024 00:56:34;14/10/2024 00:58:23;poll_msg;38.3843325;-2.6894277;14/10/2024 00:58:33;fence;sleep;normal;14/10/2024 00:00:00
229327;14/10/2024 00:58:33;14/10/2024 01:13:24;poll_msg;38.3843209;-2.6893914;14/10/2024 00:58:33;fence;sleep;normal;14/10/2024 00:00:00
229327;14/10/2024 00:58:33;14/10/2024 01:28:23;poll_msg;38.3843209;-2.6893914;14/10/2024 01:42:32;fence;sleep;normal;14/10/2024 00:00:00
229344;14/10/2024 00:13:52;14/10/2024 00:26:48;poll_msg;38.3842126;-2.6894658;14/10/2024 00:13:52;fence;sleep;normal;14/10/2024 00:00:00
229344;14/10/2024 00:13:52;14/10/2024 00:41:46;poll_msg;38.3842126;-2.6894658;14/10/2024 00:13:52;fence;sleep;normal;14/10/2024 00:00:00
229344;14/10/2024 00:13:52;14/10/2024 00:56:46;poll_msg;38.3842126;-2.6894658;14/10/2024 01:07:39;fence;sleep;normal;14/10/2024 00:00:00
246050;14/10/2024 00:00:57;14/10/2024 00:00:59;poll_msg;38.3843322;-2.6894263;14/10/2024 00:08:27;fence;normal;normal;14/10/2024 00:00:00
246050;14/10/2024 00:08:27;14/10/2024 00:15:59;poll_msg;38.3841718;-2.6894971;14/10/2024 00:08:27;fence;sleep;normal;14/10/2024 00:00:00
246050;14/10/2024 00:08:27;14/10/2024 00:30:59;poll_msg;38.3841718;-2.6894971;14/10/2024 00:45:27;fence;sleep;normal;14/10/2024 00:00:00
246050;14/10/2024 00:45:27;14/10/2024 00:45:59;poll_msg;38.3843353;-2.6894186;14/10/2024 00:45:27;fence;sleep;normal;14/10/2024 00:00:00
246050;14/10/2024 00:45:27;14/10/2024 01:00:59;poll_msg;38.3843353;-2.6894186;14/10/2024 01:15:57;fence;sleep;normal;14/10/2024 00:00:00
246064;14/10/2024 00:07:47;14/10/2024 00:15:52;poll_msg;38.3843573;-2.6894569;14/10/2024 00:07:47;fence;sleep;normal;14/10/2024 00:00:00
246064;14/10/2024 00:07:47;14/10/2024 00:30:52;poll_msg;38.3843573;-2.6894569;14/10/2024 00:39:03;fence;sleep;normal;14/10/2024 00:00:00
246064;14/10/2024 00:39:03;14/10/2024 00:45:52;poll_msg;38.384344;-2.6894202;14/10/2024 01:00:52;fence;sleep;normal;14/10/2024 00:00:00
