device_id;sent_time;received_time;msg_type;lat;lon;end_date;mode;collar_status;fence_status;hour
229107;20/10/2024 13:01:12;20/10/2024 13:01:14;poll_msg;38.3852284;-2.6961886;20/10/2024 13:16:12;teach;normal;normal;20/10/2024 13:00:00
229107;20/10/2024 13:16:12;20/10/2024 13:16:14;poll_msg;38.3839605;-2.6975738;20/10/2024 13:31:12;teach;normal;normal;20/10/2024 13:00:00
229107;20/10/2024 13:31:12;20/10/2024 13:31:14;poll_msg;38.3824061;-2.6981094;20/10/2024 13:46:12;teach;normal;normal;20/10/2024 13:00:00
229107;20/10/2024 13:46:12;20/10/2024 13:46:14;poll_msg;38.3802225;-2.6978957;20/10/2024 14:01:12;teach;normal;normal;20/10/2024 13:00:00
229111;20/10/2024 13:12:32;20/10/2024 13:12:34;poll_msg;38.3843085;-2.6894305;20/10/2024 13:27:32;teach;normal;normal;20/10/2024 13:00:00
229111;20/10/2024 13:27:32;20/10/2024 13:27:34;poll_msg;38.3842564;-2.6894856;20/10/2024 13:42:17;teach;normal;normal;20/10/2024 13:00:00
229111;20/10/2024 13:42:17;20/10/2024 13:42:34;poll_msg;38.3843692;-2.6895621;20/10/2024 13:42:17;teach;sleep;normal;20/10/2024 13:00:00
229111;20/10/2024 13:42:17;20/10/2024 13:57:34;poll_msg;38.3843692;-2.6895621;20/10/2024 14:12:34;teach;sleep;normal;20/10/2024 13:00:00
229116;20/10/2024 13:04:07;20/10/2024 13:13:43;poll_msg;38.3841315;-2.6895455;20/10/2024 13:28:42;teach;sleep;normal;20/10/2024 13:00:00
229116;20/10/2024 13:28:42;20/10/2024 13:28:43;poll_msg;38.384282;-2.6894525;20/10/2024 13:43:42;teach;normal;normal;20/10/2024 13:00:00
229116;20/10/2024 13:43:42;20/10/2024 13:43:43;poll_msg;38.3842838;-2.6894944;20/10/2024 13:50:32;teach;normal;normal;20/10/2024 13:00:00
229116;20/10/2024 13:50:32;20/10/2024 13:58:44;poll_msg;38.3843711;-2.6895724;20/10/2024 13:50:32;teach;sleep;normal;20/10/2024 13:00:00
229116;20/10/2024 13:50:32;20/10/2024 14:13:43;poll_msg;38.3843711;-2.6895724;20/10/2024 13:50:32;teach;sleep;normal;20/10/2024 13:00:00
229116;20/10/2024 13:50:32;20/10/2024 14:28:43;poll_msg;38.3843711;-2.6895724;20/10/2024 14:43:43;teach;sleep;normal;20/10/2024 13:00:00
229175;20/10/2024 13:00:32;20/10/2024 13:00:32;poll_msg;38.384371;-2.6956438;20/10/2024 13:15:27;teach;normal;normal;20/10/2024 13:00:00
229175;20/10/2024 13:15:27;20/10/2024 13:15:31;poll_msg;38.3827294;-2.696014;20/10/2024 13:30:32;teach;normal;normal;20/10/2024 13:00:00
229175;20/10/2024 13:30:32;20/10/2024 13:30:32;poll_msg;38.3811756;-2.6974681;20/10/2024 13:45:32;teach;normal;normal;20/10/2024 13:00:00
229175;20/10/2024 13:45:32;20/10/2024 13:45:32;poll_msg;38.3805362;-2.6973509;20/10/2024 14:00:32;teach;normal;normal;20/10/2024 13:00:00
229181;20/10/2024 13:12:52;20/10/2024 13:12:52;poll_msg;38.3833729;-2.6958862;20/10/2024 13:27:52;fence;normal;normal;20/10/2024 13:00:00
229181;20/10/2024 13:27:52;20/10/2024 13:27:52;poll_msg;38.3818391;-2.6972535;20/10/2024 13:42:52;fence;normal;normal;20/10/2024 13:00:00
229181;20/10/2024 13:42:52;20/10/2024 13:42:52;poll_msg;38.3789938;-2.6985712;20/10/2024 13:57:52;fence;normal;normal;20/10/2024 13:00:00
229181;20/10/2024 13:57:52;20/10/2024 13:57:52;poll_msg;38.383554;-2.6962509;20/10/2024 14:12:52;fence;normal;normal;20/10/2024 13:00:00
229198;20/10/2024 13:14:32;20/10/2024 13:14:33;poll_msg;38.3833329;-2.6950102;20/10/2024 13:29:32;fence;normal;normal;20/10/2024 13:00:00
229198;20/10/2024 13:29:32;20/10/2024 13:29:33;poll_msg;38.3819572;-2.6974511;20/10/2024 13:44:32;fence;normal;normal;20/10/2024 13:00:00
229198;20/10/2024 13:44:32;20/10/2024 13:44:34;poll_msg;38.3803475;-2.6978849;20/10/2024 13:59:32;fence;normal;normal;20/10/2024 13:00:00
229198;20/10/2024 13:59:32;20/10/2024 13:59:33;poll_msg;38.3839178;-2.6962508;20/10/2024 14:14:42;fence;normal;normal;20/10/2024 13:00:00
229327;20/10/2024 13:13:22;20/10/2024 13:13:26;poll_msg;38.3831248;-2.6958551;20/10/2024 13:13:37;teach;normal;normal;20/10/2024 13:00:00
229327;20/10/2024 13:13:37;20/10/2024 13:13:40;poll_msg;38.3830777;-2.6958718;20/10/2024 13:28:17;teach;normal;normal;20/10/2024 13:00:00
229327;20/10/2024 13:28:17;20/10/2024 13:28:20;poll_msg;38.3821243;-2.6969116;20/10/2024 13:43:17;teach;normal;normal;20/10/2024 13:00:00
229327;20/10/2024 13:43:17;20/10/2024 13:43:20;poll_msg;38.3800165;-2.6981769;20/10/2024 13:58:17;teach;normal;normal;20/10/2024 13:00:00
229327;20/10/2024 13:58:17;20/10/2024 13:58:20;poll_msg;38.3834155;-2.6973398;20/10/2024 14:13:17;teach;normal;normal;20/10/2024 13:00:00
229344;20/10/2024 13:04:37;20/10/2024 13:11:42;poll_msg;38.3843062;-2.6894627;20/10/2024 13:24:01;teach;sleep;normal;20/10/2024 13:00:00
229344;20/10/2024 13:24:01;20/10/2024 13:26:44;poll_msg;38.3843672;-2.6894587;20/10/2024 13:24:01;teach;sleep;normal;20/10/2024 13:00:00
229344;20/10/2024 13:24:01;20/10/2024 13:41:43;poll_msg;38.3843672;-2.6894587;20/10/2024 13:24:01;teach;sleep;normal;20/10/2024 13:00:00
229344;20/10/2024 13:24:01;20/10/2024 13:56:44;poll_msg;38.3843672;-2.6894587;20/10/2024 14:10:17;teach;sleep;normal;20/10/2024 13:00:00
246050;20/10/2024 13:00:47;20/10/2024 13:00:49;poll_msg;38.3843104;-2.6950603;20/10/2024 13:15:47;teach;normal;normal;20/10/2024 13:00:00
246050;20/10/2024 13:15:47;20/10/2024 13:15:49;poll_msg;38.3829865;-2.6952544;20/10/2024 13:30:47;teach;normal;normal;20/10/2024 13:00:00
246050;20/10/2024 13:30:47;20/10/2024 13:30:49;poll_msg;38.3818973;-2.69696;20/10/2024 13:45:47;teach;normal;normal;20/10/2024 13:00:00
246050;20/10/2024 13:45:47;20/10/2024 13:45:49;poll_msg;38.3807792;-2.697526;20/10/2024 14:00:47;teach;normal;normal;20/10/2024 13:00:00
246064;20/10/2024 13:00:52;20/10/2024 13:00:52;poll_msg;38.3847067;-2.6948945;20/10/2024 13:15:52;teach;normal;normal;20/10/2024 13:00:00
246064;20/10/2024 13:15:52;20/10/2024 13:15:53;poll_msg;38.3833614;-2.6946234;20/10/2024 13:30:47;teach;normal;normal;20/10/2024 13:00:00
246064;20/10/2024 13:30:47;20/10/2024 13:30:48;poll_msg;38.3822861;-2.6966128;20/10/2024 13:45:47;teach;normal;normal;20/10/2024 13:00:00
246064;20/10/2024 13:45:47;20/10/2024 13:45:50;poll_msg;38.3808496;-2.6974466;20/10/2024 14:00:47;teach;normal;normal;20/10/2024 13:00:00
