device_id;sent_time;received_time;msg_type;lat;lon;end_date;mode;collar_status;fence_status;hour
218359;12/08/2024 12:08:57;12/08/2024 12:08:58;poll_msg;38.383061;-2.6977043;12/08/2024 12:23:57;;;;12/08/2024 12:00:00
218359;12/08/2024 12:23:57;12/08/2024 12:23:58;poll_msg;38.3832146;-2.6976939;12/08/2024 12:35:37;;;;12/08/2024 12:00:00
218359;12/08/2024 12:35:37;12/08/2024 12:38:58;poll_msg;38.3832534;-2.6977234;12/08/2024 12:44:07;;;;12/08/2024 12:00:00
218359;12/08/2024 12:44:07;12/08/2024 12:53:58;poll_msg;38.3832259;-2.6977058;12/08/2024 13:08:57;;;;12/08/2024 12:00:00
218387;12/08/2024 12:15:07;12/08/2024 12:15:09;poll_msg;38.3831203;-2.6975973;12/08/2024 12:16:02;;;;12/08/2024 12:00:00
218387;12/08/2024 12:16:02;12/08/2024 12:30:06;poll_msg;38.3830971;-2.6976075;12/08/2024 12:16:02;;;;12/08/2024 12:00:00
218387;12/08/2024 12:16:02;12/08/2024 12:45:18;poll_msg;38.3830971;-2.6976075;12/08/2024 13:00:27;;;;12/08/2024 12:00:00
218390;12/08/2024 12:59:17;12/08/2024 12:59:17;poll_msg;38.3829917;-2.6978676;12/08/2024 12:59:17;;;;12/08/2024 12:00:00
218390;12/08/2024 12:59:17;12/08/2024 12:59:18;poll_msg;38.3829917;-2.6978676;12/08/2024 12:59:32;;;;12/08/2024 12:00:00
218390;12/08/2024 12:59:32;12/08/2024 12:59:33;poll_msg;38.382983;-2.6978492;12/08/2024 13:14:07;;;;12/08/2024 12:00:00
218462;12/08/2024 12:08:07;12/08/2024 12:12:36;poll_msg;38.3831137;-2.6976132;12/08/2024 12:08:07;;;;12/08/2024 12:00:00
218462;12/08/2024 12:08:07;12/08/2024 12:27:36;poll_msg;38.3831137;-2.6976132;12/08/2024 12:42:32;;;;12/08/2024 12:00:00
218462;12/08/2024 12:42:32;12/08/2024 12:42:36;poll_msg;38.3831479;-2.6977193;12/08/2024 12:57:32;;;;12/08/2024 12:00:00
218462;12/08/2024 12:57:32;12/08/2024 12:57:36;poll_msg;38.3830372;-2.6978826;12/08/2024 13:12:32;;;;12/08/2024 12:00:00
218966;12/08/2024 12:29:04;12/08/2024 12:29:04;poll_msg;38.3831634;-2.697393;12/08/2024 12:29:09;;;;12/08/2024 12:00:00
218966;12/08/2024 12:29:09;12/08/2024 12:44:04;poll_msg;38.3831661;-2.6974067;12/08/2024 12:59:02;;;;12/08/2024 12:00:00
218966;12/08/2024 12:59:02;12/08/2024 12:59:04;poll_msg;38.3828339;-2.697752;12/08/2024 13:14:02;;;;12/08/2024 12:00:00
218985;12/08/2024 12:14:32;12/08/2024 12:15:12;poll_msg;38.3830422;-2.6974763;12/08/2024 12:14:32;;;;12/08/2024 12:00:00
218985;12/08/2024 12:14:32;12/08/2024 12:30:12;poll_msg;38.3830422;-2.6974763;12/08/2024 12:45:12;;;;12/08/2024 12:00:00
218985;12/08/2024 12:45:12;12/08/2024 12:45:12;poll_msg;38.3829426;-2.6977709;12/08/2024 13:00:12;;;;12/08/2024 12:00:00
218994;12/08/2024 12:36:16;12/08/2024 12:45:53;poll_msg;38.3831061;-2.697262;12/08/2024 13:00:52;;;;12/08/2024 12:00:00
229107;12/08/2024 12:37:00;12/08/2024 12:45:00;poll_msg;38.3830657;-2.6974232;12/08/2024 12:37:00;;;;12/08/2024 12:00:00
229107;12/08/2024 12:37:00;12/08/2024 13:00:00;poll_msg;38.3830657;-2.6974232;12/08/2024 13:15:00;;;;12/08/2024 12:00:00
229111;12/08/2024 12:07:00;12/08/2024 12:13:00;poll_msg;38.3832318;-2.6974442;12/08/2024 12:07:00;;;;12/08/2024 12:00:00
229111;12/08/2024 12:07:00;12/08/2024 12:28:00;poll_msg;38.3832318;-2.6974442;12/08/2024 12:07:00;;;;12/08/2024 12:00:00
229111;12/08/2024 12:07:00;12/08/2024 12:43:00;poll_msg;38.3832318;-2.6974442;12/08/2024 12:58:00;;;;12/08/2024 12:00:00
229111;12/08/2024 12:58:00;12/08/2024 12:58:00;poll_msg;38.3831701;-2.6975231;12/08/2024 13:13:00;;;;12/08/2024 12:00:00
229116;12/08/2024 12:09:00;12/08/2024 12:14:00;poll_msg;38.3829537;-2.6975397;12/08/2024 12:09:00;;;;12/08/2024 12:00:00
229116;12/08/2024 12:09:00;12/08/2024 12:29:00;poll_msg;38.3829537;-2.6975397;12/08/2024 12:09:00;;;;12/08/2024 12:00:00
229116;12/08/2024 12:09:00;12/08/2024 12:44:00;poll_msg;38.3829537;-2.6975397;12/08/2024 12:59:00;;;;12/08/2024 12:00:00
229116;12/08/2024 12:59:00;12/08/2024 12:59:00;poll_msg;38.3831239;-2.697745;12/08/2024 13:14:00;;;;12/08/2024 12:00:00
229130;12/08/2024 12:31:47;12/08/2024 12:45:08;poll_msg;38.3829052;-2.6975416;12/08/2024 13:00:07;;;;12/08/2024 12:00:00
229175;12/08/2024 12:14:00;12/08/2024 12:16:00;poll_msg;38.3828646;-2.6976775;12/08/2024 12:30:00;;;;12/08/2024 12:00:00
229175;12/08/2024 12:30:00;12/08/2024 12:31:00;poll_msg;38.3828166;-2.6975807;12/08/2024 12:46:00;;;;12/08/2024 12:00:00
229175;12/08/2024 12:46:00;12/08/2024 12:46:00;poll_msg;38.3831588;-2.6977028;12/08/2024 13:01:00;;;;12/08/2024 12:00:00
229181;12/08/2024 12:26:00;12/08/2024 12:29:00;poll_msg;38.3831444;-2.6976784;12/08/2024 12:44:00;;;;12/08/2024 12:00:00
229181;12/08/2024 12:44:00;12/08/2024 12:44:00;poll_msg;38.3829557;-2.6976765;12/08/2024 12:59:00;;;;12/08/2024 12:00:00
229181;12/08/2024 12:59:00;12/08/2024 12:59:00;poll_msg;38.3828828;-2.6977923;12/08/2024 13:14:00;;;;12/08/2024 12:00:00
229198;12/08/2024 12:06:00;12/08/2024 12:14:00;poll_msg;38.3829914;-2.697557;12/08/2024 12:06:00;;;;12/08/2024 12:00:00
229198;12/08/2024 12:06:00;12/08/2024 12:14:00;poll_msg;38.3829914;-2.697557;12/08/2024 12:44:00;;;;12/08/2024 12:00:00
229198;12/08/2024 12:44:00;12/08/2024 12:44:00;poll_msg;38.383078;-2.6978165;12/08/2024 12:59:00;;;;12/08/2024 12:00:00
229198;12/08/2024 12:59:00;12/08/2024 12:59:00;poll_msg;38.3828261;-2.6978075;12/08/2024 13:14:00;;;;12/08/2024 12:00:00
229236;12/08/2024 12:19:42;12/08/2024 12:26:24;poll_msg;38.3832297;-2.6974174;12/08/2024 12:19:42;;;;12/08/2024 12:00:00
229236;12/08/2024 12:19:42;12/08/2024 12:41:24;poll_msg;38.3832297;-2.6974174;12/08/2024 12:56:22;;;;12/08/2024 12:00:00
229236;12/08/2024 12:56:22;12/08/2024 12:56:24;poll_msg;38.3831825;-2.6974274;12/08/2024 13:11:22;;;;12/08/2024 12:00:00
229327;12/08/2024 12:30:00;12/08/2024 12:42:00;poll_msg;38.3831905;-2.697475;12/08/2024 12:49:00;;;;12/08/2024 12:00:00
229327;12/08/2024 12:49:00;12/08/2024 12:57:00;poll_msg;38.3831686;-2.6975922;12/08/2024 13:12:00;;;;12/08/2024 12:00:00
229344;12/08/2024 12:08:00;12/08/2024 12:12:00;poll_msg;38.3831517;-2.6973964;12/08/2024 12:08:00;;;;12/08/2024 12:00:00
229344;12/08/2024 12:08:00;12/08/2024 12:27:00;poll_msg;38.3831517;-2.6973964;12/08/2024 12:34:00;;;;12/08/2024 12:00:00
229344;12/08/2024 12:34:00;12/08/2024 12:42:00;poll_msg;38.3832148;-2.6974445;12/08/2024 12:34:00;;;;12/08/2024 12:00:00
229344;12/08/2024 12:34:00;12/08/2024 12:57:00;poll_msg;38.3832148;-2.6974445;12/08/2024 13:12:00;;;;12/08/2024 12:00:00
246050;12/08/2024 12:01:00;12/08/2024 12:01:00;poll_msg;38.3829512;-2.6975639;12/08/2024 12:16:00;;;;12/08/2024 12:00:00
246050;12/08/2024 12:16:00;12/08/2024 12:16:00;poll_msg;38.3831931;-2.6976116;12/08/2024 12:31:00;;;;12/08/2024 12:00:00
246050;12/08/2024 12:31:00;12/08/2024 12:31:00;poll_msg;38.3832183;-2.6977151;12/08/2024 12:46:00;;;;12/08/2024 12:00:00
246050;12/08/2024 12:46:00;12/08/2024 12:46:00;poll_msg;38.3830359;-2.6978101;12/08/2024 13:01:00;;;;12/08/2024 12:00:00
246064;12/08/2024 12:29:00;12/08/2024 12:46:00;poll_msg;38.3832024;-2.6974357;12/08/2024 13:01:00;;;;12/08/2024 12:00:00
