device_id;sent_time;received_time;msg_type;lat;lon;end_date;mode;collar_status;fence_status;hour
229107;28/09/2024 01:44:32;28/09/2024 01:46:12;poll_msg;38.3812287;-2.6989355;28/09/2024 01:48:54;fence;sleep;normal;28/09/2024 01:00:00
229107;28/09/2024 01:48:54;28/09/2024 02:01:12;poll_msg;38.3812196;-2.6991943;28/09/2024 01:48:54;fence;sleep;normal;28/09/2024 01:00:00
229107;28/09/2024 01:48:54;28/09/2024 02:16:12;poll_msg;38.3812196;-2.6991943;28/09/2024 02:21:08;fence;sleep;normal;28/09/2024 01:00:00
229111;28/09/2024 01:41:22;28/09/2024 01:42:52;poll_msg;38.3813467;-2.6990827;28/09/2024 01:41:22;teach;sleep;normal;28/09/2024 01:00:00
229111;28/09/2024 01:41:22;28/09/2024 01:57:52;poll_msg;38.3813467;-2.6990827;28/09/2024 02:09:07;teach;sleep;normal;28/09/2024 01:00:00
229175;28/09/2024 01:57:37;28/09/2024 02:01:02;poll_msg;38.3812845;-2.6989305;28/09/2024 02:07:02;fence;sleep;normal;28/09/2024 01:00:00
229181;28/09/2024 01:10:27;28/09/2024 01:13:23;poll_msg;38.381355;-2.6989192;28/09/2024 01:10:27;fence;sleep;normal;28/09/2024 01:00:00
229181;28/09/2024 01:10:27;28/09/2024 01:28:44;poll_msg;38.381355;-2.6989192;28/09/2024 01:36:52;fence;sleep;normal;28/09/2024 01:00:00
229181;28/09/2024 01:36:52;28/09/2024 01:43:23;poll_msg;38.3814001;-2.6992288;28/09/2024 01:55:32;fence;sleep;normal;28/09/2024 01:00:00
229181;28/09/2024 01:55:32;28/09/2024 02:13:28;poll_msg;38.3814571;-2.6989254;28/09/2024 01:55:32;fence;sleep;normal;28/09/2024 01:00:00
229181;28/09/2024 01:55:32;28/09/2024 02:28:22;poll_msg;38.3814571;-2.6989254;28/09/2024 02:37:49;fence;sleep;normal;28/09/2024 01:00:00
229198;28/09/2024 01:38:47;28/09/2024 01:44:42;poll_msg;38.3811173;-2.699119;28/09/2024 01:59:42;fence;sleep;normal;28/09/2024 01:00:00
229198;28/09/2024 01:59:42;28/09/2024 01:59:42;poll_msg;38.3813356;-2.699013;28/09/2024 02:03:52;fence;normal;normal;28/09/2024 01:00:00
229327;28/09/2024 01:53:37;28/09/2024 01:58:17;poll_msg;38.38104;-2.6986258;28/09/2024 01:53:37;fence;sleep;normal;28/09/2024 01:00:00
229327;28/09/2024 01:53:37;28/09/2024 02:13:17;poll_msg;38.38104;-2.6986258;28/09/2024 01:53:37;fence;sleep;normal;28/09/2024 01:00:00
229327;28/09/2024 01:53:37;28/09/2024 02:28:17;poll_msg;38.38104;-2.6986258;28/09/2024 01:53:37;fence;sleep;normal;28/09/2024 01:00:00
229327;28/09/2024 01:53:37;28/09/2024 02:43:17;poll_msg;38.38104;-2.6986258;28/09/2024 01:53:37;fence;sleep;normal;28/09/2024 01:00:00
229327;28/09/2024 01:53:37;28/09/2024 02:58:17;poll_msg;38.38104;-2.6986258;28/09/2024 01:53:37;fence;sleep;normal;28/09/2024 01:00:00
229327;28/09/2024 01:53:37;28/09/2024 03:13:17;poll_msg;38.38104;-2.6986258;28/09/2024 01:53:37;fence;sleep;normal;28/09/2024 01:00:00
229327;28/09/2024 01:53:37;28/09/2024 03:28:17;poll_msg;38.38104;-2.6986258;28/09/2024 03:30:03;fence;sleep;normal;28/09/2024 01:00:00
229344;28/09/2024 01:10:17;28/09/2024 01:11:58;poll_msg;38.3815064;-2.6989437;28/09/2024 01:10:17;fence;sleep;normal;28/09/2024 01:00:00
229344;28/09/2024 01:10:17;28/09/2024 01:26:57;poll_msg;38.3815064;-2.6989437;28/09/2024 01:37:52;fence;sleep;normal;28/09/2024 01:00:00
229344;28/09/2024 01:37:52;28/09/2024 01:41:57;poll_msg;38.3814817;-2.6989107;28/09/2024 01:37:52;fence;sleep;normal;28/09/2024 01:00:00
229344;28/09/2024 01:37:52;28/09/2024 01:57:06;poll_msg;38.3814817;-2.6989107;28/09/2024 01:37:52;fence;sleep;normal;28/09/2024 01:00:00
229344;28/09/2024 01:37:52;28/09/2024 02:11:59;poll_msg;38.3814817;-2.6989107;28/09/2024 01:37:52;fence;sleep;normal;28/09/2024 01:00:00
229344;28/09/2024 01:37:52;28/09/2024 02:26:57;poll_msg;38.3814817;-2.6989107;28/09/2024 02:38:12;fence;sleep;normal;28/09/2024 01:00:00
246050;28/09/2024 01:46:07;28/09/2024 01:46:08;poll_msg;38.3811192;-2.6991288;28/09/2024 01:47:22;fence;normal;normal;28/09/2024 01:00:00
246050;28/09/2024 01:47:22;28/09/2024 02:01:08;poll_msg;38.3812126;-2.6991092;28/09/2024 01:47:22;fence;sleep;normal;28/09/2024 01:00:00
246050;28/09/2024 01:47:22;28/09/2024 02:16:08;poll_msg;38.3812126;-2.6991092;28/09/2024 01:47:22;fence;sleep;normal;28/09/2024 01:00:00
246050;28/09/2024 01:47:22;28/09/2024 02:31:08;poll_msg;38.3812126;-2.6991092;28/09/2024 01:47:22;fence;sleep;normal;28/09/2024 01:00:00
246050;28/09/2024 01:47:22;28/09/2024 02:46:08;poll_msg;38.3812126;-2.6991092;28/09/2024 01:47:22;fence;sleep;normal;28/09/2024 01:00:00
246050;28/09/2024 01:47:22;28/09/2024 03:01:08;poll_msg;38.3812126;-2.6991092;28/09/2024 03:16:07;fence;sleep;normal;28/09/2024 01:00:00
