device_id;sent_time;received_time;msg_type;lat;lon;end_date;mode;collar_status;fence_status;hour
218359;07/08/2024 22:36:52;07/08/2024 22:39:11;poll_msg;38.3832328;-2.6972325;07/08/2024 23:07:37;;;;07/08/2024 22:00:00
218387;07/08/2024 22:00:02;07/08/2024 22:00:04;poll_msg;38.3834859;-2.697529;07/08/2024 22:15:02;;;;07/08/2024 22:00:00
218387;07/08/2024 22:15:02;07/08/2024 22:15:04;poll_msg;38.3833318;-2.6973659;07/08/2024 22:19:32;;;;07/08/2024 22:00:00
218387;07/08/2024 22:19:32;07/08/2024 22:30:04;poll_msg;38.3833149;-2.6974101;07/08/2024 22:36:37;;;;07/08/2024 22:00:00
218387;07/08/2024 22:36:37;07/08/2024 22:45:04;poll_msg;38.383377;-2.6974225;07/08/2024 22:36:37;;;;07/08/2024 22:00:00
218387;07/08/2024 22:36:37;07/08/2024 23:00:04;poll_msg;38.383377;-2.6974225;07/08/2024 23:07:17;;;;07/08/2024 22:00:00
218462;07/08/2024 22:12:37;07/08/2024 22:12:38;poll_msg;38.3834194;-2.6975513;07/08/2024 22:27:17;;;;07/08/2024 22:00:00
218462;07/08/2024 22:27:17;07/08/2024 22:27:38;poll_msg;38.3835255;-2.697373;07/08/2024 22:38:27;;;;07/08/2024 22:00:00
218462;07/08/2024 22:38:27;07/08/2024 22:42:38;poll_msg;38.3833988;-2.6974645;07/08/2024 22:38:27;;;;07/08/2024 22:00:00
218462;07/08/2024 22:38:27;07/08/2024 22:57:38;poll_msg;38.3833988;-2.6974645;07/08/2024 22:38:27;;;;07/08/2024 22:00:00
218462;07/08/2024 22:38:27;07/08/2024 23:12:38;poll_msg;38.3833988;-2.6974645;07/08/2024 23:16:17;;;;07/08/2024 22:00:00
218960;07/08/2024 22:01:22;07/08/2024 22:01:24;poll_msg;38.3833699;-2.6974247;07/08/2024 22:02:47;;;;07/08/2024 22:00:00
218960;07/08/2024 22:02:47;07/08/2024 22:16:24;poll_msg;38.3832952;-2.6976154;07/08/2024 22:25:54;;;;07/08/2024 22:00:00
