device_id;sent_time;received_time;msg_type;lat;lon;end_date;mode;collar_status;fence_status;hour
218359;04/09/2024 07:08:32;04/09/2024 07:08:35;poll_msg;38.381694;-2.6984175;04/09/2024 07:08:32;;;;04/09/2024 07:00:00
218359;04/09/2024 07:08:32;04/09/2024 07:08:35;poll_msg;38.381694;-2.6984175;04/09/2024 07:08:47;;;;04/09/2024 07:00:00
218359;04/09/2024 07:08:47;04/09/2024 07:08:50;poll_msg;38.3816864;-2.6984533;04/09/2024 07:23:22;;;;04/09/2024 07:00:00
218359;04/09/2024 07:23:22;04/09/2024 07:23:26;poll_msg;38.3815955;-2.6983861;04/09/2024 07:38:22;;;;04/09/2024 07:00:00
218359;04/09/2024 07:38:22;04/09/2024 07:38:26;poll_msg;38.381682;-2.6985222;04/09/2024 07:53:22;;;;04/09/2024 07:00:00
218359;04/09/2024 07:53:22;04/09/2024 07:53:26;poll_msg;38.381689;-2.6985422;04/09/2024 08:08:22;;;;04/09/2024 07:00:00
218387;04/09/2024 07:14:47;04/09/2024 07:14:47;poll_msg;38.3816502;-2.6985814;04/09/2024 07:29:47;;;;04/09/2024 07:00:00
218387;04/09/2024 07:29:47;04/09/2024 07:29:47;poll_msg;38.3816238;-2.6985464;04/09/2024 07:43:37;;;;04/09/2024 07:00:00
218387;04/09/2024 07:43:37;04/09/2024 07:44:47;poll_msg;38.3816469;-2.6983166;04/09/2024 07:43:37;;;;04/09/2024 07:00:00
218387;04/09/2024 07:43:37;04/09/2024 07:59:47;poll_msg;38.3816469;-2.6983166;04/09/2024 07:43:37;;;;04/09/2024 07:00:00
218387;04/09/2024 07:43:37;04/09/2024 08:14:47;poll_msg;38.3816469;-2.6983166;04/09/2024 08:28:37;;;;04/09/2024 07:00:00
218390;04/09/2024 07:14:02;04/09/2024 07:14:04;poll_msg;38.3816564;-2.6984701;04/09/2024 07:44:02;;;;04/09/2024 07:00:00
218390;04/09/2024 07:44:02;04/09/2024 07:44:04;poll_msg;38.3815871;-2.6986755;04/09/2024 07:58:37;;;;04/09/2024 07:00:00
218390;04/09/2024 07:58:37;04/09/2024 07:59:24;poll_msg;38.3817164;-2.6983374;04/09/2024 07:58:37;;;;04/09/2024 07:00:00
218390;04/09/2024 07:58:37;04/09/2024 08:14:00;poll_msg;38.3817164;-2.6983374;04/09/2024 08:17:12;;;;04/09/2024 07:00:00
218462;04/09/2024 07:12:22;04/09/2024 07:12:22;poll_msg;38.3817515;-2.6984061;04/09/2024 07:27:22;;;;04/09/2024 07:00:00
218462;04/09/2024 07:27:22;04/09/2024 07:27:22;poll_msg;38.3817142;-2.6984942;04/09/2024 07:42:22;;;;04/09/2024 07:00:00
218462;04/09/2024 07:42:22;04/09/2024 07:42:22;poll_msg;38.3816282;-2.6985268;04/09/2024 07:55:17;;;;04/09/2024 07:00:00
218462;04/09/2024 07:55:17;04/09/2024 07:57:22;poll_msg;38.3816856;-2.6983867;04/09/2024 08:12:22;;;;04/09/2024 07:00:00
218960;04/09/2024 07:16:22;04/09/2024 07:16:23;poll_msg;38.3817243;-2.698463;04/09/2024 07:29:00;;;;04/09/2024 07:00:00
218960;04/09/2024 07:29:00;04/09/2024 08:16:24;poll_msg;38.3816804;-2.6981689;04/09/2024 08:31:22;;;;04/09/2024 07:00:00
218966;04/09/2024 07:14:32;04/09/2024 07:14:35;poll_msg;38.3817066;-2.6985314;04/09/2024 07:14:47;;;;04/09/2024 07:00:00
218966;04/09/2024 07:14:47;04/09/2024 07:14:49;poll_msg;38.3817301;-2.6986329;04/09/2024 07:29:27;;;;04/09/2024 07:00:00
218966;04/09/2024 07:29:27;04/09/2024 07:29:28;poll_msg;38.3816748;-2.6985339;04/09/2024 07:44:27;;;;04/09/2024 07:00:00
218966;04/09/2024 07:44:27;04/09/2024 07:44:28;poll_msg;38.3816714;-2.6985439;04/09/2024 07:59:27;;;;04/09/2024 07:00:00
218966;04/09/2024 07:59:27;04/09/2024 07:59:28;poll_msg;38.381847;-2.6986337;04/09/2024 08:14:27;;;;04/09/2024 07:00:00
218985;04/09/2024 07:14:57;04/09/2024 07:14:58;poll_msg;38.3816312;-2.698527;04/09/2024 07:29:52;;;;04/09/2024 07:00:00
218985;04/09/2024 07:29:52;04/09/2024 07:29:56;poll_msg;38.3816723;-2.6985335;04/09/2024 07:44:52;;;;04/09/2024 07:00:00
218985;04/09/2024 07:44:52;04/09/2024 07:44:55;poll_msg;38.3816972;-2.6984731;04/09/2024 07:59:57;;;;04/09/2024 07:00:00
218985;04/09/2024 07:59:57;04/09/2024 08:00:01;poll_msg;38.3817002;-2.698504;04/09/2024 08:15:02;;;;04/09/2024 07:00:00
218994;04/09/2024 07:00:52;04/09/2024 07:00:53;poll_msg;38.3816336;-2.6985523;04/09/2024 07:15:42;;;;04/09/2024 07:00:00
218994;04/09/2024 07:15:42;04/09/2024 07:15:43;poll_msg;38.3816623;-2.6985008;04/09/2024 07:30:42;;;;04/09/2024 07:00:00
218994;04/09/2024 07:30:42;04/09/2024 07:30:46;poll_msg;38.3816402;-2.6984604;04/09/2024 07:45:42;;;;04/09/2024 07:00:00
218994;04/09/2024 07:45:42;04/09/2024 07:45:42;poll_msg;38.3816621;-2.6985734;04/09/2024 08:00:37;;;;04/09/2024 07:00:00
229107;04/09/2024 07:00:00;04/09/2024 07:00:00;poll_msg;38.3816038;-2.6985229;04/09/2024 07:15:00;;;;04/09/2024 07:00:00
229107;04/09/2024 07:00:57;04/09/2024 07:00:57;poll_msg;38.3816038;-2.6985229;04/09/2024 07:15:57;teach;normal;normal;04/09/2024 07:00:00
229107;04/09/2024 07:15:00;04/09/2024 07:15:00;poll_msg;38.3816909;-2.6985959;04/09/2024 07:30:00;;;;04/09/2024 07:00:00
229107;04/09/2024 07:15:57;04/09/2024 07:15:57;poll_msg;38.3816909;-2.6985959;04/09/2024 07:30:57;teach;normal;normal;04/09/2024 07:00:00
229107;04/09/2024 07:30:00;04/09/2024 07:30:00;poll_msg;38.3816985;-2.6985724;04/09/2024 07:45:00;;;;04/09/2024 07:00:00
