device_id;sent_time;received_time;msg_type;lat;lon;end_date;mode;collar_status;fence_status;hour
229107;29/09/2024 09:16:12;29/09/2024 09:16:12;poll_msg;38.3821723;-2.698307;29/09/2024 09:31:12;fence;normal;normal;29/09/2024 09:00:00
229107;29/09/2024 09:31:12;29/09/2024 09:31:12;poll_msg;38.3820356;-2.6982923;29/09/2024 09:43:12;fence;normal;normal;29/09/2024 09:00:00
229107;29/09/2024 09:43:12;29/09/2024 09:46:12;poll_msg;38.3818882;-2.6983103;29/09/2024 09:49:52;fence;sleep;normal;29/09/2024 09:00:00
229107;29/09/2024 09:49:52;29/09/2024 10:01:12;poll_msg;38.3819296;-2.6982458;29/09/2024 09:49:52;fence;sleep;normal;29/09/2024 09:00:00
229107;29/09/2024 09:49:52;29/09/2024 10:16:12;poll_msg;38.3819296;-2.6982458;29/09/2024 10:28:37;fence;sleep;normal;29/09/2024 09:00:00
229111;29/09/2024 09:10:42;29/09/2024 09:12:45;poll_msg;38.3821111;-2.698425;29/09/2024 09:27:42;teach;sleep;normal;29/09/2024 09:00:00
229111;29/09/2024 09:27:42;29/09/2024 09:27:45;poll_msg;38.3819716;-2.6982501;29/09/2024 09:34:57;teach;normal;normal;29/09/2024 09:00:00
229111;29/09/2024 09:34:57;29/09/2024 09:42:45;poll_msg;38.3817645;-2.6982916;29/09/2024 09:34:57;teach;sleep;normal;29/09/2024 09:00:00
229111;29/09/2024 09:34:57;29/09/2024 09:57:45;poll_msg;38.3817645;-2.6982916;29/09/2024 10:09:57;teach;sleep;normal;29/09/2024 09:00:00
229116;29/09/2024 09:24:50;29/09/2024 09:29:05;poll_msg;38.3822175;-2.6983869;29/09/2024 09:42:42;fence;sleep;normal;29/09/2024 09:00:00
229116;29/09/2024 09:42:42;29/09/2024 09:44:05;poll_msg;38.3818705;-2.6983148;29/09/2024 09:42:42;fence;sleep;normal;29/09/2024 09:00:00
229116;29/09/2024 09:42:42;29/09/2024 09:59:05;poll_msg;38.3818705;-2.6983148;29/09/2024 10:12:47;fence;sleep;normal;29/09/2024 09:00:00
229175;29/09/2024 09:00:57;29/09/2024 09:01:01;poll_msg;38.3818525;-2.6984327;29/09/2024 09:15:57;fence;normal;normal;29/09/2024 09:00:00
229175;29/09/2024 09:15:57;29/09/2024 09:16:01;poll_msg;38.3818663;-2.6984583;29/09/2024 09:30:57;fence;normal;normal;29/09/2024 09:00:00
229175;29/09/2024 09:30:57;29/09/2024 09:31:01;poll_msg;38.3818859;-2.6984209;29/09/2024 09:45:57;fence;normal;normal;29/09/2024 09:00:00
229175;29/09/2024 09:45:57;29/09/2024 09:46:01;poll_msg;38.3820565;-2.6982963;29/09/2024 10:00:57;fence;normal;normal;29/09/2024 09:00:00
229181;29/09/2024 09:13:12;29/09/2024 09:13:15;poll_msg;38.3819344;-2.6982868;29/09/2024 09:28:12;fence;normal;normal;29/09/2024 09:00:00
229181;29/09/2024 09:28:12;29/09/2024 09:28:15;poll_msg;38.3820499;-2.6983631;29/09/2024 09:41:37;fence;normal;normal;29/09/2024 09:00:00
229181;29/09/2024 09:41:37;29/09/2024 09:43:15;poll_msg;38.3820261;-2.6983668;29/09/2024 09:41:37;fence;sleep;normal;29/09/2024 09:00:00
229181;29/09/2024 09:41:37;29/09/2024 09:58:15;poll_msg;38.3820261;-2.6983668;29/09/2024 10:10:32;fence;sleep;normal;29/09/2024 09:00:00
229198;29/09/2024 09:44:32;29/09/2024 09:44:36;poll_msg;38.381763;-2.698462;29/09/2024 09:47:27;fence;normal;normal;29/09/2024 09:00:00
229198;29/09/2024 09:47:27;29/09/2024 09:59:36;poll_msg;38.3818083;-2.6984822;29/09/2024 09:47:27;fence;sleep;normal;29/09/2024 09:00:00
229198;29/09/2024 09:47:27;29/09/2024 10:14:36;poll_msg;38.3818083;-2.6984822;29/09/2024 09:47:27;fence;sleep;normal;29/09/2024 09:00:00
229198;29/09/2024 09:47:27;29/09/2024 10:29:36;poll_msg;38.3818083;-2.6984822;29/09/2024 09:47:27;fence;sleep;normal;29/09/2024 09:00:00
229198;29/09/2024 09:47:27;29/09/2024 10:44:36;poll_msg;38.3818083;-2.6984822;29/09/2024 10:57:32;fence;sleep;normal;29/09/2024 09:00:00
229327;29/09/2024 09:26:27;29/09/2024 09:26:27;warn_msg;38.3816038;-2.6980931;29/09/2024 09:28:17;unknown;unknown;unknown;29/09/2024 09:00:00
229327;29/09/2024 09:28:17;29/09/2024 09:28:18;poll_msg;38.3817257;-2.6985989;29/09/2024 09:40:12;fence;normal;normal;29/09/2024 09:00:00
229327;29/09/2024 09:40:12;29/09/2024 09:43:16;poll_msg;38.3817159;-2.6983169;29/09/2024 09:40:12;fence;sleep;normal;29/09/2024 09:00:00
229327;29/09/2024 09:40:12;29/09/2024 09:58:19;poll_msg;38.3817159;-2.6983169;29/09/2024 09:40:12;fence;sleep;normal;29/09/2024 09:00:00
229327;29/09/2024 09:40:12;29/09/2024 10:13:19;poll_msg;38.3817159;-2.6983169;29/09/2024 09:40:12;fence;sleep;normal;29/09/2024 09:00:00
229327;29/09/2024 09:40:12;29/09/2024 10:28:21;poll_msg;38.3817159;-2.6983169;29/09/2024 10:37:07;fence;sleep;normal;29/09/2024 09:00:00
229344;29/09/2024 09:11:47;29/09/2024 09:11:50;poll_msg;38.3821262;-2.6984226;29/09/2024 09:26:47;fence;normal;normal;29/09/2024 09:00:00
229344;29/09/2024 09:26:47;29/09/2024 09:26:50;poll_msg;38.3819947;-2.6982963;29/09/2024 09:41:47;fence;normal;normal;29/09/2024 09:00:00
229344;29/09/2024 09:41:47;29/09/2024 09:41:50;poll_msg;38.3819443;-2.6984345;29/09/2024 09:53:57;fence;normal;normal;29/09/2024 09:00:00
229344;29/09/2024 09:53:57;29/09/2024 09:56:50;poll_msg;38.3816302;-2.6983924;29/09/2024 09:53:57;fence;sleep;normal;29/09/2024 09:00:00
229344;29/09/2024 09:53:57;29/09/2024 09:57:14;poll_msg;38.3816302;-2.6983924;29/09/2024 09:53:57;fence;sleep;normal;29/09/2024 09:00:00
229344;29/09/2024 09:53:57;29/09/2024 10:11:56;poll_msg;38.3816302;-2.6983924;29/09/2024 10:14:12;fence;sleep;normal;29/09/2024 09:00:00
246050;29/09/2024 09:01:07;29/09/2024 09:01:08;poll_msg;38.3820303;-2.6983074;29/09/2024 09:16:07;fence;normal;normal;29/09/2024 09:00:00
246050;29/09/2024 09:16:07;29/09/2024 09:16:08;poll_msg;38.3819628;-2.6983722;29/09/2024 09:31:07;fence;normal;normal;29/09/2024 09:00:00
246050;29/09/2024 09:31:07;29/09/2024 09:31:08;poll_msg;38.3817042;-2.6983357;29/09/2024 09:31:22;fence;normal;normal;29/09/2024 09:00:00
246050;29/09/2024 09:31:22;29/09/2024 09:31:22;poll_msg;38.3816811;-2.6983659;29/09/2024 09:45:02;fence;normal;normal;29/09/2024 09:00:00
246050;29/09/2024 09:45:02;29/09/2024 09:46:01;poll_msg;38.3818392;-2.6981718;29/09/2024 09:45:02;fence;sleep;normal;29/09/2024 09:00:00
246050;29/09/2024 09:45:02;29/09/2024 10:01:01;poll_msg;38.3818392;-2.6981718;29/09/2024 10:16:01;fence;sleep;normal;29/09/2024 09:00:00
246064;29/09/2024 09:10:57;29/09/2024 09:15:57;poll_msg;38.3819131;-2.6984314;29/09/2024 09:10:57;fence;sleep;normal;29/09/2024 09:00:00
246064;29/09/2024 09:10:57;29/09/2024 09:30:58;poll_msg;38.3819131;-2.6984314;29/09/2024 10:29:42;fence;sleep;normal;29/09/2024 09:00:00
