device_id;sent_time;received_time;msg_type;lat;lon;end_date;mode;collar_status;fence_status;hour
229107;08/11/2024 15:11:12;08/11/2024 15:11:13;poll_msg;38.38104;-2.6935565;08/11/2024 15:26:12;fence;normal;normal;08/11/2024 15:00:00
229107;08/11/2024 15:26:12;08/11/2024 15:26:12;poll_msg;38.3806079;-2.6937542;08/11/2024 15:41:12;fence;normal;normal;08/11/2024 15:00:00
229107;08/11/2024 15:41:12;08/11/2024 15:41:12;poll_msg;38.3805305;-2.6927686;08/11/2024 15:56:12;fence;normal;normal;08/11/2024 15:00:00
229107;08/11/2024 15:56:12;08/11/2024 15:56:12;poll_msg;38.3816551;-2.6931529;08/11/2024 16:11:12;fence;normal;normal;08/11/2024 15:00:00
229111;08/11/2024 15:01:57;08/11/2024 15:02:00;poll_msg;38.3815975;-2.6930502;08/11/2024 15:16:57;fence;normal;normal;08/11/2024 15:00:00
229111;08/11/2024 15:16:57;08/11/2024 15:17:01;poll_msg;38.3809518;-2.6937582;08/11/2024 15:18:42;fence;normal;normal;08/11/2024 15:00:00
229111;08/11/2024 15:18:42;08/11/2024 15:32:01;poll_msg;38.3808523;-2.6937696;08/11/2024 15:46:57;fence;sleep;normal;08/11/2024 15:00:00
229111;08/11/2024 15:46:57;08/11/2024 15:47:01;poll_msg;38.3807378;-2.6933577;08/11/2024 16:01:57;fence;normal;normal;08/11/2024 15:00:00
229116;08/11/2024 15:00:47;08/11/2024 15:00:47;poll_msg;38.3813737;-2.693138;08/11/2024 15:15:47;fence;normal;normal;08/11/2024 15:00:00
229116;08/11/2024 15:15:47;08/11/2024 15:15:50;poll_msg;38.3810448;-2.6937603;08/11/2024 15:31:17;fence;normal;normal;08/11/2024 15:00:00
229116;08/11/2024 15:31:17;08/11/2024 15:31:20;poll_msg;38.3805612;-2.6935278;08/11/2024 15:45:42;fence;normal;normal;08/11/2024 15:00:00
229116;08/11/2024 15:45:42;08/11/2024 15:45:45;poll_msg;38.3805979;-2.6935123;08/11/2024 16:00:47;fence;normal;normal;08/11/2024 15:00:00
229175;08/11/2024 15:03:17;08/11/2024 15:03:17;poll_msg;38.3819021;-2.6930977;08/11/2024 15:14:12;fence;normal;normal;08/11/2024 15:00:00
229175;08/11/2024 15:14:12;08/11/2024 15:18:17;poll_msg;38.3813114;-2.6932419;08/11/2024 15:33:17;fence;sleep;normal;08/11/2024 15:00:00
229175;08/11/2024 15:33:17;08/11/2024 15:33:17;poll_msg;38.3800205;-2.6930501;08/11/2024 15:48:17;fence;normal;normal;08/11/2024 15:00:00
229175;08/11/2024 15:48:17;08/11/2024 15:48:17;poll_msg;38.3810057;-2.6930469;08/11/2024 16:03:17;fence;normal;normal;08/11/2024 15:00:00
229181;08/11/2024 15:14:17;08/11/2024 15:14:17;poll_msg;38.3815592;-2.6931904;08/11/2024 15:27:51;fence;normal;normal;08/11/2024 15:00:00
229181;08/11/2024 15:27:51;08/11/2024 15:29:19;poll_msg;38.3801413;-2.6935063;08/11/2024 15:44:17;fence;sleep;normal;08/11/2024 15:00:00
229181;08/11/2024 15:44:17;08/11/2024 15:44:17;poll_msg;38.3804984;-2.6928056;08/11/2024 15:59:17;fence;normal;normal;08/11/2024 15:00:00
229181;08/11/2024 15:59:17;08/11/2024 15:59:18;poll_msg;38.3814128;-2.6934596;08/11/2024 16:14:12;fence;normal;normal;08/11/2024 15:00:00
229198;08/11/2024 15:13:37;08/11/2024 15:13:37;poll_msg;38.3809569;-2.6931582;08/11/2024 15:14:02;fence;normal;normal;08/11/2024 15:00:00
229198;08/11/2024 15:14:02;08/11/2024 15:14:04;poll_msg;38.3809435;-2.6931645;08/11/2024 15:28:42;fence;normal;normal;08/11/2024 15:00:00
229198;08/11/2024 15:28:42;08/11/2024 15:28:44;poll_msg;38.3805686;-2.6938653;08/11/2024 15:43:42;fence;normal;normal;08/11/2024 15:00:00
229198;08/11/2024 15:43:42;08/11/2024 15:43:45;poll_msg;38.3804774;-2.6933184;08/11/2024 15:58:42;fence;normal;normal;08/11/2024 15:00:00
229198;08/11/2024 15:58:42;08/11/2024 15:58:43;poll_msg;38.3814231;-2.6932211;08/11/2024 16:13:47;fence;normal;normal;08/11/2024 15:00:00
229327;08/11/2024 15:00:02;08/11/2024 15:00:02;poll_msg;38.3809016;-2.6924977;08/11/2024 15:00:17;fence;normal;normal;08/11/2024 15:00:00
229327;08/11/2024 15:00:17;08/11/2024 15:00:17;poll_msg;38.3810678;-2.6925968;08/11/2024 15:14:52;fence;normal;normal;08/11/2024 15:00:00
229327;08/11/2024 15:14:52;08/11/2024 15:14:56;poll_msg;38.3808337;-2.6929771;08/11/2024 15:27:12;fence;normal;normal;08/11/2024 15:00:00
229327;08/11/2024 15:27:12;08/11/2024 15:29:56;poll_msg;38.380074;-2.693519;08/11/2024 15:44:52;fence;sleep;normal;08/11/2024 15:00:00
229327;08/11/2024 15:44:52;08/11/2024 15:44:56;poll_msg;38.3801185;-2.693596;08/11/2024 15:59:52;fence;normal;normal;08/11/2024 15:00:00
229327;08/11/2024 15:59:52;08/11/2024 15:59:56;poll_msg;38.3815923;-2.6932031;08/11/2024 16:00:22;fence;normal;normal;08/11/2024 15:00:00
229344;08/11/2024 15:02:32;08/11/2024 15:02:34;poll_msg;38.3809085;-2.693688;08/11/2024 15:17:32;fence;normal;normal;08/11/2024 15:00:00
229344;08/11/2024 15:17:32;08/11/2024 15:17:34;poll_msg;38.3810369;-2.6935355;08/11/2024 15:32:32;fence;normal;normal;08/11/2024 15:00:00
229344;08/11/2024 15:32:32;08/11/2024 15:32:34;poll_msg;38.3804499;-2.6937785;08/11/2024 15:47:37;fence;normal;normal;08/11/2024 15:00:00
229344;08/11/2024 15:47:37;08/11/2024 15:47:38;poll_msg;38.3803117;-2.6936595;08/11/2024 16:02:32;fence;normal;normal;08/11/2024 15:00:00
246050;08/11/2024 15:05:37;08/11/2024 15:05:39;poll_msg;38.380822;-2.6938255;08/11/2024 15:20:37;fence;normal;normal;08/11/2024 15:00:00
246050;08/11/2024 15:20:37;08/11/2024 15:20:38;poll_msg;38.3805047;-2.6935734;08/11/2024 15:35:37;fence;normal;normal;08/11/2024 15:00:00
246050;08/11/2024 15:35:37;08/11/2024 15:35:39;poll_msg;38.3802571;-2.6933881;08/11/2024 15:50:37;fence;normal;normal;08/11/2024 15:00:00
246050;08/11/2024 15:50:37;08/11/2024 15:50:38;poll_msg;38.3808811;-2.6934302;08/11/2024 16:05:37;fence;normal;normal;08/11/2024 15:00:00
246064;08/11/2024 15:03:57;08/11/2024 15:03:58;poll_msg;38.3810458;-2.6936617;08/11/2024 15:18:57;fence;normal;normal;08/11/2024 15:00:00
246064;08/11/2024 15:18:57;08/11/2024 15:18:59;poll_msg;38.3806679;-2.6937716;08/11/2024 15:33:57;fence;normal;normal;08/11/2024 15:00:00
246064;08/11/2024 15:33:57;08/11/2024 15:33:58;poll_msg;38.380375;-2.6934868;08/11/2024 15:48:57;fence;normal;normal;08/11/2024 15:00:00
246064;08/11/2024 15:48:57;08/11/2024 15:48:58;poll_msg;38.3803745;-2.6935108;08/11/2024 15:49:22;fence;normal;normal;08/11/2024 15:00:00
246064;08/11/2024 15:49:22;08/11/2024 15:49:25;poll_msg;38.3805246;-2.6935051;08/11/2024 16:04:22;fence;normal;normal;08/11/2024 15:00:00
