device_id;sent_time;received_time;msg_type;lat;lon;end_date;mode;collar_status;fence_status;hour
229107;23/09/2024 11:16:02;23/09/2024 11:16:04;poll_msg;38.3818164;-2.6983446;23/09/2024 11:31:02;fence;normal;normal;23/09/2024 11:00:00
229107;23/09/2024 11:31:02;23/09/2024 11:31:04;poll_msg;38.381921;-2.6984554;23/09/2024 11:46:02;fence;normal;normal;23/09/2024 11:00:00
229107;23/09/2024 11:46:02;23/09/2024 11:46:04;poll_msg;38.3820063;-2.698451;23/09/2024 12:01:02;fence;normal;normal;23/09/2024 11:00:00
229111;23/09/2024 11:07:32;23/09/2024 11:12:49;poll_msg;38.3817385;-2.6983178;23/09/2024 11:27:57;teach;sleep;normal;23/09/2024 11:00:00
229111;23/09/2024 11:27:57;23/09/2024 11:28:00;poll_msg;38.3819107;-2.6984223;23/09/2024 11:27:57;teach;normal;normal;23/09/2024 11:00:00
229111;23/09/2024 11:27:57;23/09/2024 11:28:01;poll_msg;38.3819107;-2.6984223;23/09/2024 11:28:12;teach;normal;normal;23/09/2024 11:00:00
229111;23/09/2024 11:28:12;23/09/2024 11:28:15;poll_msg;38.381881;-2.698479;23/09/2024 11:42:47;teach;normal;normal;23/09/2024 11:00:00
229111;23/09/2024 11:42:47;23/09/2024 11:42:50;poll_msg;38.3819747;-2.6984651;23/09/2024 11:50:52;teach;normal;normal;23/09/2024 11:00:00
229111;23/09/2024 11:50:52;23/09/2024 11:57:50;poll_msg;38.3818871;-2.6982404;23/09/2024 12:11:42;teach;sleep;normal;23/09/2024 11:00:00
229116;23/09/2024 11:14:07;23/09/2024 11:14:11;poll_msg;38.3819501;-2.6981858;23/09/2024 11:29:07;fence;normal;normal;23/09/2024 11:00:00
229116;23/09/2024 11:29:07;23/09/2024 11:29:11;poll_msg;38.3818732;-2.6982251;23/09/2024 11:44:07;fence;normal;normal;23/09/2024 11:00:00
229116;23/09/2024 11:44:07;23/09/2024 11:44:11;poll_msg;38.3817321;-2.6983623;23/09/2024 11:59:07;fence;normal;normal;23/09/2024 11:00:00
229116;23/09/2024 11:59:07;23/09/2024 11:59:11;poll_msg;38.3817914;-2.6984738;23/09/2024 12:14:07;fence;normal;normal;23/09/2024 11:00:00
229175;23/09/2024 11:00:57;23/09/2024 11:01:00;poll_msg;38.381723;-2.6984398;23/09/2024 11:15:57;fence;normal;normal;23/09/2024 11:00:00
229175;23/09/2024 11:15:57;23/09/2024 11:16:00;poll_msg;38.3818728;-2.6983604;23/09/2024 11:23:22;fence;normal;normal;23/09/2024 11:00:00
229175;23/09/2024 11:23:22;23/09/2024 11:31:00;poll_msg;38.3819028;-2.6982773;23/09/2024 11:23:22;fence;sleep;normal;23/09/2024 11:00:00
229175;23/09/2024 11:23:22;23/09/2024 11:46:00;poll_msg;38.3819028;-2.6982773;23/09/2024 11:23:22;fence;sleep;normal;23/09/2024 11:00:00
229175;23/09/2024 11:23:22;23/09/2024 12:01:00;poll_msg;38.3819028;-2.6982773;23/09/2024 12:04:28;fence;sleep;normal;23/09/2024 11:00:00
229181;23/09/2024 11:13:42;23/09/2024 11:13:45;poll_msg;38.3818718;-2.6983754;23/09/2024 11:25:47;fence;normal;normal;23/09/2024 11:00:00
229181;23/09/2024 11:25:47;23/09/2024 11:28:28;poll_msg;38.3818244;-2.6983174;23/09/2024 11:25:47;fence;sleep;normal;23/09/2024 11:00:00
229181;23/09/2024 11:25:47;23/09/2024 11:43:28;poll_msg;38.3818244;-2.6983174;23/09/2024 11:47:48;fence;sleep;normal;23/09/2024 11:00:00
229181;23/09/2024 11:47:48;23/09/2024 11:58:28;poll_msg;38.3818505;-2.6983093;23/09/2024 12:06:52;fence;sleep;normal;23/09/2024 11:00:00
