device_id;sent_time;received_time;msg_type;lat;lon;end_date;mode;collar_status;fence_status;day
229107;05/10/2024 00:08:22;05/10/2024 00:16:14;poll_msg;38.3843534;-2.6896193;05/10/2024 00:31:14;teach;sleep;normal;05/10/2024 00:00:00
229107;05/10/2024 00:31:14;05/10/2024 00:31:14;poll_msg;38.3843158;-2.6894051;05/10/2024 00:32:22;teach;normal;normal;05/10/2024 00:00:00
229107;05/10/2024 00:32:22;05/10/2024 00:46:14;poll_msg;38.3843009;-2.68944;05/10/2024 00:32:22;teach;sleep;normal;05/10/2024 00:00:00
229107;05/10/2024 00:32:22;05/10/2024 01:01:14;poll_msg;38.3843009;-2.68944;05/10/2024 01:09:36;teach;sleep;normal;05/10/2024 00:00:00
229107;05/10/2024 01:09:36;05/10/2024 01:16:14;poll_msg;38.3842731;-2.6895019;05/10/2024 01:25:27;teach;sleep;normal;05/10/2024 00:00:00
229107;05/10/2024 01:25:27;05/10/2024 01:31:14;poll_msg;38.3843319;-2.6894655;05/10/2024 01:42:52;teach;sleep;normal;05/10/2024 00:00:00
229107;05/10/2024 01:42:52;05/10/2024 01:46:14;poll_msg;38.3843051;-2.6894588;05/10/2024 01:42:52;teach;sleep;normal;05/10/2024 00:00:00
229107;05/10/2024 01:42:52;05/10/2024 02:01:14;poll_msg;38.3843051;-2.6894588;05/10/2024 02:06:44;teach;sleep;normal;05/10/2024 00:00:00
229107;05/10/2024 02:06:44;05/10/2024 02:16:14;poll_msg;38.3842918;-2.6894476;05/10/2024 02:06:44;teach;sleep;normal;05/10/2024 00:00:00
229107;05/10/2024 02:06:44;05/10/2024 02:31:14;poll_msg;38.3842918;-2.6894476;05/10/2024 02:06:44;teach;sleep;normal;05/10/2024 00:00:00
229107;05/10/2024 02:06:44;05/10/2024 02:46:14;poll_msg;38.3842918;-2.6894476;05/10/2024 02:06:44;teach;sleep;normal;05/10/2024 00:00:00
229107;05/10/2024 02:06:44;05/10/2024 03:01:14;poll_msg;38.3842918;-2.6894476;05/10/2024 03:16:13;teach;sleep;normal;05/10/2024 00:00:00
229107;05/10/2024 03:16:13;05/10/2024 03:16:14;poll_msg;38.3842109;-2.6893926;05/10/2024 03:29:27;teach;normal;normal;05/10/2024 00:00:00
