device_id;sent_time;received_time;msg_type;lat;lon;end_date;mode;collar_status;fence_status;day
218359;17/08/2024 00:12:56;17/08/2024 00:12:56;warn_msg;38.3830434;-2.6974321;17/08/2024 00:19:58;;;;17/08/2024 00:00:00
218359;17/08/2024 00:19:58;17/08/2024 00:23:58;poll_msg;38.3831106;-2.6974761;17/08/2024 00:19:58;;;;17/08/2024 00:00:00
218359;17/08/2024 00:19:58;17/08/2024 00:38:58;poll_msg;38.3831106;-2.6974761;17/08/2024 00:40:38;;;;17/08/2024 00:00:00
218359;17/08/2024 00:40:38;17/08/2024 00:40:38;warn_msg;38.3830224;-2.6974427;17/08/2024 00:42:56;;;;17/08/2024 00:00:00
218359;17/08/2024 00:42:56;17/08/2024 00:42:56;warn_msg;38.3830456;-2.6974307;17/08/2024 00:49:11;;;;17/08/2024 00:00:00
218359;17/08/2024 00:49:11;17/08/2024 00:53:58;poll_msg;38.3830666;-2.697495;17/08/2024 00:49:11;;;;17/08/2024 00:00:00
218359;17/08/2024 00:49:11;17/08/2024 01:08:58;poll_msg;38.3830666;-2.697495;17/08/2024 00:49:11;;;;17/08/2024 00:00:00
218359;17/08/2024 00:49:11;17/08/2024 01:23:58;poll_msg;38.3830666;-2.697495;17/08/2024 01:31:23;;;;17/08/2024 00:00:00
218359;17/08/2024 01:31:23;17/08/2024 01:38:57;poll_msg;38.383058;-2.6974828;17/08/2024 01:45:30;;;;17/08/2024 00:00:00
218359;17/08/2024 01:45:30;17/08/2024 01:45:30;warn_msg;38.3831115;-2.6973978;17/08/2024 01:48:31;;;;17/08/2024 00:00:00
218359;17/08/2024 01:48:31;17/08/2024 01:54:06;poll_msg;38.3831667;-2.6974441;17/08/2024 02:00:19;;;;17/08/2024 00:00:00
218359;17/08/2024 02:00:19;17/08/2024 02:24:30;poll_msg;38.3831504;-2.6974483;17/08/2024 02:00:19;;;;17/08/2024 00:00:00
218359;17/08/2024 02:00:19;17/08/2024 02:54:00;poll_msg;38.3831504;-2.6974483;17/08/2024 02:58:33;;;;17/08/2024 00:00:00
218359;17/08/2024 02:58:33;17/08/2024 03:09:00;poll_msg;38.3831397;-2.6974358;17/08/2024 02:58:33;;;;17/08/2024 00:00:00
218359;17/08/2024 02:58:33;17/08/2024 03:23:58;poll_msg;38.3831397;-2.6974358;17/08/2024 02:58:33;;;;17/08/2024 00:00:00
218359;17/08/2024 02:58:33;17/08/2024 03:28:10;poll_msg;38.3831397;-2.6974358;17/08/2024 02:58:33;;;;17/08/2024 00:00:00
218359;17/08/2024 02:58:33;17/08/2024 03:38:39;poll_msg;38.3831397;-2.6974358;17/08/2024 02:58:33;;;;17/08/2024 00:00:00
218359;17/08/2024 02:58:33;17/08/2024 03:38:47;poll_msg;38.3831397;-2.6974358;17/08/2024 03:56:16;;;;17/08/2024 00:00:00
218359;17/08/2024 03:56:16;17/08/2024 04:08:56;poll_msg;38.3831517;-2.6974309;17/08/2024 04:12:33;;;;17/08/2024 00:00:00
218359;17/08/2024 04:12:33;17/08/2024 04:39:23;poll_msg;38.3831232;-2.6974513;17/08/2024 04:12:33;;;;17/08/2024 00:00:00
218359;17/08/2024 04:12:33;17/08/2024 04:53:59;poll_msg;38.3831232;-2.6974513;17/08/2024 05:08:57;;;;17/08/2024 00:00:00
218359;17/08/2024 05:08:57;17/08/2024 05:08:58;poll_msg;38.3831953;-2.697884;17/08/2024 05:23:57;;;;17/08/2024 00:00:00
218359;17/08/2024 05:23:57;17/08/2024 05:23:58;poll_msg;38.3833544;-2.698157;17/08/2024 05:38:58;;;;17/08/2024 00:00:00
218359;17/08/2024 05:38:58;17/08/2024 05:38:58;poll_msg;38.383422;-2.6982496;17/08/2024 05:53:57;;;;17/08/2024 00:00:00
218359;17/08/2024 05:53:57;17/08/2024 05:54:01;poll_msg;38.3825204;-2.6986106;17/08/2024 06:09:17;;;;17/08/2024 00:00:00
218359;17/08/2024 06:09:17;17/08/2024 06:09:17;poll_msg;38.3823265;-2.6984627;17/08/2024 06:23:57;;;;17/08/2024 00:00:00
218359;17/08/2024 06:23:57;17/08/2024 06:23:59;poll_msg;38.3826326;-2.6983329;17/08/2024 06:53:57;;;;17/08/2024 00:00:00
218359;17/08/2024 06:53:57;17/08/2024 06:53:59;poll_msg;38.3825081;-2.6982971;17/08/2024 07:08:52;;;;17/08/2024 00:00:00
