device_id;sent_time;received_time;msg_type;lat;lon;end_date;mode;collar_status;fence_status;day
218359;25/08/2024 00:29:11;25/08/2024 00:38:49;poll_msg;38.381088;-2.6992349;25/08/2024 00:29:11;;;;25/08/2024 00:00:00
218359;25/08/2024 00:29:11;25/08/2024 00:53:50;poll_msg;38.381088;-2.6992349;25/08/2024 00:29:11;;;;25/08/2024 00:00:00
218359;25/08/2024 00:29:11;25/08/2024 01:08:49;poll_msg;38.381088;-2.6992349;25/08/2024 00:29:11;;;;25/08/2024 00:00:00
218359;25/08/2024 00:29:11;25/08/2024 01:23:49;poll_msg;38.381088;-2.6992349;25/08/2024 00:29:11;;;;25/08/2024 00:00:00
218359;25/08/2024 00:29:11;25/08/2024 01:38:47;poll_msg;38.381088;-2.6992349;25/08/2024 00:29:11;;;;25/08/2024 00:00:00
218359;25/08/2024 00:29:11;25/08/2024 01:53:47;poll_msg;38.381088;-2.6992349;25/08/2024 02:08:47;;;;25/08/2024 00:00:00
218359;25/08/2024 02:08:47;25/08/2024 02:08:47;poll_msg;38.3810072;-2.6992618;25/08/2024 02:23:53;;;;25/08/2024 00:00:00
218359;25/08/2024 02:23:53;25/08/2024 02:23:53;poll_msg;38.3809655;-2.6992894;25/08/2024 02:26:02;;;;25/08/2024 00:00:00
218359;25/08/2024 02:26:02;25/08/2024 02:38:47;poll_msg;38.3809398;-2.6992978;25/08/2024 02:26:02;;;;25/08/2024 00:00:00
218359;25/08/2024 02:26:02;25/08/2024 02:53:52;poll_msg;38.3809398;-2.6992978;25/08/2024 02:26:02;;;;25/08/2024 00:00:00
218359;25/08/2024 02:26:02;25/08/2024 03:08:48;poll_msg;38.3809398;-2.6992978;25/08/2024 02:26:02;;;;25/08/2024 00:00:00
218359;25/08/2024 02:26:02;25/08/2024 03:23:46;poll_msg;38.3809398;-2.6992978;25/08/2024 02:26:02;;;;25/08/2024 00:00:00
218359;25/08/2024 02:26:02;25/08/2024 03:38:46;poll_msg;38.3809398;-2.6992978;25/08/2024 02:26:02;;;;25/08/2024 00:00:00
218359;25/08/2024 02:26:02;25/08/2024 03:53:47;poll_msg;38.3809398;-2.6992978;25/08/2024 04:02:44;;;;25/08/2024 00:00:00
218359;25/08/2024 04:02:44;25/08/2024 04:08:46;poll_msg;38.3810209;-2.699267;25/08/2024 04:02:44;;;;25/08/2024 00:00:00
218359;25/08/2024 04:02:44;25/08/2024 04:23:47;poll_msg;38.3810209;-2.699267;25/08/2024 04:02:44;;;;25/08/2024 00:00:00
218359;25/08/2024 04:02:44;25/08/2024 04:31:44;poll_msg;38.3810209;-2.699267;25/08/2024 04:02:44;;;;25/08/2024 00:00:00
218359;25/08/2024 04:02:44;25/08/2024 04:32:22;poll_msg;38.3810209;-2.699267;25/08/2024 04:02:44;;;;25/08/2024 00:00:00
218359;25/08/2024 04:02:44;25/08/2024 04:32:37;poll_msg;38.3810209;-2.699267;25/08/2024 04:02:44;;;;25/08/2024 00:00:00
218359;25/08/2024 04:02:44;25/08/2024 04:38:41;poll_msg;38.3810209;-2.699267;25/08/2024 04:02:44;;;;25/08/2024 00:00:00
218359;25/08/2024 04:02:44;25/08/2024 04:53:41;poll_msg;38.3810209;-2.699267;25/08/2024 05:08:41;;;;25/08/2024 00:00:00
218359;25/08/2024 05:08:41;25/08/2024 05:08:41;poll_msg;38.3815314;-2.6992061;25/08/2024 05:20:42;;;;25/08/2024 00:00:00
218359;25/08/2024 05:20:42;25/08/2024 05:20:42;warn_msg;38.3815822;-2.6992483;25/08/2024 05:23:37;;;;25/08/2024 00:00:00
218359;25/08/2024 05:23:37;25/08/2024 05:23:41;poll_msg;38.3818474;-2.6988453;25/08/2024 05:35:16;;;;25/08/2024 00:00:00
218359;25/08/2024 05:35:16;25/08/2024 05:35:16;warn_msg;38.3822073;-2.6986932;25/08/2024 05:37:30;;;;25/08/2024 00:00:00
218359;25/08/2024 05:37:30;25/08/2024 05:37:30;warn_msg;38.3822785;-2.6990224;25/08/2024 05:38:40;;;;25/08/2024 00:00:00
218359;25/08/2024 05:38:40;25/08/2024 05:38:40;poll_msg;38.3821692;-2.6990159;25/08/2024 05:40:14;;;;25/08/2024 00:00:00
218359;25/08/2024 05:40:14;25/08/2024 05:40:14;warn_msg;38.38216;-2.6990807;25/08/2024 05:53:37;;;;25/08/2024 00:00:00
