device_id;sent_time;received_time;msg_type;lat;lon;end_date;mode;collar_status;fence_status;day
229107;21/09/2024 00:15:15;21/09/2024 00:15:15;warn_msg;38.3826717;-2.6987614;21/09/2024 00:16:09;unknown;unknown;unknown;21/09/2024 00:00:00
229107;21/09/2024 00:16:09;21/09/2024 00:16:09;poll_msg;38.3827025;-2.6986712;21/09/2024 00:27:42;fence;normal;normal;21/09/2024 00:00:00
229107;21/09/2024 00:27:42;21/09/2024 00:31:09;poll_msg;38.382763;-2.6985742;21/09/2024 00:40:27;fence;sleep;normal;21/09/2024 00:00:00
229107;21/09/2024 00:40:27;21/09/2024 00:46:09;poll_msg;38.3827573;-2.6986193;21/09/2024 00:40:27;fence;sleep;normal;21/09/2024 00:00:00
229107;21/09/2024 00:40:27;21/09/2024 01:01:09;poll_msg;38.3827573;-2.6986193;21/09/2024 01:16:07;fence;sleep;normal;21/09/2024 00:00:00
229107;21/09/2024 01:16:07;21/09/2024 01:16:09;poll_msg;38.3824775;-2.6985581;21/09/2024 01:31:07;fence;normal;normal;21/09/2024 00:00:00
229107;21/09/2024 01:31:07;21/09/2024 01:31:09;poll_msg;38.3825255;-2.6986149;21/09/2024 01:46:07;fence;normal;normal;21/09/2024 00:00:00
229107;21/09/2024 01:46:07;21/09/2024 01:46:10;poll_msg;38.3825683;-2.6984964;21/09/2024 01:49:17;fence;normal;normal;21/09/2024 00:00:00
229107;21/09/2024 01:49:17;21/09/2024 02:01:08;poll_msg;38.3825439;-2.6985974;21/09/2024 02:10:57;fence;normal;normal;21/09/2024 00:00:00
229107;21/09/2024 02:10:57;21/09/2024 02:16:09;poll_msg;38.3825052;-2.698633;21/09/2024 02:28:02;fence;sleep;normal;21/09/2024 00:00:00
229107;21/09/2024 02:28:02;21/09/2024 02:31:09;poll_msg;38.3825941;-2.6984136;21/09/2024 02:46:07;fence;sleep;normal;21/09/2024 00:00:00
229107;21/09/2024 02:46:07;21/09/2024 02:46:09;poll_msg;38.382672;-2.698572;21/09/2024 02:47:12;fence;normal;normal;21/09/2024 00:00:00
229107;21/09/2024 02:47:12;21/09/2024 03:01:09;poll_msg;38.3826604;-2.6986253;21/09/2024 02:47:12;fence;sleep;normal;21/09/2024 00:00:00
229107;21/09/2024 02:47:12;21/09/2024 03:16:18;poll_msg;38.3826604;-2.6986253;21/09/2024 02:47:12;fence;sleep;normal;21/09/2024 00:00:00
229107;21/09/2024 02:47:12;21/09/2024 03:31:09;poll_msg;38.3826604;-2.6986253;21/09/2024 02:47:12;fence;sleep;normal;21/09/2024 00:00:00
229107;21/09/2024 02:47:12;21/09/2024 03:46:09;poll_msg;38.3826604;-2.6986253;21/09/2024 03:52:47;fence;sleep;normal;21/09/2024 00:00:00
229107;21/09/2024 03:52:47;21/09/2024 04:01:09;poll_msg;38.3829133;-2.6986759;21/09/2024 04:07:37;fence;sleep;normal;21/09/2024 00:00:00
229107;21/09/2024 04:07:37;21/09/2024 04:16:09;poll_msg;38.3828777;-2.6983259;21/09/2024 04:07:37;fence;sleep;normal;21/09/2024 00:00:00
229107;21/09/2024 04:07:37;21/09/2024 04:31:09;poll_msg;38.3828777;-2.6983259;21/09/2024 04:07:37;fence;sleep;normal;21/09/2024 00:00:00
229107;21/09/2024 04:07:37;21/09/2024 04:46:09;poll_msg;38.3828777;-2.6983259;21/09/2024 04:53:57;fence;sleep;normal;21/09/2024 00:00:00
229107;21/09/2024 04:53:57;21/09/2024 05:01:09;poll_msg;38.3827555;-2.6984683;21/09/2024 05:12:12;fence;sleep;normal;21/09/2024 00:00:00
229107;21/09/2024 05:12:12;21/09/2024 05:16:09;poll_msg;38.3827847;-2.698612;21/09/2024 05:12:12;fence;sleep;normal;21/09/2024 00:00:00
229107;21/09/2024 05:12:12;21/09/2024 05:31:09;poll_msg;38.3827847;-2.698612;21/09/2024 05:12:12;fence;sleep;normal;21/09/2024 00:00:00
229107;21/09/2024 05:12:12;21/09/2024 05:46:09;poll_msg;38.3827847;-2.698612;21/09/2024 06:01:07;fence;sleep;normal;21/09/2024 00:00:00
229107;21/09/2024 06:01:07;21/09/2024 06:01:09;poll_msg;38.3824934;-2.6983249;21/09/2024 06:16:09;fence;normal;normal;21/09/2024 00:00:00
229107;21/09/2024 06:16:09;21/09/2024 06:16:09;poll_msg;38.3832166;-2.6974143;21/09/2024 06:31:09;fence;normal;normal;21/09/2024 00:00:00
229107;21/09/2024 06:31:09;21/09/2024 06:31:09;poll_msg;38.3834895;-2.6978495;21/09/2024 06:46:09;fence;normal;normal;21/09/2024 00:00:00
229107;21/09/2024 06:46:09;21/09/2024 06:46:09;poll_msg;38.3834895;-2.6979322;21/09/2024 07:01:07;fence;normal;normal;21/09/2024 00:00:00
229107;21/09/2024 07:01:07;21/09/2024 07:01:09;poll_msg;38.3819956;-2.6983194;21/09/2024 07:14:56;fence;normal;normal;21/09/2024 00:00:00
229107;21/09/2024 07:14:56;21/09/2024 07:14:56;warn_msg;38.3819161;-2.6979648;21/09/2024 07:15:38;unknown;unknown;unknown;21/09/2024 00:00:00
229107;21/09/2024 07:15:38;21/09/2024 07:15:38;warn_msg;38.3820249;-2.6979115;21/09/2024 07:16:09;unknown;unknown;unknown;21/09/2024 00:00:00
229107;21/09/2024 07:16:09;21/09/2024 07:16:09;poll_msg;38.3821862;-2.6979449;21/09/2024 07:31:07;fence;normal;normal;21/09/2024 00:00:00
229107;21/09/2024 07:31:07;21/09/2024 07:31:09;poll_msg;38.3831058;-2.6976826;21/09/2024 07:46:07;fence;normal;normal;21/09/2024 00:00:00
229107;21/09/2024 07:46:07;21/09/2024 07:46:09;poll_msg;38.3822942;-2.6982715;21/09/2024 08:01:07;fence;normal;normal;21/09/2024 00:00:00
229107;21/09/2024 08:01:07;21/09/2024 08:01:09;poll_msg;38.3830835;-2.6979155;21/09/2024 08:16:07;fence;normal;normal;21/09/2024 00:00:00
229107;21/09/2024 08:16:07;21/09/2024 08:16:09;poll_msg;38.3832779;-2.6978509;21/09/2024 08:31:07;fence;normal;normal;21/09/2024 00:00:00
229107;21/09/2024 08:31:07;21/09/2024 08:31:09;poll_msg;38.3832577;-2.6978699;21/09/2024 08:46:07;fence;normal;normal;21/09/2024 00:00:00
229107;21/09/2024 08:46:07;21/09/2024 08:46:09;poll_msg;38.3818313;-2.6984378;21/09/2024 09:01:07;fence;normal;normal;21/09/2024 00:00:00
229107;21/09/2024 09:01:07;21/09/2024 09:01:09;poll_msg;38.3818744;-2.6984687;21/09/2024 09:16:07;fence;normal;normal;21/09/2024 00:00:00
229107;21/09/2024 09:16:07;21/09/2024 09:16:09;poll_msg;38.3817981;-2.6982965;21/09/2024 09:31:07;fence;normal;normal;21/09/2024 00:00:00
229107;21/09/2024 09:31:07;21/09/2024 09:31:09;poll_msg;38.3819956;-2.6984903;21/09/2024 09:31:22;fence;normal;normal;21/09/2024 00:00:00
229107;21/09/2024 09:31:22;21/09/2024 09:31:24;poll_msg;38.381911;-2.6984567;21/09/2024 09:46:02;fence;normal;normal;21/09/2024 00:00:00
