device_id;sent_time;received_time;msg_type;lat;lon;end_date;mode;collar_status;fence_status;day
229107;13/10/2024 00:13:57;13/10/2024 00:16:17;poll_msg;38.384292;-2.6894493;13/10/2024 00:30:52;fence;sleep;normal;13/10/2024 00:00:00
229107;13/10/2024 00:30:52;13/10/2024 00:31:17;poll_msg;38.3843233;-2.6894503;13/10/2024 00:45:11;fence;sleep;normal;13/10/2024 00:00:00
229107;13/10/2024 00:45:11;13/10/2024 00:46:17;poll_msg;38.3843017;-2.6893827;13/10/2024 01:01:17;fence;sleep;normal;13/10/2024 00:00:00
229107;13/10/2024 01:01:17;13/10/2024 01:01:17;poll_msg;38.384302;-2.68937;13/10/2024 01:15:44;fence;normal;normal;13/10/2024 00:00:00
229107;13/10/2024 01:15:44;13/10/2024 01:16:17;poll_msg;38.3843474;-2.6894248;13/10/2024 01:15:44;fence;sleep;normal;13/10/2024 00:00:00
229107;13/10/2024 01:15:44;13/10/2024 01:31:17;poll_msg;38.3843474;-2.6894248;13/10/2024 01:15:44;fence;sleep;normal;13/10/2024 00:00:00
229107;13/10/2024 01:15:44;13/10/2024 01:46:17;poll_msg;38.3843474;-2.6894248;13/10/2024 01:15:44;fence;sleep;normal;13/10/2024 00:00:00
229107;13/10/2024 01:15:44;13/10/2024 02:01:17;poll_msg;38.3843474;-2.6894248;13/10/2024 01:15:44;fence;sleep;normal;13/10/2024 00:00:00
229107;13/10/2024 01:15:44;13/10/2024 02:16:17;poll_msg;38.3843474;-2.6894248;13/10/2024 02:21:13;fence;sleep;normal;13/10/2024 00:00:00
229107;13/10/2024 02:21:13;13/10/2024 02:31:17;poll_msg;38.384312;-2.6894318;13/10/2024 02:21:13;fence;sleep;normal;13/10/2024 00:00:00
229107;13/10/2024 02:21:13;13/10/2024 02:46:17;poll_msg;38.384312;-2.6894318;13/10/2024 02:59:57;fence;sleep;normal;13/10/2024 00:00:00
229107;13/10/2024 02:59:57;13/10/2024 03:01:17;poll_msg;38.3843009;-2.6894044;13/10/2024 03:09:53;fence;sleep;normal;13/10/2024 00:00:00
229107;13/10/2024 03:09:53;13/10/2024 03:16:17;poll_msg;38.384274;-2.689311;13/10/2024 03:19:07;fence;sleep;normal;13/10/2024 00:00:00
229107;13/10/2024 03:19:07;13/10/2024 03:31:17;poll_msg;38.3842887;-2.6894244;13/10/2024 03:19:07;fence;sleep;normal;13/10/2024 00:00:00
