device_id;sent_time;received_time;msg_type;lat;lon;end_date;mode;collar_status;fence_status;day
229107;08/11/2024 00:41:17;08/11/2024 00:41:18;poll_msg;38.3806074;-2.6933565;08/11/2024 00:56:17;fence;normal;normal;08/11/2024 00:00:00
229107;08/11/2024 00:56:17;08/11/2024 00:56:18;poll_msg;38.3804926;-2.6933937;08/11/2024 01:01:07;fence;normal;normal;08/11/2024 00:00:00
229107;08/11/2024 01:01:07;08/11/2024 01:11:19;poll_msg;38.3804513;-2.6935388;08/11/2024 01:24:53;fence;sleep;normal;08/11/2024 00:00:00
229107;08/11/2024 01:24:53;08/11/2024 01:26:18;poll_msg;38.3805408;-2.6934787;08/11/2024 01:40:32;fence;sleep;normal;08/11/2024 00:00:00
229107;08/11/2024 01:40:32;08/11/2024 01:41:18;poll_msg;38.3805229;-2.693511;08/11/2024 01:53:02;fence;sleep;normal;08/11/2024 00:00:00
229107;08/11/2024 01:53:02;08/11/2024 01:56:18;poll_msg;38.3805158;-2.6934168;08/11/2024 02:11:17;fence;sleep;normal;08/11/2024 00:00:00
229107;08/11/2024 02:11:17;08/11/2024 02:11:18;poll_msg;38.3805465;-2.6933942;08/11/2024 02:19:37;fence;normal;normal;08/11/2024 00:00:00
229107;08/11/2024 02:19:37;08/11/2024 02:26:19;poll_msg;38.3804816;-2.6934296;08/11/2024 02:39:37;fence;sleep;normal;08/11/2024 00:00:00
229107;08/11/2024 02:39:37;08/11/2024 02:41:19;poll_msg;38.3805513;-2.6934581;08/11/2024 02:51:42;fence;sleep;normal;08/11/2024 00:00:00
229107;08/11/2024 02:51:42;08/11/2024 02:56:17;poll_msg;38.380503;-2.693446;08/11/2024 02:51:42;fence;sleep;normal;08/11/2024 00:00:00
229107;08/11/2024 02:51:42;08/11/2024 03:11:19;poll_msg;38.380503;-2.693446;08/11/2024 02:51:42;fence;sleep;normal;08/11/2024 00:00:00
229107;08/11/2024 02:51:42;08/11/2024 03:26:19;poll_msg;38.380503;-2.693446;08/11/2024 02:51:42;fence;sleep;normal;08/11/2024 00:00:00
229107;08/11/2024 02:51:42;08/11/2024 03:41:18;poll_msg;38.380503;-2.693446;08/11/2024 02:51:42;fence;sleep;normal;08/11/2024 00:00:00
229107;08/11/2024 02:51:42;08/11/2024 03:56:18;poll_msg;38.380503;-2.693446;08/11/2024 02:51:42;fence;sleep;normal;08/11/2024 00:00:00
229107;08/11/2024 02:51:42;08/11/2024 04:11:18;poll_msg;38.380503;-2.693446;08/11/2024 02:51:42;fence;sleep;normal;08/11/2024 00:00:00
229107;08/11/2024 02:51:42;08/11/2024 04:26:18;poll_msg;38.380503;-2.693446;08/11/2024 02:51:42;fence;sleep;normal;08/11/2024 00:00:00
229107;08/11/2024 02:51:42;08/11/2024 04:41:18;poll_msg;38.380503;-2.693446;08/11/2024 04:54:09;fence;sleep;normal;08/11/2024 00:00:00
229107;08/11/2024 04:54:09;08/11/2024 04:56:19;poll_msg;38.3805107;-2.693515;08/11/2024 04:54:09;fence;sleep;normal;08/11/2024 00:00:00
229107;08/11/2024 04:54:09;08/11/2024 05:11:18;poll_msg;38.3805107;-2.693515;08/11/2024 04:54:09;fence;sleep;normal;08/11/2024 00:00:00
229107;08/11/2024 04:54:09;08/11/2024 05:11:20;poll_msg;38.3805107;-2.693515;08/11/2024 05:18:12;fence;sleep;normal;08/11/2024 00:00:00
229107;08/11/2024 05:18:12;08/11/2024 05:26:18;poll_msg;38.3805671;-2.693441;08/11/2024 05:37:27;fence;sleep;normal;08/11/2024 00:00:00
229107;08/11/2024 05:37:27;08/11/2024 05:41:19;poll_msg;38.3805071;-2.6934112;08/11/2024 05:37:27;fence;sleep;normal;08/11/2024 00:00:00
229107;08/11/2024 05:37:27;08/11/2024 05:56:18;poll_msg;38.3805071;-2.6934112;08/11/2024 05:37:27;fence;sleep;normal;08/11/2024 00:00:00
229107;08/11/2024 05:37:27;08/11/2024 06:11:18;poll_msg;38.3805071;-2.6934112;08/11/2024 06:14:47;fence;sleep;normal;08/11/2024 00:00:00
229107;08/11/2024 06:14:47;08/11/2024 06:26:18;poll_msg;38.3805468;-2.6934305;08/11/2024 06:41:22;fence;sleep;normal;08/11/2024 00:00:00
229107;08/11/2024 06:41:22;08/11/2024 06:41:24;poll_msg;38.3809897;-2.6925939;08/11/2024 06:41:37;fence;normal;normal;08/11/2024 00:00:00
229107;08/11/2024 06:41:37;08/11/2024 06:41:40;poll_msg;38.381007;-2.6925924;08/11/2024 06:56:12;fence;normal;normal;08/11/2024 00:00:00
229107;08/11/2024 06:56:12;08/11/2024 06:56:12;poll_msg;38.3815501;-2.6931394;08/11/2024 07:11:12;fence;normal;normal;08/11/2024 00:00:00
229107;08/11/2024 07:11:12;08/11/2024 07:11:13;poll_msg;38.3804651;-2.6927253;08/11/2024 07:26:12;fence;normal;normal;08/11/2024 00:00:00
229107;08/11/2024 07:26:12;08/11/2024 07:26:12;poll_msg;38.3796704;-2.6926655;08/11/2024 07:41:12;fence;normal;normal;08/11/2024 00:00:00
229107;08/11/2024 07:41:12;08/11/2024 07:41:12;poll_msg;38.3790214;-2.692427;08/11/2024 07:56:12;fence;normal;normal;08/11/2024 00:00:00
229107;08/11/2024 07:56:12;08/11/2024 07:56:12;poll_msg;38.3793856;-2.6919421;08/11/2024 08:11:12;fence;normal;normal;08/11/2024 00:00:00
229107;08/11/2024 08:11:12;08/11/2024 08:11:12;poll_msg;38.3798104;-2.6921313;08/11/2024 08:26:12;fence;normal;normal;08/11/2024 00:00:00
229107;08/11/2024 08:26:12;08/11/2024 08:26:12;poll_msg;38.3807943;-2.6923626;08/11/2024 08:41:12;fence;normal;normal;08/11/2024 00:00:00
229107;08/11/2024 08:41:12;08/11/2024 08:41:12;poll_msg;38.3816462;-2.6933266;08/11/2024 08:56:12;fence;normal;normal;08/11/2024 00:00:00
229107;08/11/2024 08:56:12;08/11/2024 08:56:12;poll_msg;38.3816288;-2.6932659;08/11/2024 09:11:12;fence;normal;normal;08/11/2024 00:00:00
229107;08/11/2024 09:11:12;08/11/2024 09:11:12;poll_msg;38.3809511;-2.6930832;08/11/2024 09:22:22;fence;normal;normal;08/11/2024 00:00:00
229107;08/11/2024 09:22:22;08/11/2024 09:26:12;poll_msg;38.3808305;-2.6931548;08/11/2024 09:41:12;fence;normal;normal;08/11/2024 00:00:00
229107;08/11/2024 09:41:12;08/11/2024 09:41:12;poll_msg;38.379139;-2.6929642;08/11/2024 09:56:12;fence;normal;normal;08/11/2024 00:00:00
