device_id;sent_time;received_time;msg_type;lat;lon;end_date;mode;collar_status;fence_status;day
218359;09/08/2024 00:21:58;09/08/2024 00:39:43;poll_msg;38.3834525;-2.6980561;09/08/2024 00:50:47;;;;09/08/2024 00:00:00
218359;09/08/2024 00:50:47;09/08/2024 00:54:13;poll_msg;38.3834618;-2.6981565;09/08/2024 01:09:09;;;;09/08/2024 00:00:00
218359;09/08/2024 01:09:09;09/08/2024 01:09:09;poll_msg;38.3835122;-2.69816;09/08/2024 01:24:09;;;;09/08/2024 00:00:00
218359;09/08/2024 01:24:09;09/08/2024 01:24:09;poll_msg;38.3834754;-2.6981164;09/08/2024 01:29:12;;;;09/08/2024 00:00:00
218359;09/08/2024 01:29:12;09/08/2024 02:09:09;poll_msg;38.3834114;-2.6981829;09/08/2024 01:29:12;;;;09/08/2024 00:00:00
218359;09/08/2024 01:29:12;09/08/2024 02:11:26;poll_msg;38.3834114;-2.6981829;09/08/2024 01:29:12;;;;09/08/2024 00:00:00
218359;09/08/2024 01:29:12;09/08/2024 02:39:09;poll_msg;38.3834114;-2.6981829;09/08/2024 02:54:08;;;;09/08/2024 00:00:00
218359;09/08/2024 02:54:08;09/08/2024 02:54:08;poll_msg;38.3834233;-2.6982059;09/08/2024 02:55:57;;;;09/08/2024 00:00:00
218359;09/08/2024 02:55:57;09/08/2024 03:09:08;poll_msg;38.3834387;-2.6981701;09/08/2024 02:55:57;;;;09/08/2024 00:00:00
218359;09/08/2024 02:55:57;09/08/2024 03:24:08;poll_msg;38.3834387;-2.6981701;09/08/2024 02:55:57;;;;09/08/2024 00:00:00
218359;09/08/2024 02:55:57;09/08/2024 03:39:08;poll_msg;38.3834387;-2.6981701;09/08/2024 02:55:57;;;;09/08/2024 00:00:00
218359;09/08/2024 02:55:57;09/08/2024 03:54:08;poll_msg;38.3834387;-2.6981701;09/08/2024 03:57:05;;;;09/08/2024 00:00:00
218359;09/08/2024 03:57:05;09/08/2024 04:09:08;poll_msg;38.3835035;-2.6980892;09/08/2024 03:57:05;;;;09/08/2024 00:00:00
218359;09/08/2024 03:57:05;09/08/2024 04:24:09;poll_msg;38.3835035;-2.6980892;09/08/2024 03:57:05;;;;09/08/2024 00:00:00
218359;09/08/2024 03:57:05;09/08/2024 04:39:09;poll_msg;38.3835035;-2.6980892;09/08/2024 03:57:05;;;;09/08/2024 00:00:00
218359;09/08/2024 03:57:05;09/08/2024 04:54:08;poll_msg;38.3835035;-2.6980892;09/08/2024 05:09:07;;;;09/08/2024 00:00:00
218359;09/08/2024 05:09:07;09/08/2024 05:09:08;poll_msg;38.3833237;-2.6976304;09/08/2024 05:10:59;;;;09/08/2024 00:00:00
218359;09/08/2024 05:10:59;09/08/2024 05:10:59;warn_msg;38.3834952;-2.69764;09/08/2024 05:19:52;;;;09/08/2024 00:00:00
218359;09/08/2024 05:19:52;09/08/2024 05:19:52;warn_msg;38.3835225;-2.6978517;09/08/2024 05:22:33;;;;09/08/2024 00:00:00
218359;09/08/2024 05:22:33;09/08/2024 05:24:08;poll_msg;38.3834679;-2.6978825;09/08/2024 05:39:07;;;;09/08/2024 00:00:00
218359;09/08/2024 05:39:07;09/08/2024 05:39:10;poll_msg;38.3829666;-2.6980509;09/08/2024 05:54:07;;;;09/08/2024 00:00:00
218359;09/08/2024 05:54:07;09/08/2024 05:54:09;poll_msg;38.3824229;-2.6981926;09/08/2024 05:54:22;;;;09/08/2024 00:00:00
218359;09/08/2024 05:54:22;09/08/2024 05:54:23;poll_msg;38.3824611;-2.698177;09/08/2024 06:09:02;;;;09/08/2024 00:00:00
218359;09/08/2024 06:09:02;09/08/2024 06:09:02;poll_msg;38.382453;-2.698029;09/08/2024 06:24:02;;;;09/08/2024 00:00:00
218359;09/08/2024 06:24:02;09/08/2024 06:24:02;poll_msg;38.3829172;-2.6976136;09/08/2024 06:39:02;;;;09/08/2024 00:00:00
218359;09/08/2024 06:39:02;09/08/2024 06:39:02;poll_msg;38.3828483;-2.6975432;09/08/2024 06:54:02;;;;09/08/2024 00:00:00
218359;09/08/2024 06:54:02;09/08/2024 06:54:02;poll_msg;38.3825884;-2.697899;09/08/2024 07:09:02;;;;09/08/2024 00:00:00
218359;09/08/2024 07:09:02;09/08/2024 07:09:02;poll_msg;38.3822054;-2.6980164;09/08/2024 07:24:02;;;;09/08/2024 00:00:00
218359;09/08/2024 07:24:02;09/08/2024 07:24:02;poll_msg;38.3826692;-2.6978708;09/08/2024 07:39:02;;;;09/08/2024 00:00:00
218359;09/08/2024 07:39:02;09/08/2024 07:39:02;poll_msg;38.3829;-2.6978392;09/08/2024 07:54:02;;;;09/08/2024 00:00:00
218359;09/08/2024 07:54:02;09/08/2024 07:54:02;poll_msg;38.3830453;-2.6978306;09/08/2024 08:09:02;;;;09/08/2024 00:00:00
218359;09/08/2024 08:09:02;09/08/2024 08:09:02;poll_msg;38.38303;-2.6978276;09/08/2024 08:24:02;;;;09/08/2024 00:00:00
218359;09/08/2024 08:24:02;09/08/2024 08:24:02;poll_msg;38.3832668;-2.6979691;09/08/2024 08:26:30;;;;09/08/2024 00:00:00
218359;09/08/2024 08:26:30;09/08/2024 08:26:30;warn_msg;38.3833089;-2.6973875;09/08/2024 08:26:39;;;;09/08/2024 00:00:00
218359;09/08/2024 08:26:39;09/08/2024 08:26:39;zap_msg;38.383321;-2.6973788;09/08/2024 08:26:43;;;;09/08/2024 00:00:00
218359;09/08/2024 08:26:43;09/08/2024 08:26:43;warn_msg;38.3833226;-2.6973776;09/08/2024 08:26:52;;;;09/08/2024 00:00:00
218359;09/08/2024 08:26:52;09/08/2024 08:26:52;poll_msg;38.3833247;-2.6973731;09/08/2024 08:26:52;;;;09/08/2024 00:00:00
218359;09/08/2024 08:26:52;09/08/2024 08:26:52;poll_msg;38.3833269;-2.6973776;09/08/2024 08:26:53;;;;09/08/2024 00:00:00
218359;09/08/2024 08:26:53;09/08/2024 08:26:53;zap_msg;38.3833228;-2.6973701;09/08/2024 08:26:53;;;;09/08/2024 00:00:00
218359;09/08/2024 08:26:53;09/08/2024 08:26:53;poll_msg;38.3833228;-2.6973701;09/08/2024 08:26:57;;;;09/08/2024 00:00:00
218359;09/08/2024 08:26:57;09/08/2024 08:26:57;warn_msg;38.3833133;-2.6973664;09/08/2024 08:27:09;;;;09/08/2024 00:00:00
218359;09/08/2024 08:27:09;09/08/2024 08:27:09;poll_msg;38.3832132;-2.6973872;09/08/2024 08:30:12;;;;09/08/2024 00:00:00
218359;09/08/2024 08:30:12;09/08/2024 08:39:02;poll_msg;38.3831236;-2.6974904;09/08/2024 08:48:27;;;;09/08/2024 00:00:00
218359;09/08/2024 08:48:27;09/08/2024 08:54:02;poll_msg;38.3831807;-2.6974228;09/08/2024 09:04:39;;;;09/08/2024 00:00:00
218359;09/08/2024 09:04:39;09/08/2024 09:04:39;warn_msg;38.3832742;-2.6973426;09/08/2024 09:08:09;;;;09/08/2024 00:00:00
218359;09/08/2024 09:08:09;09/08/2024 09:09:02;poll_msg;38.3830904;-2.697396;09/08/2024 09:08:09;;;;09/08/2024 00:00:00
218359;09/08/2024 09:08:09;09/08/2024 09:24:02;poll_msg;38.3830904;-2.697396;09/08/2024 09:08:09;;;;09/08/2024 00:00:00
218359;09/08/2024 09:08:09;09/08/2024 09:39:02;poll_msg;38.3830904;-2.697396;09/08/2024 09:08:09;;;;09/08/2024 00:00:00
218359;09/08/2024 09:08:09;09/08/2024 09:54:02;poll_msg;38.3830904;-2.697396;09/08/2024 09:56:58;;;;09/08/2024 00:00:00
218359;09/08/2024 09:56:58;09/08/2024 10:09:02;poll_msg;38.3830993;-2.6974191;09/08/2024 10:13:47;;;;09/08/2024 00:00:00
218359;09/08/2024 10:13:47;09/08/2024 10:24:02;poll_msg;38.383056;-2.6975322;09/08/2024 10:32:13;;;;09/08/2024 00:00:00
218359;09/08/2024 10:32:13;09/08/2024 10:39:01;poll_msg;38.3832419;-2.6973548;09/08/2024 10:53:18;;;;09/08/2024 00:00:00
218359;09/08/2024 10:53:18;09/08/2024 10:54:02;poll_msg;38.3831733;-2.6973565;09/08/2024 11:07:26;;;;09/08/2024 00:00:00
218359;09/08/2024 11:07:26;09/08/2024 11:07:26;warn_msg;38.3832789;-2.6973053;09/08/2024 11:09:02;;;;09/08/2024 00:00:00
218359;09/08/2024 11:09:02;09/08/2024 11:09:02;poll_msg;38.3832779;-2.6973846;09/08/2024 11:15:12;;;;09/08/2024 00:00:00
218359;09/08/2024 11:15:12;09/08/2024 11:15:12;warn_msg;38.3832935;-2.6973713;09/08/2024 11:23:57;;;;09/08/2024 00:00:00
218359;09/08/2024 11:23:57;09/08/2024 11:24:02;poll_msg;38.3830872;-2.6975326;09/08/2024 11:23:57;;;;09/08/2024 00:00:00
218359;09/08/2024 11:23:57;09/08/2024 11:39:02;poll_msg;38.3830872;-2.6975326;09/08/2024 11:23:57;;;;09/08/2024 00:00:00
218359;09/08/2024 11:23:57;09/08/2024 11:54:02;poll_msg;38.3830872;-2.6975326;09/08/2024 12:09:02;;;;09/08/2024 00:00:00
218359;09/08/2024 12:09:02;09/08/2024 12:09:02;poll_msg;38.3832526;-2.6975501;09/08/2024 12:10:22;;;;09/08/2024 00:00:00
218359;09/08/2024 12:10:22;09/08/2024 12:24:02;poll_msg;38.3831503;-2.6975984;09/08/2024 12:10:22;;;;09/08/2024 00:00:00
218359;09/08/2024 12:10:22;09/08/2024 12:39:02;poll_msg;38.3831503;-2.6975984;09/08/2024 12:54:02;;;;09/08/2024 00:00:00
