device_id;sent_time;received_time;msg_type;lat;lon;end_date;mode;collar_status;fence_status;day
218359;19/08/2024 00:53:56;19/08/2024 00:53:56;poll_msg;38.3828294;-2.6976461;19/08/2024 00:54:50;;;;19/08/2024 00:00:00
218359;19/08/2024 00:54:50;19/08/2024 01:08:56;poll_msg;38.3828141;-2.6976912;19/08/2024 00:54:50;;;;19/08/2024 00:00:00
218359;19/08/2024 00:54:50;19/08/2024 01:23:56;poll_msg;38.3828141;-2.6976912;19/08/2024 00:54:50;;;;19/08/2024 00:00:00
218359;19/08/2024 00:54:50;19/08/2024 01:38:56;poll_msg;38.3828141;-2.6976912;19/08/2024 01:53:55;;;;19/08/2024 00:00:00
218359;19/08/2024 01:53:55;19/08/2024 01:53:55;poll_msg;38.382859;-2.6975915;19/08/2024 01:55:05;;;;19/08/2024 00:00:00
218359;19/08/2024 01:55:05;19/08/2024 02:08:55;poll_msg;38.3828574;-2.6975678;19/08/2024 01:55:05;;;;19/08/2024 00:00:00
218359;19/08/2024 01:55:05;19/08/2024 02:23:55;poll_msg;38.3828574;-2.6975678;19/08/2024 02:37:22;;;;19/08/2024 00:00:00
218359;19/08/2024 02:37:22;19/08/2024 02:37:22;warn_msg;38.382811;-2.6975457;19/08/2024 02:38:55;;;;19/08/2024 00:00:00
218359;19/08/2024 02:38:55;19/08/2024 02:38:55;poll_msg;38.3828953;-2.6976082;19/08/2024 02:40:30;;;;19/08/2024 00:00:00
218359;19/08/2024 02:40:30;19/08/2024 02:53:55;poll_msg;38.3828817;-2.6976006;19/08/2024 03:04:27;;;;19/08/2024 00:00:00
218359;19/08/2024 03:04:27;19/08/2024 03:08:55;poll_msg;38.3828604;-2.6976172;19/08/2024 03:17:58;;;;19/08/2024 00:00:00
218359;19/08/2024 03:17:58;19/08/2024 03:23:55;poll_msg;38.3828572;-2.6976113;19/08/2024 03:17:58;;;;19/08/2024 00:00:00
218359;19/08/2024 03:17:58;19/08/2024 03:38:56;poll_msg;38.3828572;-2.6976113;19/08/2024 03:17:58;;;;19/08/2024 00:00:00
218359;19/08/2024 03:17:58;19/08/2024 03:53:55;poll_msg;38.3828572;-2.6976113;19/08/2024 03:17:58;;;;19/08/2024 00:00:00
218359;19/08/2024 03:17:58;19/08/2024 04:08:55;poll_msg;38.3828572;-2.6976113;19/08/2024 03:17:58;;;;19/08/2024 00:00:00
218359;19/08/2024 03:17:58;19/08/2024 04:23:55;poll_msg;38.3828572;-2.6976113;19/08/2024 03:17:58;;;;19/08/2024 00:00:00
218359;19/08/2024 03:17:58;19/08/2024 04:38:55;poll_msg;38.3828572;-2.6976113;19/08/2024 04:40:17;;;;19/08/2024 00:00:00
218359;19/08/2024 04:40:17;19/08/2024 04:53:55;poll_msg;38.3828348;-2.6975934;19/08/2024 04:40:17;;;;19/08/2024 00:00:00
218359;19/08/2024 04:40:17;19/08/2024 04:54:09;poll_msg;38.3828348;-2.6975934;19/08/2024 04:40:17;;;;19/08/2024 00:00:00
218359;19/08/2024 04:40:17;19/08/2024 05:08:48;poll_msg;38.3828348;-2.6975934;19/08/2024 05:17:42;;;;19/08/2024 00:00:00
218359;19/08/2024 05:17:42;19/08/2024 05:17:42;warn_msg;38.383537;-2.6978073;19/08/2024 05:23:47;;;;19/08/2024 00:00:00
218359;19/08/2024 05:23:47;19/08/2024 05:23:49;poll_msg;38.3834291;-2.6980359;19/08/2024 05:53:52;;;;19/08/2024 00:00:00
218359;19/08/2024 05:53:52;19/08/2024 05:53:55;poll_msg;38.3830948;-2.6982326;19/08/2024 06:08:52;;;;19/08/2024 00:00:00
218359;19/08/2024 06:08:52;19/08/2024 06:08:55;poll_msg;38.3833025;-2.6980174;19/08/2024 06:23:52;;;;19/08/2024 00:00:00
218359;19/08/2024 06:23:52;19/08/2024 06:23:55;poll_msg;38.3831959;-2.6979673;19/08/2024 06:38:55;;;;19/08/2024 00:00:00
218359;19/08/2024 06:38:55;19/08/2024 06:38:55;poll_msg;38.3834424;-2.6978654;19/08/2024 06:53:52;;;;19/08/2024 00:00:00
218359;19/08/2024 06:53:52;19/08/2024 06:53:55;poll_msg;38.3832254;-2.69794;19/08/2024 07:08:52;;;;19/08/2024 00:00:00
218359;19/08/2024 07:08:52;19/08/2024 07:08:55;poll_msg;38.3826368;-2.6980661;19/08/2024 07:23:52;;;;19/08/2024 00:00:00
218359;19/08/2024 07:23:52;19/08/2024 07:23:55;poll_msg;38.3829062;-2.6981512;19/08/2024 07:38:55;;;;19/08/2024 00:00:00
218359;19/08/2024 07:38:55;19/08/2024 07:38:55;poll_msg;38.3834903;-2.6977083;19/08/2024 07:53:55;;;;19/08/2024 00:00:00
218359;19/08/2024 07:53:55;19/08/2024 07:53:55;poll_msg;38.3834841;-2.6978523;19/08/2024 07:58:27;;;;19/08/2024 00:00:00
218359;19/08/2024 07:58:27;19/08/2024 08:08:55;poll_msg;38.3834211;-2.697834;19/08/2024 07:58:27;;;;19/08/2024 00:00:00
218359;19/08/2024 07:58:27;19/08/2024 08:38:55;poll_msg;38.3834211;-2.697834;19/08/2024 08:44:37;;;;19/08/2024 00:00:00
218359;19/08/2024 08:44:37;19/08/2024 08:53:55;poll_msg;38.3833718;-2.6979791;19/08/2024 08:59:07;;;;19/08/2024 00:00:00
218359;19/08/2024 08:59:07;19/08/2024 09:08:55;poll_msg;38.3833216;-2.6979037;19/08/2024 09:19:42;;;;19/08/2024 00:00:00
218359;19/08/2024 09:19:42;19/08/2024 09:23:55;poll_msg;38.3832101;-2.6978352;19/08/2024 09:38:52;;;;19/08/2024 00:00:00
218359;19/08/2024 09:38:52;19/08/2024 09:38:55;poll_msg;38.3830539;-2.6978204;19/08/2024 09:50:07;;;;19/08/2024 00:00:00
218359;19/08/2024 09:50:07;19/08/2024 09:53:55;poll_msg;38.383019;-2.6976873;19/08/2024 10:08:52;;;;19/08/2024 00:00:00
