device_id;sent_time;received_time;msg_type;lat;lon;mode;collar_status;fence_status;end_date
229107;01/10/2024 08:28:52;01/10/2024 08:28:52;warn_msg;38.3845446;-2.6895362;unknown;unknown;unknown;01/10/2024 08:31:13
229107;01/10/2024 08:31:13;01/10/2024 08:31:13;poll_msg;38.3844309;-2.6896098;teach;normal;normal;01/10/2024 08:46:12
229107;01/10/2024 08:46:12;01/10/2024 08:46:13;poll_msg;38.3841637;-2.6894569;teach;normal;normal;01/10/2024 09:01:12
229107;01/10/2024 09:01:12;01/10/2024 09:01:13;poll_msg;38.3842414;-2.6893604;teach;normal;normal;01/10/2024 09:16:12
229107;01/10/2024 09:16:12;01/10/2024 09:16:13;poll_msg;38.3839023;-2.6895939;teach;normal;normal;01/10/2024 09:31:07
229107;01/10/2024 09:31:07;01/10/2024 09:31:11;poll_msg;38.3839772;-2.6894835;teach;normal;normal;01/10/2024 09:46:12
229107;01/10/2024 09:46:12;01/10/2024 09:46:13;poll_msg;38.3842045;-2.6894833;teach;normal;normal;01/10/2024 10:01:12
229107;01/10/2024 10:01:12;01/10/2024 10:01:13;poll_msg;38.3841521;-2.6894462;teach;normal;normal;01/10/2024 10:16:12
229107;01/10/2024 10:16:12;01/10/2024 10:16:16;poll_msg;38.384226;-2.6894414;teach;normal;normal;01/10/2024 10:26:57
229107;01/10/2024 10:26:57;01/10/2024 10:31:13;poll_msg;38.384166;-2.6896558;teach;sleep;normal;01/10/2024 10:46:12
229107;01/10/2024 10:46:12;01/10/2024 10:46:13;poll_msg;38.384358;-2.6899226;teach;normal;normal;01/10/2024 11:01:12
229107;01/10/2024 11:01:12;01/10/2024 11:01:13;poll_msg;38.3843873;-2.6899545;teach;normal;normal;01/10/2024 11:16:12
229107;01/10/2024 11:16:12;01/10/2024 11:16:13;poll_msg;38.3844577;-2.689975;teach;normal;normal;01/10/2024 11:31:12
229107;01/10/2024 11:31:12;01/10/2024 11:31:13;poll_msg;38.3843567;-2.6899876;teach;normal;normal;01/10/2024 11:39:32
229107;01/10/2024 11:39:32;01/10/2024 11:46:13;poll_msg;38.3844319;-2.6899893;teach;sleep;normal;01/10/2024 11:55:27
229107;01/10/2024 11:55:27;01/10/2024 12:01:13;poll_msg;38.3843731;-2.6900388;teach;sleep;normal;01/10/2024 12:16:12
229107;01/10/2024 12:16:12;01/10/2024 12:16:13;poll_msg;38.3843365;-2.6897785;teach;normal;normal;01/10/2024 12:31:12
229107;01/10/2024 12:31:12;01/10/2024 12:31:13;poll_msg;38.3843364;-2.689776;teach;normal;normal;01/10/2024 12:46:12
229107;01/10/2024 12:46:12;01/10/2024 12:46:13;poll_msg;38.3843051;-2.6897301;teach;normal;normal;01/10/2024 13:01:12
229107;01/10/2024 13:01:12;01/10/2024 13:01:13;poll_msg;38.3843775;-2.6897481;teach;normal;normal;01/10/2024 13:16:12
229107;01/10/2024 13:16:12;01/10/2024 13:16:13;poll_msg;38.3842203;-2.6897543;teach;normal;normal;01/10/2024 13:21:37
229107;01/10/2024 13:21:37;01/10/2024 13:31:13;poll_msg;38.3841972;-2.6897212;teach;sleep;normal;01/10/2024 13:46:12
229107;01/10/2024 13:46:12;01/10/2024 13:46:13;poll_msg;38.3837498;-2.6894042;teach;normal;normal;01/10/2024 14:01:12
229107;01/10/2024 14:01:12;01/10/2024 14:01:13;poll_msg;38.384173;-2.6895559;teach;normal;normal;01/10/2024 14:16:12
229107;01/10/2024 14:16:12;01/10/2024 14:16:13;poll_msg;38.3841113;-2.6895994;teach;normal;normal;01/10/2024 14:31:12
229107;01/10/2024 14:31:12;01/10/2024 14:31:13;poll_msg;38.3839845;-2.6898399;teach;normal;normal;01/10/2024 14:46:13
229107;01/10/2024 14:46:13;01/10/2024 14:46:13;poll_msg;38.384019;-2.689907;teach;normal;normal;01/10/2024 15:01:12
229107;01/10/2024 15:01:12;01/10/2024 15:01:13;poll_msg;38.3842633;-2.6899549;teach;normal;normal;01/10/2024 15:16:13
229107;01/10/2024 15:16:13;01/10/2024 15:16:13;poll_msg;38.3844944;-2.6897073;teach;normal;normal;01/10/2024 15:31:12
229107;01/10/2024 15:31:12;01/10/2024 15:31:13;poll_msg;38.3845263;-2.6897568;teach;normal;normal;01/10/2024 15:46:12
229107;01/10/2024 15:46:12;01/10/2024 15:46:13;poll_msg;38.3844501;-2.6898007;teach;normal;normal;01/10/2024 16:01:12
229107;01/10/2024 16:01:12;01/10/2024 16:01:13;poll_msg;38.3837803;-2.6894929;teach;normal;normal;01/10/2024 16:16:13
229107;01/10/2024 16:16:13;01/10/2024 16:16:13;poll_msg;38.3837981;-2.6897923;teach;normal;normal;01/10/2024 16:31:13
229107;01/10/2024 16:31:13;01/10/2024 16:31:13;poll_msg;38.3840027;-2.6899432;teach;normal;normal;01/10/2024 16:32:41
229107;01/10/2024 16:32:41;01/10/2024 16:32:41;warn_msg;38.3839956;-2.6899823;unknown;unknown;unknown;01/10/2024 16:32:49
229107;01/10/2024 16:32:49;01/10/2024 16:32:49;warn_msg;38.3839987;-2.6899868;unknown;unknown;unknown;01/10/2024 16:46:13
229107;01/10/2024 16:46:13;01/10/2024 16:46:13;poll_msg;38.3841538;-2.6899803;teach;normal;normal;01/10/2024 17:01:12
229107;01/10/2024 17:01:12;01/10/2024 17:01:12;poll_msg;38.3843473;-2.6894731;teach;normal;normal;01/10/2024 17:16:12
229107;01/10/2024 17:16:12;01/10/2024 17:16:13;poll_msg;38.3842872;-2.6894938;teach;normal;normal;01/10/2024 17:31:12
229107;01/10/2024 17:31:12;01/10/2024 17:31:13;poll_msg;38.3843225;-2.6895189;teach;normal;normal;01/10/2024 17:46:12
229107;01/10/2024 17:46:12;01/10/2024 17:46:13;poll_msg;38.3842693;-2.6895457;teach;normal;normal;01/10/2024 17:55:47
229107;01/10/2024 17:55:47;01/10/2024 18:01:13;poll_msg;38.3842925;-2.6895843;teach;sleep;normal;01/10/2024 18:16:12
229107;01/10/2024 18:16:12;01/10/2024 18:16:13;poll_msg;38.384293;-2.6895888;teach;normal;normal;01/10/2024 18:31:12
229107;01/10/2024 18:31:12;01/10/2024 18:31:13;poll_msg;38.3842433;-2.6895793;teach;normal;normal;01/10/2024 18:42:22
229107;01/10/2024 18:42:22;01/10/2024 18:46:13;poll_msg;38.3843454;-2.6894188;teach;sleep;normal;01/10/2024 18:51:47
229107;01/10/2024 18:51:47;01/10/2024 19:01:13;poll_msg;38.3843398;-2.6894493;teach;sleep;normal;01/10/2024 18:51:47
229107;01/10/2024 18:51:47;01/10/2024 19:16:13;poll_msg;38.3843398;-2.6894493;teach;sleep;normal;01/10/2024 18:51:47
229107;01/10/2024 18:51:47;01/10/2024 19:31:13;poll_msg;38.3843398;-2.6894493;teach;sleep;normal;01/10/2024 19:36:47
229107;01/10/2024 19:36:47;01/10/2024 19:46:13;poll_msg;38.3843574;-2.6894378;teach;sleep;normal;01/10/2024 19:36:47
229107;01/10/2024 19:36:47;01/10/2024 20:01:13;poll_msg;38.3843574;-2.6894378;teach;sleep;normal;01/10/2024 19:36:47
229107;01/10/2024 19:36:47;01/10/2024 20:16:13;poll_msg;38.3843574;-2.6894378;teach;sleep;normal;01/10/2024 20:26:47
229107;01/10/2024 20:26:47;01/10/2024 20:31:13;poll_msg;38.3843876;-2.6895178;teach;sleep;normal;01/10/2024 20:43:37
229107;01/10/2024 20:43:37;01/10/2024 20:46:13;poll_msg;38.3843487;-2.6894805;teach;sleep;normal;01/10/2024 20:58:02
229107;01/10/2024 20:58:02;01/10/2024 21:01:13;poll_msg;38.3843461;-2.6895522;teach;sleep;normal;01/10/2024 20:58:02
229107;01/10/2024 20:58:02;01/10/2024 21:16:13;poll_msg;38.3843461;-2.6895522;teach;sleep;normal;01/10/2024 20:58:02
229107;01/10/2024 20:58:02;01/10/2024 21:31:13;poll_msg;38.3843461;-2.6895522;teach;sleep;normal;01/10/2024 21:42:57
229107;01/10/2024 21:42:57;01/10/2024 21:46:13;poll_msg;38.3843961;-2.6894958;teach;sleep;normal;01/10/2024 21:47:31
229107;01/10/2024 21:47:31;01/10/2024 22:01:13;poll_msg;38.3843906;-2.6894815;teach;sleep;normal;01/10/2024 22:08:52
229107;01/10/2024 22:08:52;01/10/2024 22:16:13;poll_msg;38.3842435;-2.6893886;teach;sleep;normal;01/10/2024 22:18:57
229107;01/10/2024 22:18:57;01/10/2024 22:31:13;poll_msg;38.3844041;-2.689468;teach;sleep;normal;01/10/2024 22:46:12
229107;01/10/2024 22:46:12;01/10/2024 22:46:13;poll_msg;38.384286;-2.6894197;teach;normal;normal;01/10/2024 22:52:22
229107;01/10/2024 22:52:22;01/10/2024 23:01:13;poll_msg;38.3842968;-2.689489;teach;sleep;normal;01/10/2024 22:52:22
229107;01/10/2024 22:52:22;01/10/2024 23:16:13;poll_msg;38.3842968;-2.689489;teach;sleep;normal;01/10/2024 23:22:57
229107;01/10/2024 23:22:57;01/10/2024 23:31:13;poll_msg;38.384299;-2.6894787;teach;sleep;normal;01/10/2024 23:22:57
229107;01/10/2024 23:22:57;02/10/2024 00:01:13;poll_msg;38.384299;-2.6894787;teach;sleep;normal;01/10/2024 23:22:57
229107;01/10/2024 23:22:57;02/10/2024 00:16:26;poll_msg;38.384299;-2.6894787;teach;sleep;normal;01/10/2024 23:22:57
229107;01/10/2024 23:22:57;02/10/2024 00:31:13;poll_msg;38.384299;-2.6894787;teach;sleep;normal;01/10/2024 23:22:57
229107;01/10/2024 23:22:57;02/10/2024 00:46:13;poll_msg;38.384299;-2.6894787;teach;sleep;normal;01/10/2024 23:22:57
229107;01/10/2024 23:22:57;02/10/2024 01:01:13;poll_msg;38.384299;-2.6894787;teach;sleep;normal;01/10/2024 23:22:57
229107;01/10/2024 23:22:57;02/10/2024 01:16:13;poll_msg;38.384299;-2.6894787;teach;sleep;normal;02/10/2024 01:22:07
229107;02/10/2024 01:22:07;02/10/2024 01:31:14;poll_msg;38.3842941;-2.6894849;teach;sleep;normal;02/10/2024 01:22:07
229107;02/10/2024 01:22:07;02/10/2024 01:46:13;poll_msg;38.3842941;-2.6894849;teach;sleep;normal;02/10/2024 01:22:07
229107;02/10/2024 01:22:07;02/10/2024 02:01:13;poll_msg;38.3842941;-2.6894849;teach;sleep;normal;02/10/2024 01:22:07
229107;02/10/2024 01:22:07;02/10/2024 02:16:13;poll_msg;38.3842941;-2.6894849;teach;sleep;normal;02/10/2024 01:22:07
229107;02/10/2024 01:22:07;02/10/2024 02:31:13;poll_msg;38.3842941;-2.6894849;teach;sleep;normal;02/10/2024 02:45:08
229107;02/10/2024 02:45:08;02/10/2024 02:46:13;poll_msg;38.384251;-2.6893373;teach;sleep;normal;02/10/2024 02:45:08
229107;02/10/2024 02:45:08;02/10/2024 03:01:13;poll_msg;38.384251;-2.6893373;teach;sleep;normal;02/10/2024 03:12:17
229107;02/10/2024 03:12:17;02/10/2024 03:16:13;poll_msg;38.3843167;-2.6895102;teach;sleep;normal;02/10/2024 03:12:17
229107;02/10/2024 03:12:17;02/10/2024 03:31:14;poll_msg;38.3843167;-2.6895102;teach;sleep;normal;02/10/2024 03:12:17
229107;02/10/2024 03:12:17;02/10/2024 03:46:13;poll_msg;38.3843167;-2.6895102;teach;sleep;normal;02/10/2024 03:50:25
229107;02/10/2024 03:50:25;02/10/2024 04:01:11;poll_msg;38.3842916;-2.6895168;teach;sleep;normal;02/10/2024 03:50:25
229107;02/10/2024 03:50:25;02/10/2024 04:16:13;poll_msg;38.3842916;-2.6895168;teach;sleep;normal;02/10/2024 03:50:25
229107;02/10/2024 03:50:25;02/10/2024 04:31:13;poll_msg;38.3842916;-2.6895168;teach;sleep;normal;02/10/2024 04:46:12
229107;02/10/2024 04:46:12;02/10/2024 04:46:13;poll_msg;38.3842166;-2.6894072;teach;normal;normal;02/10/2024 05:15:27
229107;02/10/2024 05:15:27;02/10/2024 05:16:13;poll_msg;38.3842542;-2.6894159;teach;sleep;normal;02/10/2024 05:15:27
229107;02/10/2024 05:15:27;02/10/2024 05:31:13;poll_msg;38.3842542;-2.6894159;teach;sleep;normal;02/10/2024 05:15:27
229107;02/10/2024 05:15:27;02/10/2024 05:46:13;poll_msg;38.3842542;-2.6894159;teach;sleep;normal;02/10/2024 06:01:12
229107;02/10/2024 06:01:12;02/10/2024 06:01:13;poll_msg;38.3842643;-2.689576;teach;normal;normal;02/10/2024 06:10:27
229107;02/10/2024 06:10:27;02/10/2024 06:16:13;poll_msg;38.3842507;-2.6895117;teach;sleep;normal;02/10/2024 06:10:27
229107;02/10/2024 06:10:27;02/10/2024 06:31:13;poll_msg;38.3842507;-2.6895117;teach;sleep;normal;02/10/2024 06:35:30
229107;02/10/2024 06:35:30;02/10/2024 06:46:13;poll_msg;38.3841812;-2.6893083;teach;sleep;normal;02/10/2024 06:58:02
