device_id;sent_time;received_time;msg_type;lat;lon;end_date;mode;collar_status;fence_status
229344;05/08/2024 06:27:00;05/08/2024 06:27:00;poll_msg;38.4160013;-2.6767398;05/08/2024 06:42:00;;;
229344;05/08/2024 06:42:00;05/08/2024 06:42:00;poll_msg;38.3813016;-2.6805524;05/08/2024 06:43:00;;;
229344;05/08/2024 06:43:00;05/08/2024 06:43:00;poll_msg;38.3819563;-2.6828272;05/08/2024 06:56:00;;;
229344;05/08/2024 06:56:00;05/08/2024 06:57:00;poll_msg;38.3815857;-2.6935562;05/08/2024 07:12:00;;;
229344;05/08/2024 07:12:00;05/08/2024 07:12:00;poll_msg;38.3816123;-2.6935626;05/08/2024 07:13:00;;;
229344;05/08/2024 07:13:00;05/08/2024 07:28:00;poll_msg;38.3816193;-2.6935493;05/08/2024 07:42:00;;;
229344;05/08/2024 07:42:00;05/08/2024 07:42:00;poll_msg;38.3815055;-2.6933197;05/08/2024 07:57:00;;;
229344;05/08/2024 07:57:00;05/08/2024 07:57:00;poll_msg;38.3814252;-2.6933816;05/08/2024 08:12:00;;;
229344;05/08/2024 08:12:00;05/08/2024 08:12:00;poll_msg;38.3819601;-2.6944929;05/08/2024 08:27:00;;;
229344;05/08/2024 08:27:00;05/08/2024 08:27:00;poll_msg;38.3832157;-2.6977374;05/08/2024 08:42:00;;;
229344;05/08/2024 08:42:00;05/08/2024 08:42:00;poll_msg;38.38229;-2.698002;05/08/2024 08:42:00;;;
229344;05/08/2024 08:42:00;05/08/2024 08:42:00;poll_msg;38.3822861;-2.6979972;05/08/2024 08:42:00;;;
229344;05/08/2024 08:42:00;05/08/2024 08:42:00;poll_msg;38.3822861;-2.6979972;05/08/2024 08:42:00;;;
229344;05/08/2024 08:42:00;05/08/2024 08:42:00;poll_msg;38.3822857;-2.6979982;05/08/2024 08:57:00;;;
229344;05/08/2024 08:57:00;05/08/2024 08:57:00;poll_msg;38.3829447;-2.6978636;05/08/2024 08:57:00;;;
229344;05/08/2024 08:57:00;05/08/2024 08:57:00;poll_msg;38.3829699;-2.6978457;05/08/2024 09:09:00;;;
229344;05/08/2024 09:09:00;05/08/2024 09:09:00;warn_msg;38.3829813;-2.6976898;05/08/2024 09:10:00;;;
229344;05/08/2024 09:10:00;05/08/2024 09:10:00;zap_msg;38.3829906;-2.6976839;05/08/2024 09:10:00;;;
229344;05/08/2024 09:10:00;05/08/2024 09:10:00;poll_msg;38.3829418;-2.6977672;05/08/2024 09:12:00;;;
229344;05/08/2024 09:12:00;05/08/2024 09:12:00;poll_msg;38.3829482;-2.6979612;05/08/2024 09:12:00;;;
229344;05/08/2024 09:12:00;05/08/2024 09:12:00;poll_msg;38.382875;-2.6979524;05/08/2024 09:26:00;;;
229344;05/08/2024 09:26:00;05/08/2024 09:26:00;warn_msg;38.3833626;-2.6982058;05/08/2024 09:27:00;;;
229344;05/08/2024 09:27:00;05/08/2024 09:27:00;zap_msg;38.3833847;-2.6981943;05/08/2024 09:27:00;;;
229344;05/08/2024 09:27:00;05/08/2024 09:27:00;poll_msg;38.3833314;-2.6980924;05/08/2024 09:27:00;;;
229344;05/08/2024 09:27:00;05/08/2024 09:27:00;poll_msg;38.3831814;-2.6981082;05/08/2024 09:36:00;;;
229344;05/08/2024 09:36:00;05/08/2024 09:42:00;poll_msg;38.383125;-2.6978482;05/08/2024 09:57:00;;;
229344;05/08/2024 09:57:00;05/08/2024 09:57:00;poll_msg;38.3829733;-2.6981429;05/08/2024 10:00:00;;;
229344;05/08/2024 10:00:00;05/08/2024 10:00:00;warn_msg;38.3826098;-2.6978184;05/08/2024 10:00:00;;;
229344;05/08/2024 10:00:00;05/08/2024 10:00:00;warn_msg;38.3825437;-2.6978382;05/08/2024 10:12:00;;;
229344;05/08/2024 10:12:00;05/08/2024 10:12:00;poll_msg;38.3825329;-2.6984162;05/08/2024 10:27:00;;;
229344;05/08/2024 10:27:00;05/08/2024 10:27:00;poll_msg;38.382318;-2.6982518;05/08/2024 10:27:00;;;
229344;05/08/2024 10:27:00;05/08/2024 10:33:00;poll_msg;38.3823462;-2.6982433;05/08/2024 10:27:00;;;
229344;05/08/2024 10:27:00;05/08/2024 10:42:00;poll_msg;38.3823462;-2.6982433;05/08/2024 10:45:00;;;
229344;05/08/2024 10:45:00;05/08/2024 10:45:00;warn_msg;38.3819672;-2.6982522;05/08/2024 10:45:00;;;
229344;05/08/2024 10:45:00;05/08/2024 10:45:00;zap_msg;38.3818221;-2.6983617;05/08/2024 10:45:00;;;
229344;05/08/2024 10:45:00;05/08/2024 10:45:00;poll_msg;38.3818031;-2.6985134;05/08/2024 10:45:00;;;
229344;05/08/2024 10:45:00;05/08/2024 10:45:00;warn_msg;38.3818023;-2.6985249;05/08/2024 10:46:00;;;
229344;05/08/2024 10:46:00;05/08/2024 10:46:00;zap_msg;38.3817407;-2.6988793;05/08/2024 10:46:00;;;
229344;05/08/2024 10:46:00;05/08/2024 10:46:00;poll_msg;38.3817407;-2.6988793;05/08/2024 10:46:00;;;
229344;05/08/2024 10:46:00;05/08/2024 10:46:00;warn_msg;38.3816089;-2.6989781;05/08/2024 10:46:00;;;
229344;05/08/2024 10:46:00;05/08/2024 10:46:00;zap_msg;38.3812489;-2.6990647;05/08/2024 10:46:00;;;
229344;05/08/2024 10:46:00;05/08/2024 10:46:00;poll_msg;38.3812221;-2.6990543;05/08/2024 10:46:00;;;
229344;05/08/2024 10:46:00;05/08/2024 10:46:00;poll_msg;38.3812221;-2.6990543;05/08/2024 10:54:00;;;
229344;05/08/2024 10:54:00;05/08/2024 10:57:00;poll_msg;38.3810355;-2.6993031;05/08/2024 11:06:00;;;
229344;05/08/2024 11:06:00;05/08/2024 11:12:00;poll_msg;38.380984;-2.6992786;05/08/2024 11:20:00;;;
229344;05/08/2024 11:20:00;05/08/2024 11:27:00;poll_msg;38.3809532;-2.6992809;05/08/2024 11:20:00;;;
229344;05/08/2024 11:20:00;05/08/2024 11:27:00;poll_msg;38.3809532;-2.6992809;05/08/2024 11:20:00;;;
229344;05/08/2024 11:20:00;05/08/2024 11:27:00;poll_msg;38.3809532;-2.6992809;05/08/2024 11:42:00;;;
229344;05/08/2024 11:42:00;05/08/2024 11:42:00;poll_msg;38.380868;-2.6993762;05/08/2024 11:55:00;;;
229344;05/08/2024 11:55:00;05/08/2024 11:57:00;poll_msg;38.3809007;-2.6994396;05/08/2024 12:10:00;;;
229344;05/08/2024 12:10:00;05/08/2024 12:12:00;poll_msg;38.38089;-2.6994274;05/08/2024 12:10:00;;;
229344;05/08/2024 12:10:00;05/08/2024 12:27:00;poll_msg;38.38089;-2.6994274;05/08/2024 12:10:00;;;
229344;05/08/2024 12:10:00;05/08/2024 12:42:00;poll_msg;38.38089;-2.6994274;05/08/2024 12:49:00;;;
229344;05/08/2024 12:49:00;05/08/2024 12:57:00;poll_msg;38.3809349;-2.6993196;05/08/2024 12:49:00;;;
229344;05/08/2024 12:49:00;05/08/2024 13:12:00;poll_msg;38.3809349;-2.6993196;05/08/2024 12:49:00;;;
229344;05/08/2024 12:49:00;05/08/2024 13:27:00;poll_msg;38.3809349;-2.6993196;05/08/2024 13:42:00;;;
229344;05/08/2024 13:42:00;05/08/2024 13:42:00;poll_msg;38.3812249;-2.6987763;05/08/2024 13:42:00;;;
229344;05/08/2024 13:42:00;05/08/2024 13:42:00;poll_msg;38.3812249;-2.6987763;05/08/2024 13:42:00;;;
229344;05/08/2024 13:42:00;05/08/2024 13:42:00;poll_msg;38.3812334;-2.6987947;05/08/2024 13:57:00;;;
229344;05/08/2024 13:57:00;05/08/2024 13:57:00;poll_msg;38.3812125;-2.6988313;05/08/2024 14:12:00;;;
229344;05/08/2024 14:12:00;05/08/2024 14:12:00;poll_msg;38.3814192;-2.6987796;05/08/2024 14:25:00;;;
229344;05/08/2024 14:25:00;05/08/2024 14:27:00;poll_msg;38.3810315;-2.6993802;05/08/2024 14:25:00;;;
229344;05/08/2024 14:25:00;05/08/2024 14:42:00;poll_msg;38.3810315;-2.6993802;05/08/2024 14:56:00;;;
229344;05/08/2024 14:56:00;05/08/2024 14:57:00;poll_msg;38.380868;-2.6991991;05/08/2024 15:12:00;;;
229344;05/08/2024 15:12:00;05/08/2024 15:12:00;poll_msg;38.3807938;-2.6990889;05/08/2024 15:25:00;;;
229344;05/08/2024 15:25:00;05/08/2024 15:27:00;poll_msg;38.3810295;-2.6993493;05/08/2024 15:36:00;;;
229344;05/08/2024 15:36:00;05/08/2024 15:42:00;poll_msg;38.3809579;-2.6993999;05/08/2024 15:49:00;;;
