device_id;sent_time;received_time;msg_type;lat;lon;end_date;mode;collar_status;fence_status
218985;05/08/2024 06:30:19;05/08/2024 06:30:19;poll_msg;38.4152245;-2.6814718;05/08/2024 06:30:47;;;
218985;05/08/2024 06:30:47;05/08/2024 06:30:47;poll_msg;38.4145457;-2.6790766;05/08/2024 06:45:25;;;
218985;05/08/2024 06:45:25;05/08/2024 06:45:25;poll_msg;38.3838602;-2.6818045;05/08/2024 07:00:25;;;
218985;05/08/2024 07:00:25;05/08/2024 07:00:25;poll_msg;38.3816799;-2.6935737;05/08/2024 07:30:32;;;
218985;05/08/2024 07:30:32;05/08/2024 07:30:36;poll_msg;38.3815808;-2.6935242;05/08/2024 07:45:27;;;
218985;05/08/2024 07:45:27;05/08/2024 07:45:30;poll_msg;38.3814569;-2.6932326;05/08/2024 08:00:52;;;
218985;05/08/2024 08:00:52;05/08/2024 08:00:53;poll_msg;38.3815255;-2.6933205;05/08/2024 08:15:47;;;
218985;05/08/2024 08:15:47;05/08/2024 08:15:47;poll_msg;38.3827738;-2.6949154;05/08/2024 08:45:52;;;
218985;05/08/2024 08:45:52;05/08/2024 08:45:54;poll_msg;38.3825967;-2.6979181;05/08/2024 08:45:57;;;
218985;05/08/2024 08:45:57;05/08/2024 08:45:57;poll_msg;38.3825866;-2.6978842;05/08/2024 08:45:57;;;
218985;05/08/2024 08:45:57;05/08/2024 08:45:57;poll_msg;38.3825866;-2.6978842;05/08/2024 08:46:36;;;
218985;05/08/2024 08:46:36;05/08/2024 08:46:36;poll_msg;38.3826605;-2.6979176;05/08/2024 09:00:24;;;
218985;05/08/2024 09:00:24;05/08/2024 09:00:24;poll_msg;38.3829344;-2.6978308;05/08/2024 09:00:39;;;
218985;05/08/2024 09:00:39;05/08/2024 09:00:39;poll_msg;38.3829092;-2.6978142;05/08/2024 09:10:55;;;
218985;05/08/2024 09:10:55;05/08/2024 09:10:55;warn_msg;38.3828118;-2.6977439;05/08/2024 09:11:07;;;
218985;05/08/2024 09:11:07;05/08/2024 09:11:07;zap_msg;38.3828055;-2.6977362;05/08/2024 09:11:11;;;
218985;05/08/2024 09:11:11;05/08/2024 09:11:11;poll_msg;38.3827842;-2.6978039;05/08/2024 09:15:17;;;
218985;05/08/2024 09:15:17;05/08/2024 09:15:19;poll_msg;38.3829983;-2.6979064;05/08/2024 09:30:17;;;
218985;05/08/2024 09:30:17;05/08/2024 09:30:18;poll_msg;38.3831132;-2.697847;05/08/2024 09:45:17;;;
218985;05/08/2024 09:45:17;05/08/2024 09:45:18;poll_msg;38.3831461;-2.6981221;05/08/2024 09:59:37;;;
218985;05/08/2024 09:59:37;05/08/2024 10:00:18;poll_msg;38.3830226;-2.698165;05/08/2024 10:15:17;;;
218985;05/08/2024 10:15:17;05/08/2024 10:15:18;poll_msg;38.3824845;-2.6984187;05/08/2024 10:23:32;;;
218985;05/08/2024 10:23:32;05/08/2024 10:23:32;warn_msg;38.3824849;-2.6978691;05/08/2024 10:23:46;;;
218985;05/08/2024 10:23:46;05/08/2024 10:23:46;zap_msg;38.3824765;-2.6978618;05/08/2024 10:23:50;;;
218985;05/08/2024 10:23:50;05/08/2024 10:23:50;poll_msg;38.3824545;-2.6978555;05/08/2024 10:30:17;;;
218985;05/08/2024 10:30:17;05/08/2024 10:30:18;poll_msg;38.3823651;-2.698212;05/08/2024 10:45:18;;;
218985;05/08/2024 10:45:18;05/08/2024 10:45:18;poll_msg;38.3820418;-2.698115;05/08/2024 10:45:41;;;
218985;05/08/2024 10:45:41;05/08/2024 10:45:41;warn_msg;38.3819316;-2.6982604;05/08/2024 10:45:50;;;
218985;05/08/2024 10:45:50;05/08/2024 10:45:50;zap_msg;38.381813;-2.6983882;05/08/2024 10:45:53;;;
218985;05/08/2024 10:45:53;05/08/2024 10:45:53;poll_msg;38.3817921;-2.698546;05/08/2024 10:45:54;;;
218985;05/08/2024 10:45:54;05/08/2024 10:45:54;warn_msg;38.3817906;-2.6985683;05/08/2024 10:46:03;;;
218985;05/08/2024 10:46:03;05/08/2024 10:46:03;poll_msg;38.3816574;-2.6989155;05/08/2024 10:46:03;;;
218985;05/08/2024 10:46:03;05/08/2024 10:46:03;zap_msg;38.3816574;-2.6989155;05/08/2024 10:46:07;;;
218985;05/08/2024 10:46:07;05/08/2024 10:46:07;warn_msg;38.3815118;-2.6989687;05/08/2024 10:46:16;;;
218985;05/08/2024 10:46:16;05/08/2024 10:46:16;zap_msg;38.3810779;-2.6989482;05/08/2024 10:46:17;;;
218985;05/08/2024 10:46:17;05/08/2024 10:46:19;poll_msg;38.3810608;-2.6989428;05/08/2024 10:46:17;;;
218985;05/08/2024 10:46:17;05/08/2024 10:46:20;poll_msg;38.3810608;-2.6989428;05/08/2024 10:52:54;;;
218985;05/08/2024 10:52:54;05/08/2024 11:00:18;poll_msg;38.3808306;-2.699427;05/08/2024 11:14:05;;;
218985;05/08/2024 11:14:05;05/08/2024 11:15:18;poll_msg;38.380699;-2.6992695;05/08/2024 11:27:32;;;
218985;05/08/2024 11:27:32;05/08/2024 11:30:18;poll_msg;38.3808846;-2.699313;05/08/2024 11:31:17;;;
218985;05/08/2024 11:31:17;05/08/2024 11:45:18;poll_msg;38.3808711;-2.6992991;05/08/2024 11:31:17;;;
218985;05/08/2024 11:31:17;05/08/2024 12:00:18;poll_msg;38.3808711;-2.6992991;05/08/2024 12:13:09;;;
218985;05/08/2024 12:13:09;05/08/2024 12:15:28;poll_msg;38.3808822;-2.6991745;05/08/2024 12:13:09;;;
218985;05/08/2024 12:13:09;05/08/2024 12:15:28;poll_msg;38.3808822;-2.6991745;05/08/2024 12:13:09;;;
218985;05/08/2024 12:13:09;05/08/2024 12:15:44;poll_msg;38.3808822;-2.6991745;05/08/2024 12:23:29;;;
218985;05/08/2024 12:23:29;05/08/2024 12:30:18;poll_msg;38.3809553;-2.6991517;05/08/2024 12:23:29;;;
218985;05/08/2024 12:23:29;05/08/2024 12:34:20;poll_msg;38.3809553;-2.6991517;05/08/2024 12:23:29;;;
218985;05/08/2024 12:23:29;05/08/2024 12:34:24;poll_msg;38.3809553;-2.6991517;05/08/2024 12:23:29;;;
218985;05/08/2024 12:23:29;05/08/2024 12:34:24;poll_msg;38.3809553;-2.6991517;05/08/2024 12:34:39;;;
218985;05/08/2024 12:34:39;05/08/2024 12:34:41;poll_msg;38.3809246;-2.6991964;05/08/2024 12:34:39;;;
218985;05/08/2024 12:34:39;05/08/2024 12:45:18;poll_msg;38.3809246;-2.6991964;05/08/2024 12:48:37;;;
218985;05/08/2024 12:48:37;05/08/2024 13:00:18;poll_msg;38.3809272;-2.6992012;05/08/2024 13:06:33;;;
218985;05/08/2024 13:06:33;05/08/2024 13:15:18;poll_msg;38.3809414;-2.6989907;05/08/2024 13:06:33;;;
218985;05/08/2024 13:06:33;05/08/2024 13:30:18;poll_msg;38.3809414;-2.6989907;05/08/2024 13:45:17;;;
218985;05/08/2024 13:45:17;05/08/2024 13:45:18;poll_msg;38.381193;-2.6987437;05/08/2024 14:00:17;;;
218985;05/08/2024 14:00:17;05/08/2024 14:00:18;poll_msg;38.3812916;-2.6986773;05/08/2024 14:15:17;;;
218985;05/08/2024 14:15:17;05/08/2024 14:15:18;poll_msg;38.3814397;-2.6986893;05/08/2024 14:30:18;;;
218985;05/08/2024 14:30:18;05/08/2024 14:30:18;poll_msg;38.3809487;-2.6992914;05/08/2024 14:45:05;;;
218985;05/08/2024 14:45:05;05/08/2024 14:45:18;poll_msg;38.3809025;-2.6993255;05/08/2024 15:00:18;;;
218985;05/08/2024 15:00:18;05/08/2024 15:00:18;poll_msg;38.3809031;-2.6993008;05/08/2024 15:12:17;;;
218985;05/08/2024 15:12:17;05/08/2024 15:15:18;poll_msg;38.3809036;-2.6992065;05/08/2024 15:25:09;;;
218985;05/08/2024 15:25:09;05/08/2024 15:30:18;poll_msg;38.3808464;-2.6991917;05/08/2024 15:37:55;;;
218985;05/08/2024 15:37:55;05/08/2024 15:45:18;poll_msg;38.380812;-2.6991966;05/08/2024 16:00:17;;;
218985;05/08/2024 16:00:17;05/08/2024 16:00:18;poll_msg;38.3808766;-2.6991553;05/08/2024 16:13:27;;;
218985;05/08/2024 16:13:27;05/08/2024 16:15:18;poll_msg;38.380848;-2.6989412;05/08/2024 16:30:27;;;
218985;05/08/2024 16:30:27;05/08/2024 16:30:27;poll_msg;38.3812237;-2.6989061;05/08/2024 16:30:27;;;
218985;05/08/2024 16:30:27;05/08/2024 16:30:27;poll_msg;38.3812237;-2.6989061;05/08/2024 16:30:42;;;
218985;05/08/2024 16:30:42;05/08/2024 16:30:42;poll_msg;38.3812336;-2.6989109;05/08/2024 16:41:48;;;
218985;05/08/2024 16:41:48;05/08/2024 16:41:48;warn_msg;38.3813031;-2.6984872;05/08/2024 16:45:19;;;
218985;05/08/2024 16:45:19;05/08/2024 16:45:19;poll_msg;38.3810532;-2.6987776;05/08/2024 17:00:17;;;
218985;05/08/2024 17:00:17;05/08/2024 17:00:18;poll_msg;38.3810026;-2.6990493;05/08/2024 17:15:17;;;
218985;05/08/2024 17:15:17;05/08/2024 17:15:18;poll_msg;38.380885;-2.6989838;05/08/2024 17:22:43;;;
218985;05/08/2024 17:22:43;05/08/2024 17:22:46;poll_msg;38.3809075;-2.6992117;05/08/2024 17:22:47;;;
218985;05/08/2024 17:22:47;05/08/2024 17:22:51;poll_msg;38.3808973;-2.6991837;05/08/2024 17:23:22;;;
218985;05/08/2024 17:23:22;05/08/2024 17:23:22;poll_msg;38.3808399;-2.6991686;05/08/2024 17:30:17;;;
218985;05/08/2024 17:30:17;05/08/2024 17:30:18;poll_msg;38.38087;-2.6991694;05/08/2024 17:45:18;;;
218985;05/08/2024 17:45:18;05/08/2024 17:45:18;poll_msg;38.3809033;-2.6993045;05/08/2024 18:00:17;;;
218985;05/08/2024 18:00:17;05/08/2024 18:00:18;poll_msg;38.3813147;-2.6988063;05/08/2024 18:11:16;;;
218985;05/08/2024 18:11:16;05/08/2024 18:11:16;warn_msg;38.3812756;-2.6983738;05/08/2024 18:11:30;;;
218985;05/08/2024 18:11:30;05/08/2024 18:11:30;zap_msg;38.3813377;-2.698325;05/08/2024 18:11:34;;;
218985;05/08/2024 18:11:34;05/08/2024 18:11:34;poll_msg;38.3813597;-2.6983283;05/08/2024 18:11:55;;;
218985;05/08/2024 18:11:55;05/08/2024 18:11:55;warn_msg;38.3814642;-2.6982857;05/08/2024 18:12:05;;;
218985;05/08/2024 18:12:05;05/08/2024 18:12:05;zap_msg;38.3815728;-2.6981654;05/08/2024 18:12:08;;;
218985;05/08/2024 18:12:08;05/08/2024 18:12:08;poll_msg;38.3816183;-2.6981312;05/08/2024 18:12:11;;;
218985;05/08/2024 18:12:11;05/08/2024 18:12:11;warn_msg;38.3816588;-2.6980959;05/08/2024 18:12:26;;;
218985;05/08/2024 18:12:26;05/08/2024 18:12:26;warn_msg;38.3818926;-2.6979774;05/08/2024 18:12:37;;;
218985;05/08/2024 18:12:37;05/08/2024 18:12:37;warn_msg;38.3820153;-2.6979375;05/08/2024 18:12:57;;;
218985;05/08/2024 18:12:57;05/08/2024 18:12:57;warn_msg;38.3822933;-2.6978564;05/08/2024 18:13:13;;;
