device_id;sent_time;received_time;msg_type;lat;lon;end_date;mode;collar_status;fence_status
218359;05/08/2024 06:36:15;05/08/2024 06:36:14;poll_msg;38.3837335;-2.6658294;05/08/2024 06:40:14;;;
218359;05/08/2024 06:40:14;05/08/2024 06:40:14;poll_msg;38.3791602;-2.6767172;05/08/2024 06:54:41;;;
218359;05/08/2024 06:54:41;05/08/2024 06:54:41;poll_msg;38.381608;-2.6935532;05/08/2024 06:54:42;;;
218359;05/08/2024 06:54:42;05/08/2024 06:54:42;poll_msg;38.3816074;-2.6935547;05/08/2024 06:55:48;;;
218359;05/08/2024 06:55:48;05/08/2024 07:09:19;poll_msg;38.3815968;-2.6935722;05/08/2024 07:24:13;;;
218359;05/08/2024 07:24:13;05/08/2024 07:24:13;poll_msg;38.3814869;-2.6934333;05/08/2024 07:39:15;;;
218359;05/08/2024 07:39:15;05/08/2024 07:39:15;poll_msg;38.3815886;-2.6935983;05/08/2024 07:54:14;;;
218359;05/08/2024 07:54:14;05/08/2024 07:54:14;poll_msg;38.3814488;-2.6933356;05/08/2024 08:09:19;;;
218359;05/08/2024 08:09:19;05/08/2024 08:09:19;poll_msg;38.3814649;-2.6935907;05/08/2024 08:24:21;;;
218359;05/08/2024 08:24:21;05/08/2024 08:24:21;poll_msg;38.3833494;-2.697503;05/08/2024 08:39:18;;;
218359;05/08/2024 08:39:18;05/08/2024 08:39:18;poll_msg;38.3826548;-2.6983495;05/08/2024 08:54:13;;;
218359;05/08/2024 08:54:13;05/08/2024 08:54:13;poll_msg;38.3829538;-2.6978251;05/08/2024 09:09:20;;;
218359;05/08/2024 09:09:20;05/08/2024 09:09:20;poll_msg;38.383032;-2.6976657;05/08/2024 09:39:19;;;
218359;05/08/2024 09:39:19;05/08/2024 09:39:19;poll_msg;38.3830568;-2.6979231;05/08/2024 09:39:22;;;
218359;05/08/2024 09:39:22;05/08/2024 09:39:22;poll_msg;38.3830538;-2.6979194;05/08/2024 09:39:22;;;
218359;05/08/2024 09:39:22;05/08/2024 09:39:22;poll_msg;38.3830538;-2.6979194;05/08/2024 09:39:23;;;
218359;05/08/2024 09:39:23;05/08/2024 09:39:23;poll_msg;38.3830539;-2.6979194;05/08/2024 09:54:12;;;
218359;05/08/2024 09:54:12;05/08/2024 09:54:14;poll_msg;38.3828921;-2.6979921;05/08/2024 10:09:12;;;
218359;05/08/2024 10:09:12;05/08/2024 10:09:13;poll_msg;38.3828244;-2.698561;05/08/2024 10:11:15;;;
218359;05/08/2024 10:11:15;05/08/2024 10:11:15;warn_msg;38.3828148;-2.6986524;05/08/2024 10:24:12;;;
218359;05/08/2024 10:24:12;05/08/2024 10:24:13;poll_msg;38.3824143;-2.6981078;05/08/2024 10:39:12;;;
218359;05/08/2024 10:39:12;05/08/2024 10:39:13;poll_msg;38.3824253;-2.6982388;05/08/2024 10:45:29;;;
218359;05/08/2024 10:45:29;05/08/2024 10:45:29;warn_msg;38.382036;-2.6980372;05/08/2024 10:45:43;;;
218359;05/08/2024 10:45:43;05/08/2024 10:45:43;warn_msg;38.3819327;-2.6982793;05/08/2024 10:45:52;;;
218359;05/08/2024 10:45:52;05/08/2024 10:45:52;zap_msg;38.3818327;-2.6984514;05/08/2024 10:45:56;;;
218359;05/08/2024 10:45:56;05/08/2024 10:45:56;warn_msg;38.3818238;-2.6986619;05/08/2024 10:46:02;;;
218359;05/08/2024 10:46:02;05/08/2024 10:46:02;poll_msg;38.3817393;-2.6988601;05/08/2024 10:46:05;;;
218359;05/08/2024 10:46:05;05/08/2024 10:46:05;poll_msg;38.3816554;-2.6989281;05/08/2024 10:46:05;;;
218359;05/08/2024 10:46:05;05/08/2024 10:46:05;zap_msg;38.3816554;-2.6989281;05/08/2024 10:46:09;;;
218359;05/08/2024 10:46:09;05/08/2024 10:46:09;warn_msg;38.3815584;-2.6989823;05/08/2024 10:46:19;;;
218359;05/08/2024 10:46:19;05/08/2024 10:46:19;zap_msg;38.3811613;-2.6989971;05/08/2024 10:46:20;;;
218359;05/08/2024 10:46:20;05/08/2024 10:46:20;poll_msg;38.381119;-2.6989674;05/08/2024 10:46:20;;;
218359;05/08/2024 10:46:20;05/08/2024 10:46:20;poll_msg;38.381119;-2.6989674;05/08/2024 10:53:10;;;
218359;05/08/2024 10:53:10;05/08/2024 10:54:07;poll_msg;38.3808977;-2.6993732;05/08/2024 11:09:07;;;
218359;05/08/2024 11:09:07;05/08/2024 11:09:07;poll_msg;38.3809156;-2.6992839;05/08/2024 11:19:12;;;
218359;05/08/2024 11:19:12;05/08/2024 11:24:07;poll_msg;38.3809631;-2.6993112;05/08/2024 11:19:12;;;
218359;05/08/2024 11:19:12;05/08/2024 11:39:07;poll_msg;38.3809631;-2.6993112;05/08/2024 11:46:39;;;
218359;05/08/2024 11:46:39;05/08/2024 11:54:07;poll_msg;38.3810268;-2.6992491;05/08/2024 11:46:39;;;
218359;05/08/2024 11:46:39;05/08/2024 12:09:07;poll_msg;38.3810268;-2.6992491;05/08/2024 12:13:22;;;
218359;05/08/2024 12:13:22;05/08/2024 12:24:07;poll_msg;38.3809498;-2.6992088;05/08/2024 12:13:22;;;
218359;05/08/2024 12:13:22;05/08/2024 12:34:21;poll_msg;38.3809498;-2.6992088;05/08/2024 12:13:22;;;
218359;05/08/2024 12:13:22;05/08/2024 12:34:25;poll_msg;38.3809498;-2.6992088;05/08/2024 12:13:22;;;
218359;05/08/2024 12:13:22;05/08/2024 12:34:25;poll_msg;38.3809498;-2.6992088;05/08/2024 12:34:40;;;
218359;05/08/2024 12:34:40;05/08/2024 12:34:42;poll_msg;38.3809745;-2.6992237;05/08/2024 12:39:07;;;
218359;05/08/2024 12:39:07;05/08/2024 12:39:07;poll_msg;38.3809666;-2.699207;05/08/2024 12:54:07;;;
218359;05/08/2024 12:54:07;05/08/2024 12:54:07;poll_msg;38.3809118;-2.6989777;05/08/2024 12:59:52;;;
218359;05/08/2024 12:59:52;05/08/2024 13:09:07;poll_msg;38.3809499;-2.6990916;05/08/2024 12:59:52;;;
218359;05/08/2024 12:59:52;05/08/2024 13:24:07;poll_msg;38.3809499;-2.6990916;05/08/2024 13:39:07;;;
218359;05/08/2024 13:39:07;05/08/2024 13:39:07;poll_msg;38.3811947;-2.6988475;05/08/2024 13:54:07;;;
218359;05/08/2024 13:54:07;05/08/2024 13:54:07;poll_msg;38.3811035;-2.6987964;05/08/2024 14:09:07;;;
218359;05/08/2024 14:09:07;05/08/2024 14:09:07;poll_msg;38.3811379;-2.6986812;05/08/2024 14:14:13;;;
218359;05/08/2024 14:14:13;05/08/2024 14:14:13;warn_msg;38.3811161;-2.6986224;05/08/2024 14:14:34;;;
218359;05/08/2024 14:14:34;05/08/2024 14:14:34;zap_msg;38.3811219;-2.6986134;05/08/2024 14:14:38;;;
218359;05/08/2024 14:14:38;05/08/2024 14:14:38;poll_msg;38.3811939;-2.6985686;05/08/2024 14:23:50;;;
218359;05/08/2024 14:23:50;05/08/2024 14:24:15;poll_msg;38.3810724;-2.6992624;05/08/2024 14:23:50;;;
218359;05/08/2024 14:23:50;05/08/2024 14:24:15;poll_msg;38.3810724;-2.6992624;05/08/2024 14:23:50;;;
218359;05/08/2024 14:23:50;05/08/2024 14:24:30;poll_msg;38.3810724;-2.6992624;05/08/2024 14:39:07;;;
218359;05/08/2024 14:39:07;05/08/2024 14:39:07;poll_msg;38.3808984;-2.6992534;05/08/2024 14:54:07;;;
218359;05/08/2024 14:54:07;05/08/2024 14:54:07;poll_msg;38.3809928;-2.6994082;05/08/2024 14:56:13;;;
218359;05/08/2024 14:56:13;05/08/2024 14:56:13;warn_msg;38.3809601;-2.6993737;05/08/2024 15:09:07;;;
218359;05/08/2024 15:09:07;05/08/2024 15:09:07;poll_msg;38.3808462;-2.6991501;05/08/2024 15:19:18;;;
218359;05/08/2024 15:19:18;05/08/2024 15:24:07;poll_msg;38.3809195;-2.6992963;05/08/2024 15:19:18;;;
218359;05/08/2024 15:19:18;05/08/2024 15:39:07;poll_msg;38.3809195;-2.6992963;05/08/2024 15:19:18;;;
218359;05/08/2024 15:19:18;05/08/2024 15:54:07;poll_msg;38.3809195;-2.6992963;05/08/2024 15:19:18;;;
218359;05/08/2024 15:19:18;05/08/2024 16:09:07;poll_msg;38.3809195;-2.6992963;05/08/2024 16:24:07;;;
218359;05/08/2024 16:24:07;05/08/2024 16:24:07;poll_msg;38.3809969;-2.6991093;05/08/2024 16:26:25;;;
218359;05/08/2024 16:26:25;05/08/2024 16:26:25;warn_msg;38.3810746;-2.6986465;05/08/2024 16:39:07;;;
218359;05/08/2024 16:39:07;05/08/2024 16:39:07;poll_msg;38.3812104;-2.6988553;05/08/2024 16:52:53;;;
218359;05/08/2024 16:52:53;05/08/2024 16:52:53;warn_msg;38.3810564;-2.6986511;05/08/2024 16:54:07;;;
218359;05/08/2024 16:54:07;05/08/2024 16:54:07;poll_msg;38.3810563;-2.6990354;05/08/2024 17:09:07;;;
218359;05/08/2024 17:09:07;05/08/2024 17:09:07;poll_msg;38.3809853;-2.6990751;05/08/2024 17:15:54;;;
218359;05/08/2024 17:15:54;05/08/2024 17:15:54;warn_msg;38.3807913;-2.698845;05/08/2024 17:18:36;;;
218359;05/08/2024 17:18:36;05/08/2024 17:18:36;warn_msg;38.3808575;-2.6987961;05/08/2024 17:18:56;;;
218359;05/08/2024 17:18:56;05/08/2024 17:18:56;warn_msg;38.3808232;-2.6988185;05/08/2024 17:19:43;;;
218359;05/08/2024 17:19:43;05/08/2024 17:19:43;zap_msg;38.3808046;-2.6988191;05/08/2024 17:19:47;;;
218359;05/08/2024 17:19:47;05/08/2024 17:19:47;poll_msg;38.3808073;-2.6988178;05/08/2024 17:22:46;;;
218359;05/08/2024 17:22:46;05/08/2024 17:22:46;poll_msg;38.380905;-2.6992063;05/08/2024 17:22:47;;;
218359;05/08/2024 17:22:47;05/08/2024 17:22:50;poll_msg;38.3809013;-2.6992048;05/08/2024 17:22:55;;;
