time,device_id,msg_type,position_time,lat,lon,mode,collar_status,fence_status
2024-11-02 04:45:50+00:00,246050,poll_message_req,2024-11-02 03:50:22+00:00,38.3807845,-2.6934746,Fence,Sleep,FenceStatus_Normal
2024-11-02 04:45:51+00:00,229116,poll_message_req,2024-11-02 04:02:12+00:00,38.3808135,-2.6937315,Fence,Sleep,FenceStatus_Normal
2024-11-02 04:46:35+00:00,229107,poll_message_req,2024-11-02 04:41:37+00:00,38.3815949,-2.6930948,Fence,Sleep,FenceStatus_Normal
2024-11-02 04:56:34+00:00,229344,poll_message_req,2024-11-02 04:07:12+00:00,38.3807001,-2.6935038,Fence,Sleep,FenceStatus_Normal
2024-11-02 04:57:24+00:00,229111,poll_message_req,2024-11-02 04:37:22+00:00,38.3808267,-2.6936854,Fence,Sleep,FenceStatus_Normal
2024-11-02 04:58:32+00:00,229327,poll_message_req,2024-11-02 04:37:17+00:00,38.3809078,-2.6936436,Fence,Sleep,FenceStatus_Normal
2024-11-02 04:58:50+00:00,229198,poll_message_req,2024-11-02 02:52:22+00:00,38.3808124,-2.6935716,Fence,Sleep,FenceStatus_Normal
2024-11-02 04:59:30+00:00,229181,poll_message_req,2024-11-02 04:49:42+00:00,38.3808089,-2.693537,Fence,Sleep,FenceStatus_Normal
2024-11-02 05:00:27+00:00,229175,poll_message_req,2024-11-02 04:34:57+00:00,38.3807637,-2.6936347,Fence,Sleep,FenceStatus_Normal
2024-11-02 05:00:43+00:00,246064,poll_message_req,2024-11-02 05:00:22+00:00,38.3808123,-2.6935806,Fence,Sleep,FenceStatus_Normal
2024-11-02 05:00:49+00:00,246050,poll_message_req,2024-11-02 03:50:22+00:00,38.3807845,-2.6934746,Fence,Sleep,FenceStatus_Normal
2024-11-02 05:00:53+00:00,229116,poll_message_req,2024-11-02 04:52:17+00:00,38.3809368,-2.6935093,Fence,Sleep,FenceStatus_Normal
2024-11-02 05:01:24+00:00,229107,poll_message_req,2024-11-02 04:41:37+00:00,38.3815949,-2.6930948,Fence,Sleep,FenceStatus_Normal
2024-11-02 05:11:34+00:00,229344,poll_message_req,2024-11-02 04:07:12+00:00,38.3807001,-2.6935038,Fence,Sleep,FenceStatus_Normal
2024-11-02 05:12:36+00:00,229111,poll_message_req,2024-11-02 04:37:22+00:00,38.3808267,-2.6936854,Fence,Sleep,FenceStatus_Normal
2024-11-02 05:13:32+00:00,229327,poll_message_req,2024-11-02 04:37:17+00:00,38.3809078,-2.6936436,Fence,Sleep,FenceStatus_Normal
2024-11-02 05:13:56+00:00,229198,poll_message_req,2024-11-02 02:52:22+00:00,38.3808124,-2.6935716,Fence,Sleep,FenceStatus_Normal
2024-11-02 05:14:31+00:00,229181,poll_message_req,2024-11-02 05:10:57+00:00,38.3808177,-2.6936005,Fence,Sleep,FenceStatus_Normal
2024-11-02 05:14:33+00:00,229181,poll_message_req,2024-11-02 05:10:57+00:00,38.3808177,-2.6936005,Fence,Sleep,FenceStatus_Normal
2024-11-02 05:15:28+00:00,229175,poll_message_req,2024-11-02 04:34:57+00:00,38.3807637,-2.6936347,Fence,Sleep,FenceStatus_Normal
2024-11-02 05:15:44+00:00,246064,poll_message_req,2024-11-02 05:15:42+00:00,38.3808155,-2.6935822,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 05:15:49+00:00,246050,poll_message_req,2024-11-02 05:14:22+00:00,38.3808215,-2.6934934,Fence,Sleep,FenceStatus_Normal
2024-11-02 05:15:53+00:00,229116,poll_message_req,2024-11-02 04:52:17+00:00,38.3809368,-2.6935093,Fence,Sleep,FenceStatus_Normal
2024-11-02 05:26:47+00:00,229344,poll_message_req,2024-11-02 04:07:12+00:00,38.3807001,-2.6935038,Fence,Sleep,FenceStatus_Normal
2024-11-02 05:27:24+00:00,229111,poll_message_req,2024-11-02 04:37:22+00:00,38.3808267,-2.6936854,Fence,Sleep,FenceStatus_Normal
2024-11-02 05:28:32+00:00,229327,poll_message_req,2024-11-02 04:37:17+00:00,38.3809078,-2.6936436,Fence,Sleep,FenceStatus_Normal
2024-11-02 05:28:46+00:00,229198,poll_message_req,2024-11-02 02:52:22+00:00,38.3808124,-2.6935716,Fence,Sleep,FenceStatus_Normal
2024-11-02 05:29:29+00:00,229181,poll_message_req,2024-11-02 05:16:28+00:00,38.3808312,-2.6935588,Fence,Sleep,FenceStatus_Normal
2024-11-02 05:30:45+00:00,246064,poll_message_req,2024-11-02 05:16:17+00:00,38.3807833,-2.693593,Fence,Sleep,FenceStatus_Normal
2024-11-02 05:30:49+00:00,246050,poll_message_req,2024-11-02 05:14:22+00:00,38.3808215,-2.6934934,Fence,Sleep,FenceStatus_Normal
2024-11-02 05:30:53+00:00,229116,poll_message_req,2024-11-02 04:52:17+00:00,38.3809368,-2.6935093,Fence,Sleep,FenceStatus_Normal
2024-11-02 05:31:38+00:00,229107,poll_message_req,2024-11-02 05:26:12+00:00,38.3815635,-2.6931165,Fence,Sleep,FenceStatus_Normal
2024-11-02 05:41:34+00:00,229344,poll_message_req,2024-11-02 04:07:12+00:00,38.3807001,-2.6935038,Fence,Sleep,FenceStatus_Normal
2024-11-02 05:42:24+00:00,229111,poll_message_req,2024-11-02 04:37:22+00:00,38.3808267,-2.6936854,Fence,Sleep,FenceStatus_Normal
2024-11-02 05:43:32+00:00,229327,poll_message_req,2024-11-02 04:37:17+00:00,38.3809078,-2.6936436,Fence,Sleep,FenceStatus_Normal
2024-11-02 05:43:46+00:00,229198,poll_message_req,2024-11-02 02:52:22+00:00,38.3808124,-2.6935716,Fence,Sleep,FenceStatus_Normal
2024-11-02 05:44:30+00:00,229181,poll_message_req,2024-11-02 05:37:07+00:00,38.3808146,-2.6936169,Fence,Sleep,FenceStatus_Normal
2024-11-02 05:45:25+00:00,229175,poll_message_req,2024-11-02 04:34:57+00:00,38.3807637,-2.6936347,Fence,Sleep,FenceStatus_Normal
2024-11-02 05:45:44+00:00,246064,poll_message_req,2024-11-02 05:37:47+00:00,38.380795,-2.6936129,Fence,Sleep,FenceStatus_Normal
2024-11-02 05:45:49+00:00,246050,poll_message_req,2024-11-02 05:14:22+00:00,38.3808215,-2.6934934,Fence,Sleep,FenceStatus_Normal
2024-11-02 05:45:53+00:00,229116,poll_message_req,2024-11-02 04:52:17+00:00,38.3809368,-2.6935093,Fence,Sleep,FenceStatus_Normal
2024-11-02 05:56:55+00:00,229344,poll_message_req,2024-11-02 05:43:55+00:00,38.3808499,-2.6933906,Fence,Sleep,FenceStatus_Normal
2024-11-02 05:57:24+00:00,229111,poll_message_req,2024-11-02 05:51:44+00:00,38.3807982,-2.6933861,Fence,Sleep,FenceStatus_Normal
2024-11-02 05:58:33+00:00,229327,poll_message_req,2024-11-02 04:37:17+00:00,38.3809078,-2.6936436,Fence,Sleep,FenceStatus_Normal
2024-11-02 05:58:45+00:00,229198,poll_message_req,2024-11-02 02:52:22+00:00,38.3808124,-2.6935716,Fence,Sleep,FenceStatus_Normal
2024-11-02 05:59:29+00:00,229181,poll_message_req,2024-11-02 05:58:27+00:00,38.3808039,-2.6936214,Fence,Sleep,FenceStatus_Normal
2024-11-02 06:00:23+00:00,229175,poll_message_req,2024-11-02 04:34:57+00:00,38.3807637,-2.6936347,Fence,Sleep,FenceStatus_Normal
2024-11-02 06:00:44+00:00,246064,poll_message_req,2024-11-02 05:37:47+00:00,38.380795,-2.6936129,Fence,Sleep,FenceStatus_Normal
2024-11-02 06:00:49+00:00,246050,poll_message_req,2024-11-02 05:14:22+00:00,38.3808215,-2.6934934,Fence,Sleep,FenceStatus_Normal
2024-11-02 06:00:51+00:00,229116,poll_message_req,2024-11-02 05:56:37+00:00,38.3809156,-2.6936005,Fence,Sleep,FenceStatus_Normal
2024-11-02 06:01:24+00:00,229107,poll_message_req,2024-11-02 06:01:02+00:00,38.3815164,-2.6932446,Fence,Sleep,FenceStatus_Normal
2024-11-02 06:11:34+00:00,229344,poll_message_req,2024-11-02 05:43:55+00:00,38.3808499,-2.6933906,Fence,Sleep,FenceStatus_Normal
2024-11-02 06:12:24+00:00,229111,poll_message_req,2024-11-02 05:51:44+00:00,38.3807982,-2.6933861,Fence,Sleep,FenceStatus_Normal
2024-11-02 06:13:32+00:00,229327,poll_message_req,2024-11-02 04:37:17+00:00,38.3809078,-2.6936436,Fence,Sleep,FenceStatus_Normal
2024-11-02 06:14:30+00:00,229181,poll_message_req,2024-11-02 05:58:27+00:00,38.3808039,-2.6936214,Fence,Sleep,FenceStatus_Normal
2024-11-02 06:15:25+00:00,229175,poll_message_req,2024-11-02 04:34:57+00:00,38.3807637,-2.6936347,Fence,Sleep,FenceStatus_Normal
2024-11-02 06:15:44+00:00,246064,poll_message_req,2024-11-02 05:37:47+00:00,38.380795,-2.6936129,Fence,Sleep,FenceStatus_Normal
2024-11-02 06:15:50+00:00,246050,poll_message_req,2024-11-02 06:15:47+00:00,38.3809705,-2.6936721,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 06:15:53+00:00,229116,poll_message_req,2024-11-02 05:56:37+00:00,38.3809156,-2.6936005,Fence,Sleep,FenceStatus_Normal
2024-11-02 06:16:24+00:00,229107,poll_message_req,2024-11-02 06:13:02+00:00,38.3817804,-2.6930215,Fence,Sleep,FenceStatus_Normal
2024-11-02 06:26:34+00:00,229344,poll_message_req,2024-11-02 05:43:55+00:00,38.3808499,-2.6933906,Fence,Sleep,FenceStatus_Normal
2024-11-02 06:27:25+00:00,229111,poll_message_req,2024-11-02 06:27:25+00:00,38.3808972,-2.6935585,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 06:28:33+00:00,229327,poll_message_req,2024-11-02 06:28:32+00:00,38.3807182,-2.6938098,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 06:28:46+00:00,229198,poll_message_req,2024-11-02 06:28:42+00:00,38.3806437,-2.6935133,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 06:29:30+00:00,229181,poll_message_req,2024-11-02 06:29:27+00:00,38.3808078,-2.6931989,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 06:30:25+00:00,229175,poll_message_req,2024-11-02 06:30:22+00:00,38.3807802,-2.6927071,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 06:30:44+00:00,246064,poll_message_req,2024-11-02 06:30:42+00:00,38.3806581,-2.6926401,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 06:30:49+00:00,246050,poll_message_req,2024-11-02 06:30:47+00:00,38.3808712,-2.6935068,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 06:31:06+00:00,229116,poll_message_req,2024-11-02 06:31:02+00:00,38.3807852,-2.6937079,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 06:31:24+00:00,229107,poll_message_req,2024-11-02 06:31:22+00:00,38.3806268,-2.6925734,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 06:41:33+00:00,229344,poll_message_req,2024-11-02 06:41:32+00:00,38.379123,-2.6923967,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 06:42:25+00:00,229111,poll_message_req,2024-11-02 06:42:22+00:00,38.3792125,-2.6923084,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 06:43:32+00:00,229327,poll_message_req,2024-11-02 06:43:32+00:00,38.3794701,-2.6924604,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 06:43:44+00:00,229198,poll_message_req,2024-11-02 06:43:42+00:00,38.3788541,-2.6921512,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 06:44:30+00:00,229181,poll_message_req,2024-11-02 06:44:27+00:00,38.3790719,-2.6920901,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 06:45:25+00:00,229175,poll_message_req,2024-11-02 06:45:22+00:00,38.3789455,-2.6922667,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 06:45:44+00:00,246064,poll_message_req,2024-11-02 06:45:42+00:00,38.3789031,-2.6919001,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 06:45:49+00:00,246050,poll_message_req,2024-11-02 06:45:47+00:00,38.3788444,-2.6922626,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 06:45:58+00:00,246064,poll_message_req,2024-11-02 06:45:57+00:00,38.378781,-2.6919,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 06:46:05+00:00,229116,poll_message_req,2024-11-02 06:46:02+00:00,38.3789164,-2.6925859,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 06:46:24+00:00,229107,poll_message_req,2024-11-02 06:46:22+00:00,38.3784409,-2.691918,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 06:56:33+00:00,229344,poll_message_req,2024-11-02 06:56:32+00:00,38.3789241,-2.6921475,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 06:57:25+00:00,229111,poll_message_req,2024-11-02 06:57:22+00:00,38.3787828,-2.6914957,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 06:58:32+00:00,229327,poll_message_req,2024-11-02 06:58:32+00:00,38.3791198,-2.6917806,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 06:58:45+00:00,229198,poll_message_req,2024-11-02 06:58:42+00:00,38.3788111,-2.6913001,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 06:59:30+00:00,229181,poll_message_req,2024-11-02 06:59:27+00:00,38.3790215,-2.6914345,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 07:00:25+00:00,229175,poll_message_req,2024-11-02 07:00:22+00:00,38.3792947,-2.6916552,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 07:00:38+00:00,246064,poll_message_req,2024-11-02 07:00:37+00:00,38.3793406,-2.6912818,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 07:00:40+00:00,229175,poll_message_req,2024-11-02 07:00:37+00:00,38.3792988,-2.6916584,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 07:00:49+00:00,246050,poll_message_req,2024-11-02 07:00:47+00:00,38.3792321,-2.6916435,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 07:00:51+00:00,229116,poll_message_req,2024-11-02 07:00:47+00:00,38.3794081,-2.6917786,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 07:01:25+00:00,229107,poll_message_req,2024-11-02 07:01:22+00:00,38.3793695,-2.6916942,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 07:11:33+00:00,229344,poll_message_req,2024-11-02 07:11:32+00:00,38.380147,-2.6922931,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 07:12:24+00:00,229111,poll_message_req,2024-11-02 07:12:22+00:00,38.3803949,-2.6918435,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 07:12:39+00:00,229111,poll_message_req,2024-11-02 07:12:37+00:00,38.3804522,-2.6918506,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 07:13:32+00:00,229327,poll_message_req,2024-11-02 07:13:32+00:00,38.3802446,-2.6924239,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 07:13:46+00:00,229198,poll_message_req,2024-11-02 07:13:42+00:00,38.3802467,-2.6918222,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 07:13:47+00:00,229327,poll_message_req,2024-11-02 07:13:47+00:00,38.3802862,-2.6924105,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 07:14:01+00:00,229198,poll_message_req,2024-11-02 07:13:57+00:00,38.3802432,-2.6918823,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 07:14:29+00:00,229181,poll_message_req,2024-11-02 07:14:27+00:00,38.3805408,-2.6919761,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 07:15:18+00:00,229175,poll_message_req,2024-11-02 07:15:17+00:00,38.3802507,-2.6922801,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 07:15:38+00:00,246064,poll_message_req,2024-11-02 07:15:37+00:00,38.3806039,-2.6919375,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 07:15:49+00:00,246050,poll_message_req,2024-11-02 07:15:47+00:00,38.3805083,-2.6924297,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 07:16:04+00:00,246050,poll_message_req,2024-11-02 07:16:02+00:00,38.3805226,-2.6924386,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 07:16:07+00:00,229116,poll_message_req,2024-11-02 07:16:07+00:00,38.3805763,-2.6923798,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 07:16:25+00:00,229107,poll_message_req,2024-11-02 07:16:22+00:00,38.3806338,-2.6923358,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 07:26:33+00:00,229344,poll_message_req,2024-11-02 07:26:32+00:00,38.381323,-2.6929406,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 07:27:17+00:00,229111,poll_message_req,2024-11-02 07:27:17+00:00,38.3812899,-2.6927767,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 07:28:26+00:00,229327,poll_message_req,2024-11-02 07:28:22+00:00,38.381389,-2.6929776,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 07:28:38+00:00,229198,poll_message_req,2024-11-02 07:28:37+00:00,38.3812789,-2.6930801,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 07:29:30+00:00,229181,poll_message_req,2024-11-02 07:29:27+00:00,38.3813086,-2.6928904,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 07:29:45+00:00,229181,poll_message_req,2024-11-02 07:29:42+00:00,38.381282,-2.6929557,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 07:30:38+00:00,246064,poll_message_req,2024-11-02 07:30:37+00:00,38.3813607,-2.6929624,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 07:30:43+00:00,246050,poll_message_req,2024-11-02 07:30:42+00:00,38.381202,-2.693281,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 07:30:51+00:00,229116,poll_message_req,2024-11-02 07:30:47+00:00,38.3813266,-2.6933672,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 07:31:25+00:00,229107,poll_message_req,2024-11-02 07:31:22+00:00,38.3812446,-2.6931134,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 07:41:34+00:00,229344,poll_message_req,2024-11-02 07:41:32+00:00,38.3803426,-2.6934228,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 07:42:21+00:00,229111,poll_message_req,2024-11-02 07:42:17+00:00,38.381074,-2.6930039,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 07:43:26+00:00,229327,poll_message_req,2024-11-02 07:43:22+00:00,38.3803176,-2.6936614,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 07:43:38+00:00,229198,poll_message_req,2024-11-02 07:43:37+00:00,38.3804418,-2.6931606,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 07:44:22+00:00,229181,poll_message_req,2024-11-02 07:44:22+00:00,38.3812012,-2.6928876,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 07:45:25+00:00,229175,poll_message_req,2024-11-02 07:45:22+00:00,38.3802199,-2.6935898,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 07:45:38+00:00,246064,poll_message_req,2024-11-02 07:45:37+00:00,38.3811801,-2.6927716,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 07:45:43+00:00,246050,poll_message_req,2024-11-02 07:45:42+00:00,38.3800319,-2.6933302,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 07:45:52+00:00,229116,poll_message_req,2024-11-02 07:45:52+00:00,38.3800167,-2.6933439,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 07:46:24+00:00,229107,poll_message_req,2024-11-02 07:46:22+00:00,38.3800407,-2.6933587,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 07:56:35+00:00,229344,poll_message_req,2024-11-02 07:56:32+00:00,38.3791772,-2.6929331,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 07:57:18+00:00,229111,poll_message_req,2024-11-02 07:57:17+00:00,38.3797598,-2.6928807,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 07:58:26+00:00,229327,poll_message_req,2024-11-02 07:58:22+00:00,38.379444,-2.6928566,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 07:58:38+00:00,229198,poll_message_req,2024-11-02 07:58:37+00:00,38.3796752,-2.6929944,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 07:59:23+00:00,229181,poll_message_req,2024-11-02 07:59:22+00:00,38.379796,-2.6929635,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 08:00:25+00:00,229175,poll_message_req,2024-11-02 08:00:22+00:00,38.379285,-2.6926356,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 08:00:38+00:00,246064,poll_message_req,2024-11-02 08:00:37+00:00,38.3792827,-2.6926632,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 08:00:39+00:00,229175,poll_message_req,2024-11-02 08:00:37+00:00,38.37928,-2.6926415,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 08:00:43+00:00,246050,poll_message_req,2024-11-02 08:00:42+00:00,38.3795562,-2.6926587,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 08:00:52+00:00,229116,poll_message_req,2024-11-02 08:00:52+00:00,38.3791056,-2.6927087,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 08:01:27+00:00,229107,poll_message_req,2024-11-02 08:01:27+00:00,38.3790035,-2.6927485,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 08:11:35+00:00,229344,poll_message_req,2024-11-02 08:06:12+00:00,38.3790255,-2.6926874,Fence,Sleep,FenceStatus_Normal
2024-11-02 08:12:17+00:00,229111,poll_message_req,2024-11-02 08:12:17+00:00,38.3791081,-2.692569,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 08:13:26+00:00,229327,poll_message_req,2024-11-02 08:13:22+00:00,38.3794406,-2.6927198,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 08:13:38+00:00,229198,poll_message_req,2024-11-02 08:13:37+00:00,38.3792607,-2.6926118,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 08:14:22+00:00,229181,poll_message_req,2024-11-02 08:14:22+00:00,38.3793147,-2.6925749,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 08:15:19+00:00,229175,poll_message_req,2024-11-02 08:15:17+00:00,38.3798111,-2.6925485,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 08:15:38+00:00,246064,poll_message_req,2024-11-02 08:15:37+00:00,38.3793674,-2.6926791,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 08:15:43+00:00,246050,poll_message_req,2024-11-02 08:15:42+00:00,38.379579,-2.6927162,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 08:15:52+00:00,229116,poll_message_req,2024-11-02 08:15:52+00:00,38.3797889,-2.6923658,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 08:16:06+00:00,229116,poll_message_req,2024-11-02 08:16:02+00:00,38.379815,-2.69236,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 08:16:37+00:00,229107,poll_message_req,2024-11-02 08:16:37+00:00,38.379428,-2.6926937,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 08:26:33+00:00,229344,poll_message_req,2024-11-02 08:26:32+00:00,38.3797111,-2.6928061,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 08:27:17+00:00,229111,poll_message_req,2024-11-02 08:27:17+00:00,38.3806034,-2.6926385,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 08:28:26+00:00,229327,poll_message_req,2024-11-02 08:28:22+00:00,38.3805251,-2.6929457,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 08:28:38+00:00,229198,poll_message_req,2024-11-02 08:28:37+00:00,38.3797262,-2.6926981,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 08:29:22+00:00,229181,poll_message_req,2024-11-02 08:29:22+00:00,38.3809156,-2.6927576,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 08:30:21+00:00,229175,poll_message_req,2024-11-02 08:30:17+00:00,38.380958,-2.6928493,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 08:30:38+00:00,246064,poll_message_req,2024-11-02 08:30:37+00:00,38.3808734,-2.6928318,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 08:30:42+00:00,246050,poll_message_req,2024-11-02 08:30:42+00:00,38.3809214,-2.6927015,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 08:30:45+00:00,229116,poll_message_req,2024-11-02 08:30:42+00:00,38.3810314,-2.6928201,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 08:31:24+00:00,229107,poll_message_req,2024-11-02 08:31:22+00:00,38.3798982,-2.6927101,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 08:41:33+00:00,229344,poll_message_req,2024-11-02 08:37:47+00:00,38.3800881,-2.6926733,Fence,Sleep,FenceStatus_Normal
2024-11-02 08:41:48+00:00,229344,poll_message_req,2024-11-02 08:37:47+00:00,38.3800881,-2.6926733,Fence,Sleep,FenceStatus_Normal
2024-11-02 08:42:17+00:00,229111,poll_message_req,2024-11-02 08:42:17+00:00,38.381321,-2.6929176,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 08:43:26+00:00,229327,poll_message_req,2024-11-02 08:40:47+00:00,38.3814834,-2.6931389,Fence,Sleep,FenceStatus_Normal
2024-11-02 08:43:38+00:00,229198,poll_message_req,2024-11-02 08:43:37+00:00,38.380321,-2.6925949,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 08:44:22+00:00,229181,poll_message_req,2024-11-02 08:44:22+00:00,38.381234,-2.6929064,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 08:45:18+00:00,229175,poll_message_req,2024-11-02 08:45:17+00:00,38.3811523,-2.693048,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 08:45:38+00:00,246064,poll_message_req,2024-11-02 08:45:37+00:00,38.3811595,-2.6928536,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 08:45:43+00:00,246050,poll_message_req,2024-11-02 08:45:42+00:00,38.3810388,-2.6932406,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 08:45:45+00:00,229116,poll_message_req,2024-11-02 08:45:42+00:00,38.3810037,-2.6935479,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 08:46:23+00:00,229107,poll_message_req,2024-11-02 08:46:22+00:00,38.3806177,-2.692584,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 08:56:27+00:00,229344,poll_message_req,2024-11-02 08:56:27+00:00,38.3809682,-2.6927852,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 08:57:17+00:00,229111,poll_message_req,2024-11-02 08:57:17+00:00,38.380914,-2.6929953,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 08:58:31+00:00,229327,poll_message_req,2024-11-02 08:58:27+00:00,38.380217,-2.6935159,Fence,CollarStatus_Normal,FenceStatus_Normal
2024-11-02 08:58:53+00:00,229198,poll_message_req,2024-11-02 08:58:52+00:00,38.3806629,-2.6927198,Fence,CollarStatus_Normal,FenceStatus_Normal
